chr1	3737480	3737489	0.238095238
chr1	3775951	3775956	1
chr1	3780217	3780225	0.8125
chr1	3781281	3781317	0.166666667
chr1	3814778	3814799	0.130841121
chr1	3829316	3829322	0.523364486
chr1	3839662	3839680	0.102803738
chr1	3841801	3841821	0.056074766
chr1	3846533	3846540	0.102803738
chr1	3864337	3864347	0.074074074
chr1	3883651	3883655	0.111111111
chr1	3885424	3885435	0.814814815
chr1	3889124	3889153	0.982206406
chr1	5862802	5862830	1
chr1	6105085	6105091	0.095238095
chr1	6152480	6152488	0.142857143
chr1	6159407	6159417	0.666666667
chr1	6168170	6168181	0.095238095
chr1	6186204	6186283	0.343805154
chr1	6186596	6186660	0.594893517
chr1	6221192	6221195	0.212121212
chr1	6223448	6223452	0.090909091
chr1	6223580	6223581	0.151515152
chr1	6224544	6224560	0.212121212
chr1	6231690	6231696	0.181818182
chr1	6231994	6231995	0.090909091
chr1	6233833	6233849	0.060606061
chr1	6264266	6264277	0.993026499
chr1	6460390	6460411	0.684210526
chr1	6460925	6460944	0.315789474
chr1	6461146	6461151	1
chr1	6467121	6467132	0.939393939
chr1	6476750	6476751	0.060606061
chr1	6521348	6521354	0.342857143
chr1	6525144	6525145	0.142857143
chr1	6525520	6525529	0.057142857
chr1	6525563	6525573	0.085714286
chr1	6532438	6532450	0.085714286
chr1	6532542	6532543	0.114285714
chr1	6545128	6545158	0.171428571
chr1	6589267	6589285	0.968992248
chr1	6619997	6620011	0.428571429
chr1	6620240	6620243	0.333333333
chr1	6623982	6624001	0.238095238
chr1	6633555	6633582	0.965794769
chr1	6634167	6634173	0.361111111
chr1	6635112	6635119	0.138888889
chr1	6635591	6635616	0.097222222
chr1	6639496	6639497	0.069444444
chr1	6652430	6652431	0.069444444
chr1	6654104	6654111	0.069444444
chr1	6666380	6666381	0.055555556
chr1	6871963	6872054	0.77238806
chr1	6888192	6888201	0.177238806
chr1	7780289	7780302	0.090909091
chr1	7780433	7780447	0.064935065
chr1	7781425	7781432	0.818181818
chr1	7786297	7786314	0.102040816
chr1	7788567	7788575	0.204081633
chr1	7793530	7793531	0.06122449
chr1	7808933	7808934	0.06122449
chr1	7808959	7808986	0.06122449
chr1	7810935	7810953	0.326530612
chr1	7845155	7845181	0.142857143
chr1	7985271	7985292	0.984689922
chr1	8011721	8011737	0.705882353
chr1	8013105	8013106	0.294117647
chr1	8344149	8344180	0.969387755
chr1	8352399	8352407	0.384615385
chr1	8354516	8354535	0.102564103
chr1	8354993	8354994	0.051282051
chr1	8405640	8405641	0.051282051
chr1	8437960	8437968	0.102564103
chr1	8507730	8507731	0.076923077
chr1	8609734	8609735	0.051282051
chr1	8623728	8623729	0.076923077
chr1	8624349	8624350	0.051282051
chr1	8724161	8724162	0.051282051
chr1	8860992	8861023	0.996846752
chr1	9148013	9148016	0.2
chr1	9148284	9148290	0.8
chr1	9191918	9191919	0.692307692
chr1	9192080	9192089	0.307692308
chr1	9367858	9367865	0.851851852
chr1	9369529	9369532	0.148148148
chr1	9582533	9582552	0.113854595
chr1	9582752	9582775	0.858710562
chr1	9729015	9729033	0.658227848
chr1	9729966	9729987	0.067510549
chr1	9749866	9749891	0.168776371
chr1	9751196	9751200	0.092827004
chr1	9848275	9848323	0.398550725
chr1	9850124	9850160	0.347826087
chr1	9850436	9850456	0.239130435
chr1	9922109	9922122	0.094285714
chr1	9929278	9929289	0.097142857
chr1	9929707	9929734	0.077142857
chr1	9930233	9930298	0.577142857
chr1	9981168	9981169	0.104166667
chr1	9981762	9981770	0.604166667
chr1	9981852	9981856	0.0625
chr1	9982955	9982956	0.0625
chr1	9985494	9985498	0.083333333
chr1	10072557	10072591	0.064102564
chr1	10073111	10073118	0.493589744
chr1	10180590	10180610	0.166666667
chr1	10181228	10181239	0.185897436
chr1	10263296	10263314	0.074844075
chr1	10273028	10273032	0.677754678
chr1	10401218	10401219	0.053459119
chr1	10420134	10420145	0.817610063
chr1	10420499	10420512	0.122641509
chr1	10442334	10442359	0.137931034
chr1	10442520	10442548	0.333333333
chr1	10442733	10442734	0.111111111
chr1	10442804	10442813	0.50617284
chr1	10451652	10451663	0.655172414
chr1	10451883	10451904	0.086206897
chr1	10451997	10452019	0.051724138
chr1	10456594	10456595	0.057971014
chr1	10458534	10458535	0.057971014
chr1	10462464	10462471	0.31884058
chr1	10462840	10462867	0.202898551
chr1	10469826	10469832	0.173913043
chr1	10600742	10600743	0.070512821
chr1	10630748	10630762	0.916666667
chr1	11024029	11024045	0.709677419
chr1	11024179	11024196	0.083870968
chr1	11025488	11025492	0.064516129
chr1	11066612	11066626	0.876712329
chr1	11076987	11076988	0.068493151
chr1	11086495	11086509	0.054794521
chr1	11106530	11106552	0.829787234
chr1	11157221	11157222	0.063829787
chr1	11248007	11248008	0.063829787
chr1	11286194	11286201	0.090909091
chr1	11286272	11286285	0.681818182
chr1	11286349	11286359	0.090909091
chr1	11287951	11287952	0.090909091
chr1	11537543	11537568	1
chr1	11648357	11648396	1
chr1	11662274	11662292	0.800613497
chr1	11663311	11663327	0.199386503
chr1	11674026	11674033	0.428571429
chr1	11674348	11674354	0.571428571
chr1	11674467	11674495	1
chr1	11712568	11712577	0.129310345
chr1	11720442	11720448	0.103448276
chr1	11720920	11720938	0.094827586
chr1	11725338	11725343	0.206896552
chr1	11725844	11725859	0.387931034
chr1	11750763	11750771	1
chr1	11821107	11821108	0.125
chr1	11823170	11823195	0.166666667
chr1	11823305	11823327	0.166666667
chr1	11843125	11843144	0.458333333
chr1	11845708	11845721	1
chr1	11919587	11919596	0.479166667
chr1	11920055	11920082	0.520833333
chr1	11975533	11975542	1
chr1	12013492	12013515	1
chr1	12032035	12032052	1
chr1	12276303	12276335	0.166666667
chr1	12311901	12311902	0.125
chr1	12507640	12507648	0.125
chr1	12509180	12509181	0.125
chr1	12509364	12509369	0.333333333
chr1	12509425	12509445	0.125
chr1	12567909	12567926	1
chr1	13616165	13616166	0.090909091
chr1	13616207	13616211	0.090909091
chr1	13616365	13616370	0.227272727
chr1	13616921	13616923	0.090909091
chr1	13617114	13617120	0.227272727
chr1	13617950	13617957	0.272727273
chr1	13773118	13773133	0.438016529
chr1	13773724	13773725	0.05785124
chr1	13788073	13788088	0.082644628
chr1	13825063	13825081	0.20661157
chr1	15066580	15066581	0.764044944
chr1	15115953	15115958	0.4
chr1	15123681	15123682	0.6
chr1	15220407	15220408	0.25
chr1	15220470	15220480	0.75
chr1	15428834	15428861	0.802083333
chr1	15430202	15430208	0.083333333
chr1	15430325	15430339	0.072916667
chr1	15492273	15492284	0.955555556
chr1	15734748	15734769	1
chr1	15785183	15785184	0.363636364
chr1	15786579	15786590	0.636363636
chr1	15849051	15849055	0.071428571
chr1	15874155	15874156	0.142857143
chr1	15911230	15911255	0.119047619
chr1	15911990	15911991	0.119047619
chr1	15920931	15920938	0.071428571
chr1	15928337	15928343	0.119047619
chr1	15929221	15929237	0.095238095
chr1	15929360	15929370	0.095238095
chr1	15940451	15940456	0.071428571
chr1	15941868	15941880	1
chr1	16057763	16057776	1
chr1	16124335	16124344	1
chr1	16197858	16197860	0.057142857
chr1	16198101	16198107	0.942857143
chr1	16246839	16246856	0.222222222
chr1	16250400	16250403	0.111111111
chr1	16255501	16255502	0.111111111
chr1	16293426	16293427	0.111111111
chr1	16294199	16294200	0.166666667
chr1	16295770	16295773	0.166666667
chr1	16318992	16318993	0.111111111
chr1	16396355	16396388	0.717391304
chr1	16398137	16398147	0.152173913
chr1	16441607	16441619	0.191919192
chr1	16459218	16459219	0.060606061
chr1	16460060	16460081	0.747474747
chr1	16562426	16562430	0.111111111
chr1	16593651	16593670	0.158730159
chr1	16594966	16594971	0.063492063
chr1	16605404	16605421	0.126984127
chr1	16606011	16606016	0.063492063
chr1	16608348	16608361	0.174603175
chr1	16618250	16618267	0.90625
chr1	16618542	16618563	0.09375
chr1	16974499	16974517	1
chr1	16985956	16985970	0.978723404
chr1	17018750	17018779	0.859550562
chr1	17018892	17018919	0.06741573
chr1	17406758	17406784	0.888888889
chr1	17408980	17408991	0.111111111
chr1	17697822	17697879	0.966666667
chr1	18378465	18378489	1
chr1	18871429	18871434	0.764705882
chr1	18882556	18882559	0.235294118
chr1	19074505	19074523	0.787356322
chr1	19121199	19121200	0.172413793
chr1	19212230	19212245	0.142857143
chr1	19215667	19215671	0.085714286
chr1	19218085	19218101	0.371428571
chr1	19218207	19218224	0.171428571
chr1	19218932	19218947	0.228571429
chr1	19230585	19230586	0.19047619
chr1	19240689	19240704	0.666666667
chr1	19241510	19241511	0.142857143
chr1	19258974	19259008	0.486111111
chr1	19259439	19259447	0.277777778
chr1	19260120	19260128	0.236111111
chr1	19303978	19304002	1
chr1	19328978	19328998	0.1
chr1	19329106	19329107	0.075
chr1	19329276	19329302	0.825
chr1	19338768	19338807	0.569405099
chr1	19339099	19339151	0.258734655
chr1	19339351	19339360	0.152974504
chr1	19626616	19626640	0.995247148
chr1	19657340	19657347	0.202898551
chr1	19658448	19658454	0.797101449
chr1	19904306	19904319	0.448979592
chr1	19905327	19905328	0.102040816
chr1	19905449	19905450	0.081632653
chr1	19906602	19906603	0.285714286
chr1	20482389	20482398	0.205607477
chr1	20483350	20483367	0.14953271
chr1	20483397	20483416	0.644859813
chr1	20499446	20499458	1
chr1	20555002	20555020	1
chr1	20650722	20650740	0.285714286
chr1	20651304	20651325	0.582560297
chr1	20651505	20651511	0.085343228
chr1	20651771	20651822	0.301457726
chr1	20652172	20652205	0.688046647
chr1	20664010	20664023	0.823529412
chr1	20664609	20664616	0.176470588
chr1	20742671	20742695	0.101036269
chr1	20767583	20767610	0.139896373
chr1	20770926	20770933	0.082901554
chr1	20773586	20773593	0.227979275
chr1	20776596	20776636	0.259067358
chr1	20806474	20806501	0.328571429
chr1	20807286	20807290	0.171428571
chr1	20898728	20898729	0.071428571
chr1	21001389	21001390	0.057142857
chr1	21175117	21175119	0.1
chr1	21217248	21217256	0.5
chr1	21218591	21218592	0.2
chr1	21219532	21219533	0.3
chr1	21451815	21451816	0.166666667
chr1	21461383	21461384	0.111111111
chr1	21462489	21462490	0.111111111
chr1	21464665	21464666	0.111111111
chr1	21465777	21465778	0.166666667
chr1	21468838	21468839	0.111111111
chr1	21484897	21484900	0.222222222
chr1	21565856	21565865	0.285714286
chr1	21578397	21578412	0.714285714
chr1	21596214	21596230	1
chr1	21678900	21678911	0.155440415
chr1	21679217	21679233	0.077720207
chr1	21715434	21715435	0.056994819
chr1	21721031	21721068	0.305699482
chr1	21752571	21752590	0.07253886
chr1	21756546	21756547	0.14507772
chr1	22031214	22031242	0.902439024
chr1	22090102	22090131	0.151589242
chr1	22090765	22090824	0.622249389
chr1	22091567	22091628	0.12795436
chr1	22092409	22092416	0.050529747
chr1	22453557	22453562	0.1875
chr1	22491477	22491513	0.1875
chr1	22491885	22491902	0.1875
chr1	22511748	22511773	0.4375
chr1	22589620	22589621	0.909090909
chr1	22603590	22603592	0.090909091
chr1	22785536	22785540	0.051724138
chr1	22791719	22791732	0.327586207
chr1	22791794	22791805	0.068965517
chr1	22808157	22808163	0.051724138
chr1	22913732	22913733	0.051724138
chr1	22913780	22913781	0.051724138
chr1	22914584	22914593	0.206896552
chr1	22915318	22915325	0.086206897
chr1	23030607	23030613	0.096018735
chr1	23055150	23055165	0.180327869
chr1	23059136	23059144	0.06088993
chr1	23083673	23083693	0.489461358
chr1	23093197	23093223	0.05106383
chr1	23093259	23093260	0.085106383
chr1	23093425	23093443	0.336170213
chr1	23093610	23093654	0.476595745
chr1	23309766	23309794	0.329619921
chr1	23311238	23311305	0.503931848
chr1	23313573	23313644	0.076671035
chr1	23321515	23321557	0.057011796
chr1	23359444	23359448	0.416666667
chr1	23359974	23359977	0.416666667
chr1	23361718	23361723	0.166666667
chr1	23371773	23371789	1
chr1	23371838	23371858	1
chr1	23428562	23428569	0.80952381
chr1	23441102	23441109	0.19047619
chr1	23557915	23557968	1
chr1	23696385	23696427	0.9979596
chr1	23751863	23751872	0.923076923
chr1	23760513	23760523	0.462962963
chr1	23760595	23760617	0.5
chr1	23788220	23788239	0.992837466
chr1	23795517	23795545	1
chr1	23795598	23795618	1
chr1	23801875	23801896	1
chr1	23845090	23845101	0.878787879
chr1	23863199	23863200	0.053030303
chr1	23961656	23961666	0.056
chr1	23962672	23962682	0.504
chr1	23963435	23963462	0.368
chr1	23966444	23966456	0.211267606
chr1	23967460	23967478	0.096579477
chr1	23970527	23970536	0.120724346
chr1	23978081	23978115	0.402414487
chr1	24356997	24357007	0.833333333
chr1	24369737	24369741	0.166666667
chr1	24454820	24454826	0.272727273
chr1	24466328	24466341	0.454545455
chr1	24472971	24472974	0.272727273
chr1	24531299	24531335	0.363636364
chr1	24535532	24535551	0.272727273
chr1	24535747	24535767	0.181818182
chr1	24537011	24537016	0.181818182
chr1	24649019	24649033	0.287401575
chr1	24649984	24650049	0.279527559
chr1	24652513	24652514	0.193897638
chr1	24671425	24671460	0.080708661
chr1	24673250	24673279	0.112204724
chr1	24840938	24840957	0.264150943
chr1	24841787	24841791	0.056603774
chr1	24842014	24842021	0.358490566
chr1	24844265	24844272	0.150943396
chr1	24844317	24844322	0.094339623
chr1	25222654	25222709	0.684630739
chr1	25223101	25223128	0.254491018
chr1	25242236	25242259	0.825396825
chr1	25242578	25242579	0.053571429
chr1	25360977	25361009	0.709123758
chr1	25361114	25361156	0.101174345
chr1	25362241	25362252	0.13618677
chr1	25362293	25362314	0.182879377
chr1	25362343	25362372	0.66536965
chr1	25362351	25362362	0.130984643
chr1	25456817	25456818	0.070967742
chr1	25458478	25458514	0.206451613
chr1	25485642	25485648	0.070967742
chr1	25491431	25491432	0.064516129
chr1	25498557	25498576	0.064516129
chr1	25498722	25498737	0.348387097
chr1	25818217	25818224	1
chr1	25832282	25832295	0.080536913
chr1	25832925	25832943	0.91442953
chr1	25900550	25900583	0.950530563
chr1	26115821	26115822	0.06779661
chr1	26122663	26122664	0.745762712
chr1	26170859	26170887	1
chr1	26257712	26257713	0.086956522
chr1	26268507	26268524	0.47826087
chr1	26278804	26278809	0.434782609
chr1	26281508	26281526	1
chr1	26282277	26282286	0.98630137
chr1	26442230	26442233	0.0625
chr1	26442872	26442873	0.15625
chr1	26443077	26443079	0.0625
chr1	26448556	26448565	0.15625
chr1	26448637	26448661	0.0625
chr1	26457543	26457544	0.0625
chr1	26467520	26467527	0.125
chr1	26469241	26469263	0.09375
chr1	26471289	26471306	0.21875
chr1	26475958	26475973	0.980990495
chr1	26798291	26798302	0.827586207
chr1	26798390	26798403	0.172413793
chr1	26833207	26833208	0.095238095
chr1	26855716	26855717	0.095238095
chr1	26857596	26857604	0.80952381
chr1	26890487	26890492	1
chr1	26946381	26946410	0.956258412
chr1	27257202	27257209	0.076923077
chr1	27308237	27308244	0.807692308
chr1	27308558	27308563	0.115384615
chr1	27336394	27336402	1
chr1	27355178	27355197	1
chr1	27404226	27404233	0.588235294
chr1	27414847	27414848	0.176470588
chr1	27414940	27414941	0.235294118
chr1	27534473	27534492	0.454545455
chr1	27534691	27534692	0.545454545
chr1	27666046	27666075	1
chr1	27749099	27749118	0.307692308
chr1	27761588	27761607	0.269230769
chr1	27761813	27761814	0.153846154
chr1	27763112	27763116	0.269230769
chr1	27812241	27812242	0.112068966
chr1	27823761	27823771	0.431034483
chr1	27824297	27824305	0.137931034
chr1	27824434	27824452	0.117816092
chr1	27850379	27850401	0.219512195
chr1	27851257	27851264	0.053658537
chr1	27851522	27851547	0.63902439
chr1	27881863	27881864	0.130434783
chr1	27886665	27886675	0.869565217
chr1	27891523	27891561	0.994882293
chr1	27968087	27968095	1
chr1	27970343	27970347	0.094339623
chr1	27974047	27974053	0.283018868
chr1	27988468	27988483	0.509433962
chr1	28010394	28010395	0.075471698
chr1	28200543	28200563	0.730820996
chr1	28200877	28200887	0.070659489
chr1	28205257	28205327	0.128532974
chr1	28238088	28238107	0.998258598
chr1	28239508	28239515	1
chr1	28281467	28281477	0.25
chr1	28282485	28282491	0.75
chr1	28335836	28335837	0.055555556
chr1	28335952	28335971	0.944444444
chr1	28407764	28407765	0.057692308
chr1	28408131	28408144	0.461538462
chr1	28490981	28490989	0.076923077
chr1	28497402	28497403	0.057692308
chr1	28500302	28500308	0.057692308
chr1	28500357	28500369	0.134615385
chr1	28509623	28509647	0.976190476
chr1	28538221	28538239	0.208333333
chr1	28538980	28538990	0.729166667
chr1	28539082	28539094	0.0625
chr1	28577717	28577730	0.127272727
chr1	28577849	28577852	0.054545455
chr1	28578360	28578366	0.072727273
chr1	28578535	28578552	1
chr1	28578539	28578554	0.563636364
chr1	28603086	28603110	0.866779089
chr1	28603351	28603356	0.119730185
chr1	28704259	28704269	0.051851852
chr1	28714890	28714912	0.918518519
chr1	28769765	28769788	0.952261307
chr1	28987760	28987788	0.173553719
chr1	28993422	28993471	0.561983471
chr1	29120037	29120041	0.115702479
chr1	29147737	29147755	0.180940893
chr1	29147834	29147837	0.452352232
chr1	29149136	29149156	0.313630881
chr1	29192879	29192884	0.055555556
chr1	29193816	29193823	0.888888889
chr1	29275880	29275887	0.117647059
chr1	29326794	29326807	0.882352941
chr1	30869464	30869475	0.541666667
chr1	30869647	30869648	0.458333333
chr1	30966339	30966340	0.054347826
chr1	30995190	30995201	0.826086957
chr1	31028183	31028184	0.054347826
chr1	31179744	31179748	0.5
chr1	31181067	31181081	0.5
chr1	31259558	31259573	0.074074074
chr1	31259664	31259692	0.890123457
chr1	31348973	31348980	0.14951989
chr1	31364158	31364174	0.480109739
chr1	31364914	31364940	0.312757202
chr1	31365461	31365465	0.097560976
chr1	31365651	31365659	0.902439024
chr1	31377474	31377491	1
chr1	31434659	31434680	1
chr1	31629859	31629881	1
chr1	31652499	31652504	0.714285714
chr1	31652584	31652590	0.285714286
chr1	31727106	31727125	0.988326848
chr1	31908632	31908678	0.823770492
chr1	31910037	31910049	0.086065574
chr1	32043300	32043301	0.645400593
chr1	32043868	32043883	0.18694362
chr1	32162684	32162685	0.352941176
chr1	32171413	32171428	0.176470588
chr1	32176548	32176568	0.470588235
chr1	32194948	32194949	0.153846154
chr1	32196518	32196521	0.153846154
chr1	32198281	32198285	0.692307692
chr1	32205373	32205393	1
chr1	32208675	32208688	1
chr1	32214461	32214478	0.064935065
chr1	32216194	32216209	0.896103896
chr1	32231569	32231607	0.970748299
chr1	32231658	32231664	1
chr1	32333617	32333632	0.961904762
chr1	32333826	32333851	0.9815197
chr1	32349093	32349100	1
chr1	32361267	32361294	1
chr1	32365102	32365115	0.31092437
chr1	32368019	32368020	0.512605042
chr1	32375501	32375517	0.084033613
chr1	32386482	32386500	0.058823529
chr1	32485290	32485301	0.111111111
chr1	32485446	32485451	0.185185185
chr1	32485748	32485751	0.074074074
chr1	32485877	32485907	0.407407407
chr1	32487086	32487087	0.074074074
chr1	32496682	32496686	0.148148148
chr1	32600394	32600399	0.668449198
chr1	32600758	32600797	0.197860963
chr1	32620816	32620834	0.252212389
chr1	32621825	32621845	0.67699115
chr1	32680485	32680505	0.140776699
chr1	32680645	32680657	0.699029126
chr1	32686205	32686211	0.053398058
chr1	32768894	32768899	0.142857143
chr1	32769284	32769288	0.095238095
chr1	32774959	32774970	0.761904762
chr1	32775230	32775253	0.659898477
chr1	32775651	32775695	0.246192893
chr1	32826520	32826521	0.222222222
chr1	32856175	32856192	0.617283951
chr1	32858871	32858877	0.061728395
chr1	32894592	32894609	1
chr1	32894634	32894647	1
chr1	32936448	32936457	1
chr1	33009918	33009936	0.265993266
chr1	33013038	33013051	0.673400673
chr1	33120507	33120532	1
chr1	33300163	33300164	0.357142857
chr1	33300496	33300498	0.214285714
chr1	33300716	33300722	0.428571429
chr1	33323622	33323639	0.936585366
chr1	33353212	33353226	0.053658537
chr1	33609400	33609403	0.166666667
chr1	33614045	33614050	0.111111111
chr1	33614170	33614171	0.111111111
chr1	34032189	34032211	0.5
chr1	34032241	34032242	0.111111111
chr1	34855029	34855056	0.976588629
chr1	34865435	34865439	1
chr1	34981524	34981588	1
chr1	34988168	34988181	0.139534884
chr1	35010537	35010538	0.441860465
chr1	35015028	35015029	0.11627907
chr1	35019110	35019111	0.11627907
chr1	35104402	35104406	0.621212121
chr1	35113484	35113499	0.075757576
chr1	35113597	35113631	0.090909091
chr1	35176374	35176396	0.384
chr1	35183599	35183610	0.1472
chr1	35184106	35184129	0.2576
chr1	35188001	35188016	0.0576
chr1	35188996	35189029	0.12
chr1	35359215	35359216	0.196969697
chr1	35361767	35361768	0.113636364
chr1	35370607	35370627	0.106060606
chr1	35387508	35387541	0.340909091
chr1	35433489	35433496	0.769230769
chr1	35479061	35479074	0.230769231
chr1	35566768	35566779	1
chr1	35569806	35569822	1
chr1	35603128	35603165	0.964500602
chr1	35713873	35713889	1
chr1	35749756	35749757	0.146341463
chr1	35764322	35764337	0.853658537
chr1	35818046	35818048	0.0625
chr1	35818092	35818093	0.604166667
chr1	35818651	35818656	0.0625
chr1	35831371	35831384	0.104166667
chr1	35831551	35831552	0.0625
chr1	35831995	35831996	0.0625
chr1	35888900	35888913	0.2
chr1	35895246	35895250	0.4
chr1	35920107	35920108	0.2
chr1	35929604	35929609	0.2
chr1	35979773	35979784	0.064516129
chr1	36004609	36004610	0.096774194
chr1	36004901	36004903	0.064516129
chr1	36005093	36005113	0.161290323
chr1	36054902	36054903	0.064516129
chr1	36056090	36056091	0.419354839
chr1	36056462	36056465	0.064516129
chr1	36064406	36064407	0.064516129
chr1	36088264	36088282	1
chr1	36093919	36093938	1
chr1	36136570	36136587	0.695364238
chr1	36137025	36137048	0.289183223
chr1	36180824	36180850	1
chr1	36289071	36289087	0.064556176
chr1	36289115	36289145	0.86902545
chr1	36322029	36322039	1
chr1	36339623	36339633	0.464285714
chr1	36339714	36339715	0.071428571
chr1	36341187	36341188	0.071428571
chr1	36341522	36341533	0.142857143
chr1	36360510	36360526	0.25
chr1	36393414	36393442	1
chr1	36417905	36417917	0.844155844
chr1	36428293	36428308	0.116883117
chr1	36455319	36455328	1
chr1	36455769	36455781	0.986111111
chr1	37454875	37454882	1
chr1	37492560	37492583	0.050181378
chr1	37493161	37493189	0.448609432
chr1	37493284	37493327	0.398428053
chr1	37501812	37501813	0.07738815
chr1	37536534	37536553	0.290598291
chr1	37536878	37536905	0.153846154
chr1	37537874	37537899	0.418803419
chr1	37539958	37539962	0.051282051
chr1	37540434	37540435	0.085470085
chr1	37565142	37565175	0.929411765
chr1	37566807	37566833	0.626373626
chr1	37568296	37568302	0.274725275
chr1	37611349	37611364	0.125
chr1	37612136	37612146	0.875
chr1	37681568	37681581	0.719101124
chr1	37682208	37682209	0.213483146
chr1	37682630	37682676	0.06741573
chr1	37698933	37698934	0.227272727
chr1	37700492	37700502	0.227272727
chr1	37709560	37709571	0.136363636
chr1	37709705	37709719	0.409090909
chr1	37801128	37801134	1
chr1	37802942	37802973	0.637065637
chr1	37803367	37803368	0.065637066
chr1	37803586	37803598	0.28957529
chr1	37809435	37809462	1
chr1	37813983	37813984	0.3
chr1	37856491	37856492	0.3
chr1	37856986	37856989	0.2
chr1	37857259	37857260	0.2
chr1	37957938	37957973	0.945273632
chr1	37996763	37996775	1
chr1	38019349	38019357	0.16374269
chr1	38023792	38023810	0.729044834
chr1	38024792	38024830	0.072124756
chr1	38119516	38119530	1
chr1	38838197	38838201	0.595744681
chr1	38838271	38838272	0.085106383
chr1	38845937	38845969	0.276595745
chr1	38864482	38864511	1
chr1	38919418	38919431	1
chr1	38919504	38919530	1
chr1	38926501	38926517	1
chr1	39004273	39004301	0.107913669
chr1	39005146	39005158	0.595323741
chr1	39005871	39005905	0.21942446
chr1	39034601	39034634	0.999419448
chr1	39284355	39284399	0.571428571
chr1	39285327	39285379	0.061904762
chr1	39486214	39486227	0.05
chr1	39522265	39522293	0.947368421
chr1	39533058	39533059	0.052631579
chr1	39560811	39560822	0.984
chr1	39678647	39678652	0.16
chr1	39678972	39678975	0.053333333
chr1	39681580	39681593	0.053333333
chr1	39681641	39681663	0.133333333
chr1	39681750	39681789	0.56
chr1	39753690	39753719	0.85734072
chr1	39763900	39763928	0.13434903
chr1	39841030	39841055	0.518987342
chr1	39841871	39841885	0.253164557
chr1	39848422	39848423	0.050632911
chr1	39856692	39856711	0.050632911
chr1	39895423	39895433	0.285714286
chr1	39897192	39897203	0.428571429
chr1	39899600	39899617	0.228571429
chr1	39899727	39899730	0.057142857
chr1	39969944	39969968	1
chr1	40070871	40070872	0.075581395
chr1	40072616	40072649	0.877906977
