gene_id	chisq	pvalue	adj_pvalue	ExDp	ExN1	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PLPPR5	47.8142414860681	4.14256549171059e-11	6.25527389248299e-09	0.0555555555555556	0.764705882352941	-0.709150326797386	chr1:98892807:-_vs_chr1:98891782:-	-1.41830065359477	chr1:98891782:-;chr1:98892368:-;chr1:98892807:-	proximal	TRUE
NEUROD6	59.2047213990958	2.17544016099153e-10	3.01117175617244e-08	0.486024844720497	0.538345864661654	-0.0523210199411572	chr7:31338259:-_vs_chr7:31337465:-	-0.275324180015256	chr7:31337465:-;chr7:31337811:-;chr7:31337860:-;chr7:31337925:-;chr7:31338080:-;chr7:31338259:-;chr7:31338418:-;chr7:31339095:-	proximal	TRUE
HNRNPC	39.4266084944163	2.74549555778866e-09	3.50789855498998e-07	0.445205479452055	0.334239130434783	0.110966349017272	chr14:21210937:-_vs_chr14:21210567:-	0.493671828469327	chr14:21210567:-;chr14:21210937:-;chr14:21211868:-	distal	TRUE
ZFR	47.9538311591883	3.62984092749436e-09	4.30654698612009e-07	0.360714285714286	0.536842105263158	-0.176127819548872	chr5:32404030:-_vs_chr5:32395232:-	-0.531390977443609	chr5:32354350:-;chr5:32388486:-;chr5:32395232:-;chr5:32397219:-;chr5:32404030:-;chr5:32406855:-	proximal	TRUE
LMO3	53.8258233353401	7.46180583935938e-09	8.26270633278395e-07	0.583333333333333	0.443548387096774	0.139784946236559	chr12:16551007:-_vs_chr12:16549307:-	0.341397849462366	chr12:16548372:-;chr12:16548424:-;chr12:16548868:-;chr12:16549184:-;chr12:16549307:-;chr12:16549842:-;chr12:16550204:-;chr12:16550548:-;chr12:16551007:-	distal	TRUE
ZNF146	39.5638759800805	1.31823002592049e-08	1.36848754565871e-06	0.234848484848485	0.512820512820513	-0.277972027972028	chr19:36237463:+_vs_chr19:36237643:+	-0.781118881118881	chr19:36237463:+;chr19:36237643:+;chr19:36237912:+;chr19:36238765:+	proximal	TRUE
RPS6	38.8523800760254	1.86525017282435e-08	1.82245913944779e-06	0.772290809327846	0.876454483230664	-0.104163673902818	chr9:19378372:-_vs_chr9:19376255:-	-0.21978435199973	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	proximal	TRUE
RAB14	34.981876895124	2.53385610960672e-08	2.33818611003153e-06	0.434782608695652	0.948979591836735	-0.514196983141083	chr9:121180677:-_vs_chr9:121179290:-	-1.02839396628217	chr9:121179290:-;chr9:121179502:-;chr9:121180677:-	proximal	TRUE
KLC1	38.0482745168837	2.76073465858892e-08	2.41346329890326e-06	0.26797385620915	0.4375	-0.16952614379085	chr14:103675587:+_vs_chr14:103686225:+	-0.311210010319917	chr14:103675587:+;chr14:103685912:+;chr14:103686225:+;chr14:103701544:+	proximal	TRUE
STX12	37.669758812616	3.32011977855437e-08	2.7573594760894e-06	0.166666666666667	0.615942028985507	-0.449275362318841	chr1:27812242:+_vs_chr1:27824440:+	-0.826086956521739	chr1:27812242:+;chr1:27823765:+;chr1:27824305:+;chr1:27824440:+	proximal	TRUE
RTN4	42.816491005558	4.02543128999002e-08	3.05402667975874e-06	0.306930693069307	0.404733727810651	-0.097803034741344	chr2:55026600:-_vs_chr2:54972189:-	-0.283672154197668	chr2:54972189:-;chr2:54972291:-;chr2:55025759:-;chr2:55026078:-;chr2:55026600:-;chr2:55027115:-	proximal	TRUE
MAP2	62.6243080445856	4.04506845001158e-08	3.05402667975874e-06	0.451490876724522	0.547100038925652	-0.0956091622011305	chr2:209692830:+_vs_chr2:209730502:+	-0.188078806862071	chr2:209580099:+;chr2:209692830:+;chr2:209692958:+;chr2:209693544:+;chr2:209693923:+;chr2:209694036:+;chr2:209695108:+;chr2:209696647:+;chr2:209696704:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209730895:+;chr2:209733900:+;chr2:209734112:+	proximal	FALSE
TUBA1A	33.8309585236678	4.50506122813316e-08	3.25343769562138e-06	0.990416759527524	0.994698308507952	-0.00428154898042854	chr12:49186026:-_vs_chr12:49184799:-	-0.00856309796085713	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	proximal	FALSE
RBM25	49.3284941805363	5.49936670366361e-08	3.80602003949385e-06	0.563559322033898	0.471223021582734	0.0923363004511645	chr14:73099688:+_vs_chr14:73110926:+	0.260821850993781	chr14:73099688:+;chr14:73101179:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73112194:+;chr14:73120789:+	distal	TRUE
DMTF1	33.2443223443223	6.04069802179147e-08	4.00772728405211e-06	0.0833333333333333	0.642857142857143	-0.559523809523809	chr7:87182173:+_vs_chr7:87196050:+	-1.45952380952381	chr7:87182173:+;chr7:87196050:+;chr7:87196325:+	proximal	TRUE
ATCAY	36.3636076319424	6.27338406895574e-08	4.00772728405211e-06	0.47008547008547	0.475409836065574	-0.00532436598010377	chr19:3926156:+_vs_chr19:3926326:+	0.863387978142076	chr19:3925857:+;chr19:3926156:+;chr19:3926326:+;chr19:3928082:+	distal	TRUE
EIF3A	35.8830750794774	7.92697643637698e-08	4.87655846697117e-06	0.416666666666667	0.535864978902954	-0.119198312236287	chr10:119056940:-_vs_chr10:119035048:-	-0.707805907172996	chr10:119035048:-;chr10:119056752:-;chr10:119056940:-;chr10:119058030:-	proximal	TRUE
DDX5	32.5301105198839	8.63328847441716e-08	5.12139005571675e-06	0.390243902439024	0.456521739130435	-0.0662778366914104	chr17:64502479:-_vs_chr17:64499620:-	-0.348597319965295	chr17:64498254:-;chr17:64499620:-;chr17:64502479:-	proximal	TRUE
USP48	40.6478153228504	1.10523813969748e-07	6.11644898702255e-06	0.388571428571429	0.472131147540984	-0.0835597189695551	chr1:21715435:-_vs_chr1:21706528:-	0.584543325526932	chr1:21678910:-;chr1:21706528:-;chr1:21715435:-;chr1:21721037:-;chr1:21747129:-;chr1:21756547:-	distal	TRUE
ASIC1	28.125	1.13727256569797e-07	6.11644898702255e-06	0	1	-1	chr12:50081870:+_vs_chr12:50083611:+	-2	chr12:50081870:+;chr12:50083611:+	proximal	TRUE
PLEKHA8	28.0655076845553	1.17277554621564e-07	6.11644898702255e-06	1	0	1	chr7:30047923:+_vs_chr7:30130249:+	2	chr7:30047923:+;chr7:30130249:+	distal	TRUE
SEC11A	28.0563067748422	1.17836464530236e-07	6.11644898702255e-06	0.0555555555555556	0.842105263157895	-0.786549707602339	chr15:84669729:-_vs_chr15:84669544:-	-1.57309941520468	chr15:84669544:-;chr15:84669729:-	proximal	TRUE
TPR	31.2102418207681	1.67025237969172e-07	8.40693697778167e-06	0.736842105263158	0.135135135135135	0.601706970128023	chr1:186363420:-_vs_chr1:186338063:-	1.20341394025605	chr1:186338063:-;chr1:186355500:-;chr1:186363420:-	distal	TRUE
BRWD1	34.2149605003292	1.78460514278114e-07	8.71832100635137e-06	0.575757575757576	0.567099567099567	0.0086580086580087	chr21:39296775:-_vs_chr21:39296437:-	0.665584415584416	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-;chr21:39296775:-	distal	TRUE
PPP2R5E	36.6233440744719	2.15358370836772e-07	1.02202929702822e-05	0.410714285714286	0.423469387755102	-0.0127551020408163	chr14:63374734:-_vs_chr14:63374241:-	0.714285714285714	chr14:63371464:-;chr14:63374241:-;chr14:63374734:-;chr14:63375842:-;chr14:63376081:-	distal	TRUE
SYNCRIP	33.6856793999651	2.30819470709181e-07	1.0649753912443e-05	0.518518518518518	0.37037037037037	0.148148148148148	chr6:85618847:-_vs_chr6:85612587:-	0.634920634920635	chr6:85611576:-;chr6:85612587:-;chr6:85618847:-;chr6:85618899:-	distal	TRUE
HNRNPH3	33.5247658515261	2.49592516901393e-07	1.12046802857625e-05	0.473429951690821	0.720325203252033	-0.246895251561211	chr10:68341301:+_vs_chr10:68342271:+	-0.461010957935666	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	proximal	TRUE
ERGIC3	26.4389276480255	2.72003158130445e-07	1.18894012014387e-05	0.804597701149425	1	-0.195402298850575	chr20:35557481:+_vs_chr20:35557634:+	-0.390804597701149	chr20:35557481:+;chr20:35557634:+	proximal	TRUE
PPP1CB	30.1393391092513	2.85315698808006e-07	1.21515224543615e-05	0.526315789473684	0.914893617021277	-0.388577827547592	chr2:28799875:+_vs_chr2:28801037:+	-0.862262038073908	chr2:28799298:+;chr2:28799875:+;chr2:28801037:+	proximal	TRUE
NPEPPS	29.2274012696087	4.50142951420824e-07	1.86921860577497e-05	0.709302325581395	0.986666666666667	-0.277364341085271	chr17:47592531:+_vs_chr17:47622140:+	-0.554728682170543	chr17:47592531:+;chr17:47618384:+;chr17:47622140:+	proximal	TRUE
BZW1	37.450873750543	4.86364286156229e-07	1.97036848611097e-05	0.494339622641509	0.71304347826087	-0.21870385561936	chr2:200818771:+_vs_chr2:200823655:+	-0.424323215750615	chr2:200818026:+;chr2:200818771:+;chr2:200821273:+;chr2:200822560:+;chr2:200823655:+;chr2:200823837:+	proximal	TRUE
STX7	28.6211454904542	6.09533000928731e-07	2.41055789176815e-05	0.5125	0.482142857142857	0.0303571428571429	chr6:132459738:-_vs_chr6:132459513:-	0.828571428571429	chr6:132457915:-;chr6:132459513:-;chr6:132459738:-	distal	TRUE
CDC123	24.7891891139223	6.39551666645131e-07	2.43947122507282e-05	0.666666666666667	1	-0.333333333333333	chr10:12237195:+_vs_chr10:12250587:+	-0.666666666666667	chr10:12237195:+;chr10:12250587:+	proximal	TRUE
PDIA6	34.3016937082669	6.46217543065649e-07	2.43947122507282e-05	0.517123287671233	0.546116504854369	-0.0289932171831361	chr2:10783855:-_vs_chr2:10783391:-	-0.40657002260939	chr2:10783391:-;chr2:10783855:-;chr2:10784008:-;chr2:10788704:-;chr2:10790782:-	proximal	TRUE
GFOD2	24.5851985249979	7.10957339747318e-07	2.62422253626732e-05	0.434782608695652	1	-0.565217391304348	chr16:67680743:-_vs_chr16:67674538:-	-1.1304347826087	chr16:67674538:-;chr16:67680743:-	proximal	TRUE
SEPTIN2	28.1570357833656	7.68736259595151e-07	2.75343872951234e-05	0.535714285714286	0.8125	-0.276785714285714	chr2:241353736:+_vs_chr2:241354027:+	-1.16071428571429	chr2:241353497:+;chr2:241353736:+;chr2:241354027:+	proximal	TRUE
SYT11	33.9057026939821	7.79118725388802e-07	2.75343872951234e-05	0.304878048780488	0.490566037735849	-0.185687988955361	chr1:155881254:+_vs_chr1:155882327:+	-0.519098021168891	chr1:155868153:+;chr1:155881254:+;chr1:155881618:+;chr1:155882327:+;chr1:155885032:+	proximal	TRUE
SETD2	28.0311111111111	8.1869391299505e-07	2.78764072784817e-05	0.0666666666666667	0.652173913043478	-0.585507246376812	chr3:47122819:-_vs_chr3:47019783:-	-1.17101449275362	chr3:47019783:-;chr3:47062233:-;chr3:47122819:-	proximal	TRUE
TUSC3	27.9830508500211	8.38605515657403e-07	2.78764072784817e-05	0.691860465116279	0.311111111111111	0.380749354005168	chr8:15764486:+_vs_chr8:15764650:+	0.761498708010336	chr8:15764486:+;chr8:15764594:+;chr8:15764650:+	distal	TRUE
JAK1	24.2612685560054	8.41135362672068e-07	2.78764072784817e-05	0.923076923076923	0	0.923076923076923	chr1:64864911:-_vs_chr1:64833229:-	1.84615384615385	chr1:64833229:-;chr1:64864911:-	distal	TRUE
PALMD	27.9421586420412	8.55928218665001e-07	2.78764072784817e-05	0.433333333333333	0.689655172413793	-0.25632183908046	chr1:99690074:+_vs_chr1:99694372:+	-1.20114942528736	chr1:99687181:+;chr1:99690074:+;chr1:99694372:+	proximal	TRUE
RAC1	27.3788103514242	1.13440170779109e-06	3.55155624693735e-05	0.857142857142857	0.761467889908257	0.0956749672346001	chr7:6402689:+_vs_chr7:6403967:+	0.508519003931848	chr7:6401963:+;chr7:6402689:+;chr7:6403967:+	distal	TRUE
EEF2	23.633423119457	1.16545547491891e-06	3.55155624693735e-05	0.708333333333333	0.846497764530551	-0.138164431197218	chr19:3981408:-_vs_chr19:3976056:-	-0.276328862394436	chr19:3976056:-;chr19:3981408:-	proximal	TRUE
REV3L	23.6214887152778	1.17270594502225e-06	3.55155624693735e-05	0	0.9375	-0.9375	chr6:111405483:-_vs_chr6:111380056:-	-1.875	chr6:111380056:-;chr6:111405483:-	proximal	TRUE
FAM229B	23.6160714285714	1.17601200229714e-06	3.55155624693735e-05	0.0238095238095238	0.611111111111111	-0.587301587301587	chr6:112100884:+_vs_chr6:112102509:+	-1.17460317460317	chr6:112100884:+;chr6:112102509:+	proximal	TRUE
TMEM59	23.3997459506614	1.3159591552939e-06	3.90322885168424e-05	0.344262295081967	0.740384615384615	-0.396122320302648	chr1:54032015:-_vs_chr1:54031676:-	-0.792244640605296	chr1:54031676:-;chr1:54032015:-	proximal	TRUE
TERF2IP	29.7645596697287	1.54673448152984e-06	4.50723855056327e-05	0.469483568075117	0.607960199004975	-0.138476630929858	chr16:75656326:+_vs_chr16:75657432:+	-0.269371452596174	chr16:75654357:+;chr16:75656326:+;chr16:75656801:+;chr16:75657432:+	proximal	TRUE
CADM1	26.3560681216931	1.89170113772213e-06	5.4174406719939e-05	0.202380952380952	0	0.202380952380952	chr11:115176489:-_vs_chr11:115174048:-	0.416666666666667	chr11:115173892:-;chr11:115174048:-;chr11:115176489:-	distal	TRUE
CTNNBIP1	22.517215291502	2.08268732546564e-06	5.86329431796343e-05	0.125	0.826086956521739	-0.701086956521739	chr1:9850160:-_vs_chr1:9848302:-	-1.40217391304348	chr1:9848302:-;chr1:9850160:-	proximal	TRUE
NCAM1	31.6279455693833	2.27902570068064e-06	6.30910281471756e-05	0.457943925233645	0.457089552238806	0.00085437299483887	chr11:113214510:+_vs_chr11:113275423:+	0.291881712930674	chr11:113214510:+;chr11:113275423:+;chr11:113275627:+;chr11:113275701:+;chr11:113276748:+	distal	TRUE
CTTNBP2	25.9312203289668	2.33941381945305e-06	6.37010877723198e-05	0.184615384615385	0.0985915492957746	0.08602383531961	chr7:117792055:-_vs_chr7:117735361:-	0.381798483206934	chr7:117735361:-;chr7:117792055:-;chr7:117792582:-	distal	TRUE
CADM2	22.1318735827664	2.54548085554231e-06	6.81942532428352e-05	1	0	1	chr3:85042551:+_vs_chr3:86074424:+	2	chr3:85042551:+;chr3:86074424:+	distal	TRUE
ANKRD12	28.644708994709	2.65937637022315e-06	7.01146690625501e-05	0.564814814814815	0.75	-0.185185185185185	chr18:9254433:+_vs_chr18:9254716:+	-0.770833333333333	chr18:9211657:+;chr18:9254433:+;chr18:9254517:+;chr18:9254716:+	proximal	TRUE
UBR5	31.1868601225325	2.80411318603891e-06	7.27755000314161e-05	0.324074074074074	0.387614678899083	-0.0635406048250085	chr8:102311326:-_vs_chr8:102305100:-	-0.554196398233096	chr8:102253360:-;chr8:102293955:-;chr8:102305100:-;chr8:102311326:-;chr8:102326601:-	proximal	TRUE
CNDP2	21.7446275463667	3.11460852235684e-06	7.95902270097649e-05	0.0909090909090909	0.807692307692308	-0.716783216783217	chr18:74520496:+_vs_chr18:74521125:+	-1.43356643356643	chr18:74520496:+;chr18:74521125:+	proximal	TRUE
SCCPDH	24.9124313186813	3.89344705883907e-06	9.79850843141167e-05	0.390625	0.589285714285714	-0.198660714285714	chr1:246767464:+_vs_chr1:246767833:+	-1.08928571428571	chr1:246767464:+;chr1:246767833:+;chr1:246768137:+	proximal	TRUE
POLR2M	21.2547348484849	4.02115836895744e-06	9.96887171766912e-05	0	0.666666666666667	-0.666666666666667	chr15:57716251:+_vs_chr15:57717555:+	-1.33333333333333	chr15:57716251:+;chr15:57717555:+	proximal	TRUE
OPA1	21.1541029750164	4.23792968363675e-06	0.000103517664772362	1	0	1	chr3:193635474:+_vs_chr3:193645618:+	2	chr3:193635474:+;chr3:193645618:+	distal	TRUE
UBE2D2	24.6971009389671	4.33603392648554e-06	0.000104379019592645	0.475	0.542253521126761	-0.0672535211267605	chr5:139627692:+_vs_chr5:139628434:+	-0.71056338028169	chr5:139626853:+;chr5:139627692:+;chr5:139628434:+	proximal	TRUE
QDPR	24.6510462074978	4.43703985250806e-06	0.000105284617071656	0.722222222222222	0.330645161290323	0.3915770609319	chr4:17486666:-_vs_chr4:17486398:-	0.783154121863799	chr4:17486398:-;chr4:17486525:-;chr4:17486666:-	distal	TRUE
COPS6	20.9928895015263	4.60991094209263e-06	0.000106402351112523	0.0909090909090909	0.467741935483871	-0.37683284457478	chr7:100091905:+_vs_chr7:100092185:+	-0.75366568914956	chr7:100091905:+;chr7:100092185:+	proximal	TRUE
DBN1	24.5735837499518	4.61226326315574e-06	0.000106402351112523	0.75	0.545580110497238	0.204419889502762	chr5:177456925:-_vs_chr5:177456622:-	0.500306936771025	chr5:177456622:-;chr5:177456925:-;chr5:177457223:-	distal	TRUE
MIR100HG	30.0441486285525	4.79418468628367e-06	0.00010908412005366	0.75	0.47752808988764	0.27247191011236	chr11:122090942:-_vs_chr11:122028325:-	0.702247191011236	chr11:122028325:-;chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091501:-	distal	TRUE
ITSN1	32.4071384989645	4.93413610152482e-06	0.000110751352224767	0.311111111111111	0.161165048543689	0.149946062567422	chr21:33774850:+_vs_chr21:33837369:+	0.377082584202325	chr21:33774850:+;chr21:33794454:+;chr21:33797451:+;chr21:33837369:+;chr21:33838494:+;chr21:33899868:+	distal	TRUE
PCBP2	27.311950743508	5.06418317605042e-06	0.000112147417784652	0.779026217228465	0.850921273031826	-0.0718950558033612	chr12:53475655:+_vs_chr12:53479624:+	-0.299757213031449	chr12:53475548:+;chr12:53475655:+;chr12:53479624:+;chr12:53479795:+	proximal	TRUE
UTP4	20.7876165479996	5.13136890525799e-06	0.000112147417784652	0.243243243243243	0.875	-0.631756756756757	chr16:69168925:+_vs_chr16:69169021:+	-1.26351351351351	chr16:69168925:+;chr16:69169021:+	proximal	TRUE
MACF1	29.7465737923404	5.51163486957857e-06	0.000118893837900909	0.340579710144928	0.173684210526316	0.166895499618612	chr1:39284395:+_vs_chr1:39285142:+	0.547063310450038	chr1:39284395:+;chr1:39285142:+;chr1:39285360:+;chr1:39368309:+;chr1:39435668:+	distal	TRUE
TUBB2B	23.9235850745545	6.38350947573033e-06	0.000135936015887027	0.0420991926182238	0.090683023872679	-0.0485838312544553	chr6:3224496:-_vs_chr6:3224264:-	-0.0971676625089106	chr6:3224264:-;chr6:3224403:-;chr6:3224496:-	proximal	FALSE
FDFT1	23.7554004039475	6.94353045309967e-06	0.000145989925096184	0.608108108108108	0.406028368794326	0.202079739313782	chr8:11838667:+_vs_chr8:11839298:+	0.404159478627564	chr8:11838667:+;chr8:11838962:+;chr8:11839298:+	distal	TRUE
GGPS1	20.0381928256928	7.59107758286205e-06	0.000157609748314173	0.9	0.0740740740740741	0.825925925925926	chr1:235342765:+_vs_chr1:235343097:+	1.65185185185185	chr1:235342765:+;chr1:235343097:+	distal	TRUE
NT5C2	26.4006403534354	7.86184587184756e-06	0.000161216370285664	0.521739130434783	0.510204081632653	0.0115350488021295	chr10:103088155:-_vs_chr10:103088038:-	0.771073646850044	chr10:103088038:-;chr10:103088155:-;chr10:103088390:-;chr10:103089444:-	distal	TRUE
PRKACB	26.1622020862217	8.81994305924042e-06	0.000178657627090224	0.25	0.444444444444444	-0.194444444444444	chr1:84236239:+_vs_chr1:84237239:+	-0.574618736383442	chr1:84236239:+;chr1:84237163:+;chr1:84237239:+;chr1:84238498:+	proximal	TRUE
CEP170	34.8226853326283	1.20760536829027e-05	0.000237234255041906	0.474654377880184	0.570316842690384	-0.0956624648101993	chr1:243185790:-_vs_chr1:243165893:-	-0.259068658215137	chr1:243125211:-;chr1:243164980:-;chr1:243165527:-;chr1:243165893:-;chr1:243172730:-;chr1:243185790:-;chr1:243191027:-;chr1:243191331:-	proximal	TRUE
CLIP1	25.5088110465685	1.20847703485601e-05	0.000237234255041906	0.273504273504273	0.615942028985507	-0.342437755481234	chr12:122341087:-_vs_chr12:122328260:-	-0.708472686733556	chr12:122328260:-;chr12:122340982:-;chr12:122341087:-;chr12:122341223:-	proximal	TRUE
HSP90AB1	30.4291344954311	1.21402237679482e-05	0.000237234255041906	0.461605206073753	0.55974358974359	-0.0981383836698371	chr6:44251139:+_vs_chr6:44253883:+	-0.218922075755048	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44251601:+;chr6:44252254:+;chr6:44253883:+	proximal	TRUE
UBE3A	22.4561082784065	1.3295909330204e-05	0.000256796574389173	0.225	0.352941176470588	-0.127941176470588	chr15:25354554:-_vs_chr15:25337773:-	-0.744117647058824	chr15:25337773:-;chr15:25354554:-;chr15:25370920:-	proximal	TRUE
GNG2	25.1975089719658	1.40397509302762e-05	0.00026566113462115	0.714285714285714	0.81359649122807	-0.0993107769423559	chr14:51967879:+_vs_chr14:51969795:+	-0.437457279562543	chr14:51966931:+;chr14:51967414:+;chr14:51967879:+;chr14:51969795:+	proximal	TRUE
CCT5	18.8589706536338	1.40747620991338e-05	0.00026566113462115	0.580645161290323	0.902439024390244	-0.321793863099921	chr5:10258499:+_vs_chr5:10265080:+	-0.643587726199843	chr5:10258499:+;chr5:10265080:+	proximal	TRUE
TTC3	36.4754333945297	1.43680179262759e-05	0.000268149188489261	0.564285714285714	0.461409395973154	0.10287631831256	chr21:37095368:+_vs_chr21:37182916:+	0.262032598274209	chr21:37095368:+;chr21:37129034:+;chr21:37150845:+;chr21:37153179:+;chr21:37160839:+;chr21:37165784:+;chr21:37182916:+;chr21:37187097:+;chr21:37197695:+	distal	TRUE
EEF1A1	27.6360686452084	1.4780684242778e-05	0.000272785739191714	0.973911257189811	0.984993178717599	-0.0110819215277879	chr6:73519012:-_vs_chr6:73517515:-	-0.0169059813921544	chr6:73517515:-;chr6:73517595:-;chr6:73517711:-;chr6:73519012:-;chr6:73519918:-	proximal	FALSE
SPOP	25.0608718543904	1.49945483613795e-05	0.000273691701409356	0.459649122807017	0.481481481481481	-0.021832358674464	chr17:49599482:-_vs_chr17:49599284:-	-0.458479532163743	chr17:49599284:-;chr17:49599482:-;chr17:49599986:-;chr17:49600192:-	proximal	TRUE
PHAX	24.9067758328628	1.61492271212048e-05	0.000291563763568709	0.449275362318841	0.595238095238095	-0.145962732919255	chr5:126608423:+_vs_chr5:126625248:+	-0.978260869565217	chr5:126608423:+;chr5:126625248:+;chr5:126625447:+;chr5:126627252:+	proximal	TRUE
PARP1	27.1855704992991	1.82333539944195e-05	0.000325651623491728	0.0975609756097561	0.308620689655172	-0.211059714045416	chr1:226388689:-_vs_chr1:226379623:-	-0.580992430613961	chr1:226360691:-;chr1:226361003:-;chr1:226361200:-;chr1:226379623:-;chr1:226388689:-	proximal	TRUE
CCSER2	24.6088150979455	1.8639268595462e-05	0.000329359841883642	0.188405797101449	0.583333333333333	-0.394927536231884	chr10:84372211:+_vs_chr10:84464015:+	-0.646321070234114	chr10:84372211:+;chr10:84372426:+;chr10:84464015:+;chr10:84518501:+	proximal	TRUE
KLHL7	24.457740086001	2.00444798122949e-05	0.000349729762204318	0.652173913043478	0.754578754578755	-0.102404841535276	chr7:23174518:+_vs_chr7:23175421:+	-0.46201624462494	chr7:23152143:+;chr7:23174518:+;chr7:23175304:+;chr7:23175421:+	proximal	TRUE
APP	24.4403196566604	2.02131590437173e-05	0.000349729762204318	0.673854447439353	0.716558206796818	-0.0427037593574654	chr21:25880980:-_vs_chr21:25880809:-	-0.0850956844080897	chr21:25880550:-;chr21:25880809:-;chr21:25880980:-;chr21:25982389:-	proximal	FALSE
TXNDC15	18.0361519607843	2.16749512407044e-05	0.000371155608358866	0.944444444444444	0.176470588235294	0.76797385620915	chr5:134899818:+_vs_chr5:134901511:+	1.5359477124183	chr5:134899818:+;chr5:134901511:+	distal	TRUE
MYT1L	29.1222284364324	2.19418023482212e-05	0.000371891160208116	0.609803921568627	0.474556213017751	0.135247708550876	chr2:2302941:-_vs_chr2:1840789:-	0.325037707390649	chr2:1801758:-;chr2:1840789:-;chr2:1923223:-;chr2:1943300:-;chr2:2054028:-;chr2:2302941:-	distal	TRUE
BCLAF1	33.1379068032239	2.4955248152167e-05	0.00041469411314781	0.490476190476191	0.604166666666667	-0.113690476190476	chr6:136268217:-_vs_chr6:136261275:-	0.416666666666667	chr6:136261275:-;chr6:136268217:-;chr6:136269472:-;chr6:136272002:-;chr6:136276045:-;chr6:136276347:-;chr6:136276439:-;chr6:136278359:-	distal	TRUE
GSDME	21.1959486197713	2.49665330010722e-05	0.00041469411314781	0.851351351351351	0.447368421052632	0.40398293029872	chr7:24706167:-_vs_chr7:24698357:-	0.80796586059744	chr7:24698357:-;chr7:24698521:-;chr7:24706167:-	distal	TRUE
