gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
USP1	6.50097049140187e-12	chr1:62439959:+,chr1:62440011:+,chr1:62445095:+,chr1:62451733:+	13,0,3,27	1,15,13,1	0.224,0,0.052,0.466	0.024,0.357,0.31,0.024	0.500666666666667	0.349666666666667	0.151	distal	7.26335703084809e-10	TRUE
TERF2IP	2.63990981906677e-11	chr16:75654357:+,chr16:75656326:+,chr16:75656801:+,chr16:75657432:+	14,44,27,73	2,62,7,10	0.085,0.267,0.164,0.442	0.025,0.765,0.086,0.123	0.640333333333333	0.435333333333333	0.205	distal	2.70370763969422e-09	TRUE
RBM25	2.96467832534247e-11	chr14:73101179:+,chr14:73106259:+,chr14:73110926:+,chr14:73111711:+,chr14:73120789:+,chr14:73121313:+	0,7,32,28,14,13	12,12,23,1,0,0	0,0.051,0.232,0.203,0.101,0.094	0.148,0.148,0.284,0.012,0,0	0.3996	0.1504	0.2492	distal	2.80276127834299e-09	TRUE
PCMTD2	5.13524898804601e-11	chr20:64273284:+,chr20:64274907:+,chr20:64275653:+	5,18,22	21,0,0	0.088,0.316,0.386	0.84,0,0	0.544	0	0.544	distal	4.5080150045061e-09	TRUE
TBC1D1	6.13634400802504e-11	chr4:37952817:+,chr4:38035656:+,chr4:38090024:+	23,0,2	0,16,13	0.622,0,0.054	0,0.32,0.26	0.054	0.42	-0.366	proximal	5.02771119057519e-09	TRUE
ABI1	9.04872058999898e-11	chr10:26747430:-,chr10:26747831:-	0,41	11,1	0,0.891	0.611,0.056	0	0.611	-0.611	proximal	6.95054850319297e-09	TRUE
ENC1	1.13704094521875e-10	chr5:74627409:-,chr5:74629751:-,chr5:74629891:-	82,0,319	11,10,73	0.191,0,0.744	0.116,0.105,0.768	0.191	0.1685	0.0225	distal	8.22013718631673e-09	FALSE
ARHGAP5	1.27769008748347e-10	chr14:32091328:+,chr14:32091669:+,chr14:32094385:+	0,7,14	15,39,0	0,0.318,0.636	0.227,0.591,0	0.795	0.2955	0.4995	distal	8.72378398620656e-09	TRUE
TOP2B	1.52952005818732e-10	chr3:25597994:-,chr3:25604762:-,chr3:25627274:-,chr3:25630094:-,chr3:25631833:-,chr3:25632720:-	24,0,13,5,17,18	5,11,1,14,0,5	0.27,0,0.146,0.056,0.191,0.202	0.122,0.268,0.024,0.341,0,0.122	0.4182	0.4872	-0.069	proximal	9.89357974480117e-09	FALSE
MALAT1	2.80420022940416e-10	chr11:65499910:+,chr11:65501332:+,chr11:65502913:+,chr11:65502988:+	101,0,25,135	96,16,61,76	0.34,0,0.084,0.455	0.339,0.057,0.216,0.269	0.511	0.432	0.079	distal	1.72318104096886e-08	FALSE
HES1	3.74988121202298e-10	chr3:194138485:+,chr3:194138604:+,chr3:194138732:+	0,47,16	34,571,29	0,0.701,0.239	0.053,0.896,0.046	0.5895	0.494	0.0954999999999999	distal	2.19457333789345e-08	FALSE
SYNE2	5.90077163094419e-10	chr14:63954891:+,chr14:63995086:+,chr14:63995157:+,chr14:64027527:+,chr14:64048140:+,chr14:64051620:+	6,2,29,22,0,10	15,11,16,1,10,0	0.04,0.013,0.193,0.147,0,0.067	0.143,0.105,0.152,0.01,0.095,0	0.235	0.1638	0.0712	distal	3.29638560655928e-08	FALSE
FNBP1L	6.36136057184756e-10	chr1:93523489:+,chr1:93530804:+,chr1:93530882:+,chr1:93552649:+,chr1:93553107:+,chr1:93554241:+,chr1:93554661:+	12,58,16,32,27,0,13	20,24,4,12,1,10,0	0.061,0.296,0.082,0.163,0.138,0,0.066	0.241,0.289,0.048,0.145,0.012,0.12,0	0.316166666666667	0.244666666666667	0.0715	distal	3.39917919252202e-08	FALSE
PPP2CA	1.05174568881665e-09	chr5:134196719:-,chr5:134196964:-,chr5:134197097:-,chr5:134199410:-	6,30,75,0	14,2,123,10	0.051,0.256,0.641,0	0.082,0.012,0.719,0.058	0.435333333333333	0.329666666666667	0.105666666666667	distal	5.38581438148192e-08	TRUE
NUP93	1.12024466216376e-09	chr16:56824851:+,chr16:56842037:+,chr16:56844765:+,chr16:56844954:+	0,21,65,13	13,0,62,0	0,0.208,0.644,0.129	0.173,0,0.827,0	0.627666666666667	0.551333333333333	0.0763333333333334	distal	5.50712275919706e-08	FALSE
NEDD4L	1.20829340854543e-09	chr18:58045470:+,chr18:58245507:+,chr18:58341097:+,chr18:58383306:+,chr18:58396578:+	1,28,10,37,14	13,19,21,2,5	0.009,0.248,0.088,0.327,0.124	0.178,0.26,0.288,0.027,0.068	0.47525	0.29725	0.178	distal	5.71114529515847e-08	TRUE
TSN	1.2546861104091e-09	chr2:121765791:+,chr2:121765968:+,chr2:121766300:+,chr2:121766453:+,chr2:121767293:+	22,13,12,23,12	9,0,0,2,30	0.242,0.143,0.132,0.253,0.132	0.191,0,0,0.043,0.638	0.4235	0.67025	-0.24675	proximal	5.71114529515847e-08	TRUE
SPOP	1.73224107874981e-09	chr17:49599284:-,chr17:49599482:-,chr17:49599986:-,chr17:49600192:-	1,19,6,11	14,13,50,2	0.02,0.38,0.12,0.22	0.175,0.162,0.625,0.025	0.313333333333333	0.491333333333333	-0.178	proximal	7.60330102065542e-08	TRUE
PAPOLA	1.88955678485652e-09	chr14:96532696:+,chr14:96534618:+,chr14:96542884:+,chr14:96547917:+,chr14:96556405:+	26,0,13,51,10	8,14,13,8,13	0.194,0,0.097,0.381,0.075	0.098,0.171,0.159,0.098,0.159	0.40925	0.35475	0.0545	distal	8.00781133996092e-08	FALSE
MATR3	2.1559982569768e-09	chr5:139319032:+,chr5:139322957:+,chr5:139325489:+,chr5:139329379:+,chr5:139329704:+,chr5:139330395:+	219,71,95,13,8,35	86,13,39,11,27,13	0.45,0.146,0.195,0.027,0.016,0.072	0.4,0.06,0.181,0.051,0.126,0.06	0.2082	0.2758	-0.0676	proximal	8.79533157260633e-08	FALSE
ZRANB2	2.21851325265091e-09	chr1:71063291:-,chr1:71069812:-,chr1:71070919:-	1,15,14	19,0,2	0.015,0.221,0.206	0.396,0,0.042	0.1255	0.396	-0.2705	proximal	8.79533157260633e-08	TRUE
CADM1	2.33724981620859e-09	chr11:115173667:-,chr11:115176489:-	0,60	11,8	0,0.882	0.55,0.4	0	0.55	-0.55	proximal	8.97650007537612e-08	TRUE
YWHAQ	4.16599326164158e-09	chr2:9583977:-,chr2:9584267:-,chr2:9584498:-,chr2:9584630:-	214,202,0,72	151,170,23,27	0.42,0.396,0,0.141	0.388,0.437,0.059,0.069	0.684	0.699	-0.0149999999999999	proximal	1.55151688441137e-07	FALSE
TRIM27	4.883743945539e-09	chr6:28903842:-,chr6:28921954:-	38,5	1,17	0.792,0.104	0.04,0.68	0.792	0.04	0.752	distal	1.76532979678454e-07	TRUE
PAIP1	5.24608068890407e-09	chr5:43526267:-,chr5:43527111:-,chr5:43529816:-,chr5:43535573:-,chr5:43551737:-	1,24,14,4,14	17,16,1,12,0	0.018,0.421,0.246,0.07,0.246	0.34,0.32,0.02,0.24,0	0.47425	0.65	-0.17575	proximal	1.84212376190374e-07	TRUE
ZNF711	5.94022489633065e-09	chrX:85264345:+,chrX:85270103:+,chrX:85270740:+	0,50,11	10,9,0	0,0.562,0.124	0.278,0.25,0	0.405	0.125	0.28	distal	2.02792677710844e-07	TRUE
CUL1	6.29480420031739e-09	chr7:148731567:+,chr7:148797999:+,chr7:148801017:+,chr7:148801110:+	14,8,48,17	0,17,8,0	0.143,0.082,0.49,0.173	0,0.486,0.229,0	0.527	0.314666666666667	0.212333333333333	distal	2.09089577356488e-07	TRUE
WDR1	7.3638468323483e-09	chr4:10074480:-,chr4:10075152:-	6,31	20,0	0.154,0.795	0.833,0	0.154	0.833	-0.679	proximal	2.3816230939358e-07	TRUE
CBWD1	7.76235848103254e-09	chr9:121089:-,chr9:121409:-	16,6	0,37	0.667,0.25	0,0.771	0.667	0	0.667	distal	2.44613809568949e-07	TRUE
NDFIP1	1.64989223762451e-08	chr5:142152775:+,chr5:142153198:+	102,0	44,19	0.879,0	0.667,0.288	0	0.288	-0.288	proximal	5.01003569565154e-07	TRUE
ZCCHC17	1.67137073654771e-08	chr1:31337275:+,chr1:31348892:+,chr1:31364159:+,chr1:31364936:+	11,2,41,18	4,10,1,3	0.143,0.026,0.532,0.234	0.222,0.556,0.056,0.167	0.597333333333333	0.389666666666667	0.207666666666667	distal	5.01003569565154e-07	TRUE
GOLIM4	1.93220052639036e-08	chr3:168010038:-,chr3:168024962:-,chr3:168036974:-	8,56,10	21,9,1	0.1,0.7,0.125	0.568,0.243,0.027	0.45	0.6895	-0.2395	proximal	5.6539867784137e-07	TRUE
TFAP2C	2.01894897896715e-08	chr20:56638015:+,chr20:56638484:+,chr20:56639283:+	12,62,7	35,49,52	0.145,0.747,0.084	0.252,0.353,0.374	0.4575	0.5505	-0.093	proximal	5.74109604120447e-07	FALSE
LAS1L	2.05539646715213e-08	chrX:65512582:-,chrX:65518150:-	25,0	0,11	0.806,0	0,0.786	0.806	0	0.806	distal	5.74109604120447e-07	TRUE
CTNNA1	2.6309957387082e-08	chr5:138934327:+,chr5:138934712:+,chr5:138935032:+	1,28,35	25,12,16	0.014,0.378,0.473	0.391,0.188,0.25	0.662	0.344	0.318	distal	7.18554169527195e-07	TRUE
CZIB	3.00807574501004e-08	chr1:53214157:-,chr1:53214473:-	23,0	0,12	0.885,0	0,1	0.885	0	0.885	distal	7.9975863291469e-07	TRUE
KPNB1	3.05847483702119e-08	chr17:47680640:+,chr17:47682697:+,chr17:47683635:+	1,42,17	20,54,0	0.013,0.553,0.224	0.233,0.628,0	0.5005	0.314	0.1865	distal	7.9975863291469e-07	TRUE
DCAF13	3.32072496948823e-08	chr8:103442975:+,chr8:103443453:+	30,1	5,19	0.968,0.032	0.2,0.76	0.032	0.76	-0.728	proximal	8.50243955729383e-07	TRUE
ARL6IP1	3.56252346634439e-08	chr16:18791667:-,chr16:18793259:-,chr16:18795529:-	34,68,16	72,45,0	0.26,0.519,0.122	0.533,0.333,0	0.5195	0.6995	-0.18	proximal	8.93539049007603e-07	TRUE
HELLS	3.74597055629525e-08	chr10:94565702:+,chr10:94571419:+,chr10:94602094:+	2,12,0	13,0,15	0.1,0.6,0	0.26,0,0.3	0.3	0.3	0	proximal	9.20759562737371e-07	FALSE
RGMA	5.21689497064737e-08	chr15:93043416:-,chr15:93043565:-	5,14	33,0	0.263,0.737	1,0	0.263	1	-0.737	proximal	1.25716939586777e-06	TRUE
AKIRIN2	5.49356534207814e-08	chr6:87674860:-,chr6:87674926:-,chr6:87675298:-,chr6:87681741:-	19,74,0,10	10,20,12,0	0.157,0.612,0,0.083	0.227,0.455,0.273,0	0.565	0.621333333333333	-0.0563333333333335	proximal	1.2983830395027e-06	FALSE
FBXL3	6.10360076359128e-08	chr13:77005264:-,chr13:77006285:-,chr13:77006615:-,chr13:77006686:-	12,4,10,18	10,19,0,0	0.235,0.078,0.196,0.353	0.263,0.5,0,0	0.352333333333333	0.596333333333333	-0.244	proximal	1.41534440348183e-06	TRUE
YPEL5	6.80242647716027e-08	chr2:30159551:+,chr2:30160087:+,chr2:30160533:+	22,0,48	3,12,15	0.286,0,0.623	0.077,0.308,0.385	0.623	0.539	0.084	distal	1.52521209991192e-06	FALSE
MRI1	6.82560337633487e-08	chr19:13773472:+,chr19:13773662:+,chr19:13774282:+	11,11,0	0,0,11	0.423,0.423,0	0,0,1	0.2115	1	-0.7885	proximal	1.52521209991192e-06	TRUE
RFWD3	7.11561470114617e-08	chr16:74621399:-,chr16:74621864:-	0,14	19,0	0,0.875	1,0	0	1	-1	proximal	1.52735990615974e-06	TRUE
NUDT11	7.11561470114617e-08	chrX:51490547:-,chrX:51490994:-	19,0	0,14	1,0	0,0.7	1	0	1	distal	1.52735990615974e-06	TRUE
GPC6	7.20804512264157e-08	chr13:94403582:+,chr13:94403658:+	3,18	22,0	0.143,0.857	1,0	0.857	0	0.857	distal	1.52735990615974e-06	TRUE
ANAPC7	7.93312988466296e-08	chr12:110373478:-,chr12:110375474:-	11,42	18,1	0.193,0.737	0.947,0.053	0.193	0.947	-0.754	proximal	1.62688375344088e-06	TRUE
KIF1B	7.94247560670895e-08	chr1:10273030:+,chr1:10303736:+	21,0	0,12	0.636,0	0,0.414	0	0.414	-0.414	proximal	1.62688375344088e-06	TRUE
PDIA6	9.56615723385172e-08	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-	19,36,12,16,3	21,7,10,42,14	0.207,0.391,0.13,0.174,0.033	0.216,0.072,0.103,0.433,0.144	0.60875	0.42975	0.179	distal	1.91005551131931e-06	TRUE
TPR	9.63575603757506e-08	chr1:186313826:-,chr1:186355500:-,chr1:186359936:-,chr1:186360828:-	7,3,22,12	12,12,0,1	0.123,0.053,0.386,0.211	0.343,0.343,0,0.029	0.287	0.571666666666667	-0.284666666666667	proximal	1.91005551131931e-06	TRUE
C9orf78	1.03112369966718e-07	chr9:129827290:-,chr9:129827772:-,chr9:129828178:-	13,33,5	19,0,10	0.232,0.589,0.089	0.543,0,0.286	0.5265	0.543	-0.0165000000000001	proximal	1.98684900795537e-06	FALSE
FBXO11	1.03464879177497e-07	chr2:47806920:-,chr2:47807444:-,chr2:47812849:-	19,1,5	0,13,12	0.559,0.029,0.147	0,0.448,0.414	0.5735	0.224	0.3495	distal	1.98684900795537e-06	TRUE
SMARCA5	1.10132465431455e-07	chr4:143526458:+,chr4:143528017:+,chr4:143543538:+,chr4:143543971:+,chr4:143548058:+,chr4:143550064:+,chr4:143553414:+	13,56,10,18,24,10,7	7,13,12,31,3,6,15	0.09,0.386,0.069,0.124,0.166,0.069,0.048	0.077,0.143,0.132,0.341,0.033,0.066,0.165	0.3655	0.480333333333333	-0.114833333333333	proximal	2.08235076946552e-06	TRUE
XPOT	1.33117818164243e-07	chr12:64420459:+,chr12:64424396:+,chr12:64448684:+	13,0,3	0,13,13	0.591,0,0.136	0,0.448,0.448	0.136	0.672	-0.536	proximal	2.47881512914931e-06	TRUE
SPAG9	1.3540848381755e-07	chr17:50962174:-,chr17:50966039:-,chr17:50996659:-,chr17:50998508:-	0,17,10,5	10,0,2,12	0,0.27,0.159,0.079	0.189,0,0.038,0.226	0.233	0.201666666666667	0.0313333333333334	distal	2.48383621808611e-06	FALSE
NOP56	1.41640925779045e-07	chr20:2657155:+,chr20:2657960:+,chr20:2658039:+,chr20:2658201:+,chr20:2658391:+	4,35,18,11,37	32,24,4,10,19	0.035,0.307,0.158,0.096,0.325	0.352,0.264,0.044,0.11,0.209	0.55275	0.3795	0.17325	distal	2.55995143797715e-06	TRUE
ARGLU1	1.67890514565858e-07	chr13:106543327:-,chr13:106543964:-,chr13:106544123:-,chr13:106557173:-,chr13:106559584:-	37,93,34,12,27	6,32,14,6,44	0.167,0.421,0.154,0.054,0.122	0.051,0.274,0.12,0.051,0.376	0.57325	0.32925	0.244	distal	2.9903977159629e-06	TRUE
HMGCS1	2.1127854076217e-07	chr5:43289395:-,chr5:43289773:-,chr5:43290235:-,chr5:43290574:-,chr5:43294751:-,chr5:43295782:-	39,0,67,7,11,0	48,10,63,47,12,11	0.31,0,0.532,0.056,0.087,0	0.241,0.05,0.317,0.236,0.06,0.055	0.669	0.5776	0.0914	distal	3.7094475228101e-06	FALSE
PRPF39	2.20056445434413e-07	chr14:45109687:+,chr14:45112379:+,chr14:45114527:+,chr14:45114553:+	4,17,5,0	12,0,11,11	0.133,0.567,0.167,0	0.324,0,0.297,0.297	0.300333333333333	0.495	-0.194666666666667	proximal	3.80914607660413e-06	TRUE
FUBP1	2.35527770306391e-07	chr1:77948419:-,chr1:77948654:-,chr1:77962777:-,chr1:77962913:-,chr1:77964286:-	28,0,19,3,52	10,18,10,11,76	0.264,0,0.179,0.028,0.491	0.075,0.134,0.075,0.082,0.567	0.3605	0.2335	0.127	distal	4.02032819036881e-06	TRUE
VCAN	2.6242973385263e-07	chr5:83519909:+,chr5:83520452:+,chr5:83537169:+,chr5:83538176:+,chr5:83580635:+	1,1,31,10,3	12,17,24,2,18	0.019,0.019,0.596,0.192,0.058	0.114,0.162,0.229,0.019,0.171	0.50475	0.34025	0.1645	distal	4.41816634116276e-06	TRUE
NREP	2.66158107146135e-07	chr5:111729303:-,chr5:111729731:-,chr5:111730035:-,chr5:111734729:-	262,13,179,12	63,14,24,9	0.537,0.027,0.367,0.025	0.562,0.125,0.214,0.08	0.677333333333333	0.716666666666667	-0.0393333333333334	proximal	4.42038261733243e-06	FALSE
ZNF608	2.71261564191768e-07	chr5:124648879:-,chr5:124649662:-	31,1	3,12	0.596,0.019	0.091,0.364	0.596	0.091	0.505	distal	4.44507283188911e-06	TRUE
TCF12	2.75235185599038e-07	chr15:57262200:+,chr15:57286267:+,chr15:57288518:+	9,18,24	19,4,0	0.127,0.254,0.338	0.576,0.121,0	0.465	0.0605	0.4045	distal	4.45084267238445e-06	TRUE
STIP1	3.45246013475805e-07	chr11:64197315:+,chr11:64197895:+,chr11:64204541:+	1,10,52	23,7,25	0.016,0.159,0.825	0.418,0.127,0.455	0.9045	0.5185	0.386	distal	5.5104850722307e-06	TRUE
ZFR	3.71891440920788e-07	chr5:32388486:-,chr5:32395232:-,chr5:32397219:-	10,16,22	3,50,6	0.152,0.242,0.333	0.044,0.735,0.088	0.273	0.4115	-0.1385	proximal	5.8596741139955e-06	TRUE
ACTR3	3.87070835176842e-07	chr2:113957876:+,chr2:113958257:+,chr2:113958561:+	23,9,32	7,24,5	0.271,0.106,0.376	0.137,0.471,0.098	0.429	0.3335	0.0955	distal	6.02164628395365e-06	FALSE
TAB1	4.05337928175705e-07	chr22:39411193:+,chr22:39431882:+	0,20	10,0	0,1	1,0	1	0	1	distal	6.20497670115994e-06	TRUE
CANX	4.08952898937311e-07	chr5:179709995:+,chr5:179724712:+,chr5:179724793:+,chr5:179728862:+,chr5:179729260:+,chr5:179729983:+,chr5:179730908:+	21,29,1,26,6,0,20	23,33,12,48,33,10,6	0.178,0.246,0.008,0.22,0.051,0,0.169	0.125,0.179,0.065,0.261,0.179,0.054,0.033	0.356666666666667	0.379333333333333	-0.0226666666666666	proximal	6.20497670115994e-06	FALSE
HSPBP1	4.14892621411534e-07	chr19:55262223:-,chr19:55262339:-	11,42	26,7	0.208,0.792	0.788,0.212	0.208	0.788	-0.58	proximal	6.21832965505823e-06	TRUE
SRP54	4.3241344399447e-07	chr14:35000985:+,chr14:35007332:+,chr14:35011565:+,chr14:35029567:+	1,12,17,11	13,0,2,11	0.023,0.279,0.395,0.256	0.342,0,0.053,0.289	0.612333333333333	0.324333333333333	0.288	distal	6.40284485143618e-06	TRUE
RNF20	4.43380033123346e-07	chr9:101552562:+,chr9:101552714:+,chr9:101554757:+,chr9:101563344:+	16,17,6,10	0,8,19,0	0.327,0.347,0.122,0.204	0,0.267,0.633,0	0.401	0.511	-0.11	proximal	6.48707215129277e-06	TRUE
MYL12B	4.61977045410168e-07	chr18:3278188:+,chr18:3278257:+	98,41	29,54	0.705,0.295	0.349,0.651	0.295	0.651	-0.356	proximal	6.67964457422467e-06	TRUE
EZR	4.96397181525132e-07	chr6:158765748:-,chr6:158766193:-,chr6:158770869:-,chr6:158783582:-	57,28,203,228	48,12,117,56	0.101,0.05,0.361,0.405	0.184,0.046,0.448,0.215	0.254666666666667	0.364	-0.109333333333333	proximal	7.09386204760915e-06	TRUE
CHMP4B	5.33605506667614e-07	chr20:33853529:+,chr20:33853832:+,chr20:33854364:+	18,12,0	6,9,23	0.6,0.4,0	0.158,0.237,0.605	0.2	0.7235	-0.5235	proximal	7.53794445625859e-06	TRUE
ST13	5.66197477115309e-07	chr22:40824595:-,chr22:40825150:-,chr22:40826130:-	1,19,27	18,5,11	0.014,0.275,0.391	0.439,0.122,0.268	0.1515	0.5	-0.3485	proximal	7.90746249289448e-06	TRUE
CALM1	5.80411298048068e-07	chr14:90403939:+,chr14:90405107:+,chr14:90405213:+,chr14:90405610:+,chr14:90408054:+	19,20,7,55,11	7,2,22,46,0	0.152,0.16,0.056,0.44,0.088	0.082,0.024,0.259,0.541,0	0.486	0.54125	-0.05525	proximal	8.01489309327052e-06	FALSE
DPYSL5	6.01307666993058e-07	chr2:26948707:+,chr2:26950351:+	0,18	11,0	0,0.857	0.688,0	0.857	0	0.857	distal	8.12095739268646e-06	TRUE
ATF2	6.01307666993058e-07	chr2:175072259:-,chr2:175074591:-	18,0	0,11	0.75,0	0,0.733	0.75	0	0.75	distal	8.12095739268646e-06	TRUE
ARID4B	6.18991502626149e-07	chr1:235220428:-,chr1:235229237:-,chr1:235246444:-	1,7,25	24,11,9	0.019,0.135,0.481	0.414,0.19,0.155	0.0865	0.509	-0.4225	proximal	8.26891909486454e-06	TRUE
ERP44	6.63563720523376e-07	chr9:99981977:-,chr9:99982143:-,chr9:99982393:-	14,0,13	3,12,1	0.359,0,0.333	0.15,0.6,0.05	0.359	0.45	-0.091	proximal	8.76903024218526e-06	FALSE
GNL2	6.80539962055468e-07	chr1:37566822:-,chr1:37568302:-	21,5	0,18	0.724,0.172	0,0.857	0.724	0	0.724	distal	8.89769801453373e-06	TRUE
SMCHD1	7.15314537598209e-07	chr18:2697089:+,chr18:2703769:+,chr18:2752517:+	0,16,14	16,7,2	0,0.516,0.452	0.552,0.241,0.069	0.71	0.1895	0.5205	distal	9.25391122850736e-06	TRUE
PPP1CC	7.24777740695061e-07	chr12:110719811:-,chr12:110719905:-,chr12:110721805:-	52,41,0	53,9,10	0.495,0.39,0	0.697,0.118,0.132	0.69	0.756	-0.0660000000000001	proximal	9.27866503452323e-06	FALSE
CNOT2	7.45328775878046e-07	chr12:70354257:+,chr12:70354334:+	23,0	3,13	0.697,0	0.143,0.619	0	0.619	-0.619	proximal	9.38525825792503e-06	TRUE
STK4	7.48376980697032e-07	chr20:44976031:+,chr20:45025036:+,chr20:45079953:+	0,14,17	11,17,0	0,0.452,0.548	0.393,0.607,0	0.774	0.3035	0.4705	distal	9.38525825792503e-06	TRUE
MAPKAPK5	7.62770689784894e-07	chr12:111893350:+,chr12:111893414:+	1,25	20,7	0.027,0.676	0.741,0.259	0.676	0.259	0.417	distal	9.46914320955186e-06	TRUE
HNRNPA3	8.22375377804051e-07	chr2:177216037:+,chr2:177217481:+,chr2:177219778:+,chr2:177220127:+,chr2:177220534:+,chr2:177220986:+,chr2:177221383:+,chr2:177222654:+	20,0,76,11,22,12,15,15	13,10,50,2,7,2,0,1	0.105,0,0.398,0.058,0.115,0.063,0.079,0.079	0.13,0.1,0.5,0.02,0.07,0.02,0,0.01	0.396	0.23	0.166	distal	1.00191058409636e-05	TRUE
TMBIM6	8.26462994299108e-07	chr12:49761778:+,chr12:49763005:+,chr12:49764759:+,chr12:49764921:+	47,18,1,117	79,4,11,83	0.247,0.095,0.005,0.616	0.425,0.022,0.059,0.446	0.651	0.492666666666667	0.158333333333333	distal	1.00191058409636e-05	TRUE
LYPD1	8.31528719103568e-07	chr2:132644701:-,chr2:132644852:-,chr2:132645058:-	13,43,16	0,0,12	0.181,0.597,0.222	0,0,0.706	0.4795	0	0.4795	distal	1.00191058409636e-05	TRUE
AKAP11	8.7794407692769e-07	chr13:42300372:+,chr13:42303017:+	2,11	23,0	0.125,0.688	0.885,0	0.688	0	0.688	distal	1.04756628208168e-05	TRUE
CENPV	9.05179131986882e-07	chr17:16342537:-,chr17:16348061:-,chr17:16348150:-,chr17:16348324:-	201,3,21,4	118,10,1,14	0.863,0.013,0.09,0.017	0.825,0.07,0.007,0.098	0.901666666666667	0.874	0.027666666666667	distal	1.0696780319345e-05	FALSE
SUB1	9.2380495164054e-07	chr5:32601254:+,chr5:32601333:+,chr5:32601957:+,chr5:32604067:+	19,118,17,4	3,24,10,12	0.113,0.702,0.101,0.024	0.048,0.387,0.161,0.194	0.325333333333333	0.430333333333333	-0.105	proximal	1.08129170053926e-05	TRUE
MTSS1	1.00172163374544e-06	chr8:124552902:-,chr8:124568455:-	39,13	0,15	0.549,0.183	0,0.938	0.549	0	0.549	distal	1.1614300828992e-05	TRUE
PRPF6	1.10627117745572e-06	chr20:63984997:+,chr20:64033097:+	18,59	23,7	0.217,0.711	0.605,0.184	0.711	0.184	0.527	distal	1.27066100662904e-05	TRUE
NONO	1.27012040922059e-06	chrX:71291912:+,chrX:71300269:+,chrX:71301168:+	10,9,247	5,15,54	0.037,0.033,0.908	0.068,0.203,0.73	0.9245	0.8315	0.093	distal	1.4453499841964e-05	FALSE
CEP170	1.41006022027017e-06	chr1:243164980:-,chr1:243165527:-,chr1:243165893:-,chr1:243172730:-,chr1:243185790:-,chr1:243191027:-	22,6,16,22,22,16	16,11,0,1,9,0	0.162,0.044,0.118,0.162,0.162,0.118	0.41,0.282,0,0.026,0.231,0	0.3652	0.6922	-0.327	proximal	1.58987523918535e-05	TRUE
ZBTB2	1.52949015156387e-06	chr6:151364121:-,chr6:151364942:-	14,3	0,20	0.737,0.158	0,1	0.737	0	0.737	distal	1.70885763297454e-05	TRUE
