gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
HMGB3	1.88268254471905e-07	chrX:150987919:+,chrX:150988332:+,chrX:150988769:+,chrX:150990771:+	18,9,50,25	5,13,73,1	0.167,0.083,0.463,0.231	0.052,0.135,0.76,0.01	0.567333333333333	0.561666666666667	0.00566666666666671	distal	2.05060945814613e-05	FALSE
INSIG2	1.97173986360205e-07	chr2:118108353:+,chr2:118108757:+,chr2:118110021:+	12,2,26	1,14,4	0.245,0.041,0.531	0.032,0.452,0.129	0.5515	0.355	0.1965	distal	2.05060945814613e-05	TRUE
SAMD14	2.12547028154976e-07	chr17:50111309:-,chr17:50112671:-,chr17:50116886:-	16,10,39	32,17,6	0.246,0.154,0.6	0.582,0.309,0.109	0.323	0.7365	-0.4135	proximal	2.09996463817116e-05	TRUE
MYH10	2.26684285041862e-07	chr17:8489806:-,chr17:8506434:-,chr17:8512497:-	0,17,10	10,2,0	0,0.321,0.189	0.204,0.041,0	0.1605	0.2245	-0.064	proximal	2.13299117734628e-05	FALSE
ZNF512	2.76366891233282e-07	chr2:27615242:+,chr2:27621235:+,chr2:27621446:+,chr2:27623094:+	12,10,1,38	0,19,14,17	0.182,0.152,0.015,0.576	0,0.333,0.246,0.298	0.636666666666667	0.573	0.0636666666666666	distal	2.43884167714355e-05	FALSE
EIF4B	2.86273864799885e-07	chr12:53037457:+,chr12:53040316:+,chr12:53040872:+,chr12:53042209:+	3,43,0,38	10,79,17,17	0.032,0.453,0,0.4	0.074,0.585,0.126,0.126	0.551	0.405	0.146	distal	2.43884167714355e-05	TRUE
GTF2IP1	2.9621558831703e-07	chr7:75185383:-,chr7:75196613:-,chr7:75201121:-	13,0,4	3,21,16	0.406,0,0.125	0.051,0.356,0.271	0.406	0.229	0.177	distal	2.43884167714355e-05	TRUE
B3GALNT1	3.56393930816739e-07	chr3:161083883:-,chr3:161084265:-,chr3:161084804:-,chr3:161084983:-,chr3:161085522:-	10,6,0,0,10	16,10,14,15,0	0.385,0.231,0,0,0.385	0.232,0.145,0.203,0.217,0	0.55825	0.4965	0.06175	distal	2.81693762917551e-05	FALSE
STRADB	4.57586719306112e-07	chr2:201480722:+,chr2:201480846:+	18,4	1,23	0.818,0.182	0.033,0.767	0.182	0.767	-0.585	proximal	3.47765906672645e-05	TRUE
BAIAP2	4.99815493351503e-07	chr17:81109409:+,chr17:81110513:+,chr17:81116225:+	13,0,16	2,19,9	0.371,0,0.457	0.057,0.543,0.257	0.457	0.5285	-0.0715	proximal	3.65790894393545e-05	FALSE
FAM168B	5.77186371343681e-07	chr2:131047876:-,chr2:131051569:-,chr2:131052149:-,chr2:131075492:-	11,2,81,0	10,12,35,10	0.107,0.019,0.786,0	0.13,0.156,0.455,0.13	0.381666666666667	0.385666666666667	-0.004	proximal	4.07328667776826e-05	FALSE
SELENOT	6.46625695876306e-07	chr3:150628381:+,chr3:150629795:+,chr3:150630436:+	55,1,3	26,13,15	0.932,0.017,0.051	0.433,0.217,0.25	0.0595	0.3585	-0.299	proximal	4.24789621542059e-05	TRUE
SRSF11	6.52184231122346e-07	chr1:70246870:+,chr1:70250046:+,chr1:70250436:+,chr1:70250708:+,chr1:70252001:+	20,2,35,22,15	21,26,31,4,10	0.175,0.018,0.307,0.193,0.132	0.184,0.228,0.272,0.035,0.088	0.43475	0.30725	0.1275	distal	4.24789621542059e-05	TRUE
SMARCC1	6.84572459756765e-07	chr3:47635294:-,chr3:47689396:-,chr3:47693276:-,chr3:47701280:-	27,28,10,7	13,4,1,22	0.262,0.272,0.097,0.068	0.255,0.078,0.02,0.431	0.475666666666667	0.313666666666667	0.162	distal	4.24789621542059e-05	TRUE
ARMCX5-GPRASP2	6.87918415452728e-07	chrX:102639488:+,chrX:102641716:+,chrX:102901662:+	8,0,17	26,11,3	0.195,0,0.415	0.426,0.18,0.049	0.415	0.139	0.276	distal	4.24789621542059e-05	TRUE
RUNX1T1	8.50012091388045e-07	chr8:91954969:-,chr8:91957221:-,chr8:91958907:-,chr8:91959588:-,chr8:91959998:-,chr8:92079222:-	11,1,6,22,25,0	0,19,16,28,37,11	0.124,0.011,0.067,0.247,0.281,0	0,0.132,0.111,0.194,0.257,0.076	0.328	0.3012	0.0268	distal	5.08976937146296e-05	FALSE
ADD2	1.15715575411715e-06	chr2:70663482:-,chr2:70674673:-,chr2:70675084:-,chr2:70675847:-	94,6,33,36	127,38,16,71	0.537,0.034,0.189,0.206	0.474,0.142,0.06,0.265	0.622666666666667	0.588666666666667	0.0340000000000001	distal	6.72511697098675e-05	FALSE
TOPBP1	1.45610196870351e-06	chr3:133638135:-,chr3:133644135:-,chr3:133656681:-	20,4,21	0,16,13	0.417,0.083,0.438	0,0.41,0.333	0.4585	0.205	0.2535	distal	8.2207356861661e-05	TRUE
CNOT2	1.52345852186649e-06	chr12:70338522:+,chr12:70354257:+,chr12:70354993:+	4,17,22	28,5,13	0.069,0.293,0.379	0.424,0.076,0.197	0.5255	0.235	0.2905	distal	8.36209455335609e-05	TRUE
DNAJA2	2.12342807667473e-06	chr16:46956385:-,chr16:46956591:-	13,16	44,2	0.283,0.348	0.8,0.036	0.283	0.8	-0.517	proximal	0.000113402537284034	TRUE
GPM6A	2.35301948613649e-06	chr4:175632943:-,chr4:175633448:-,chr4:175634532:-,chr4:175634820:-,chr4:175640800:-	237,250,107,526,79	204,143,55,230,37	0.197,0.207,0.089,0.436,0.066	0.298,0.209,0.08,0.336,0.054	0.50575	0.57875	-0.073	proximal	0.000121305405299288	FALSE
GTPBP4	2.43056203570763e-06	chr10:1010519:+,chr10:1012622:+,chr10:1017335:+,chr10:1017768:+	17,3,19,10	12,20,2,4	0.243,0.043,0.271,0.143	0.261,0.435,0.043,0.087	0.338	0.260666666666667	0.0773333333333334	distal	0.000121305405299288	FALSE
SLC25A11	2.47782342458054e-06	chr17:4937219:-,chr17:4937312:-	30,69	7,116	0.303,0.697	0.057,0.943	0.303	0.057	0.246	distal	0.000121305405299288	TRUE
SSBP2	2.55786284325418e-06	chr5:81419869:-,chr5:81419932:-	8,186	54,224	0.038,0.882	0.16,0.665	0.038	0.16	-0.122	proximal	0.000121305405299288	TRUE
AZIN1	2.57835375636138e-06	chr8:102826357:-,chr8:102826402:-,chr8:102827659:-,chr8:102828314:-,chr8:102833076:-,chr8:102838784:-	12,30,7,14,10,18	22,23,25,0,15,7	0.108,0.27,0.063,0.126,0.09,0.162	0.216,0.225,0.245,0,0.147,0.069	0.4302	0.5724	-0.1422	proximal	0.000121305405299288	TRUE
RAD21	2.76177576982261e-06	chr8:116845934:-,chr8:116847067:-,chr8:116848975:-	34,41,2	3,31,10	0.33,0.398,0.019	0.042,0.437,0.141	0.529	0.2605	0.2685	distal	0.000126913230724871	TRUE
TSFM	3.15680943609628e-06	chr12:57796738:+,chr12:57797584:+	39,0	14,14	1,0	0.5,0.5	0	0.5	-0.5	proximal	0.000141769441948324	TRUE
ZC3H13	3.65587949644615e-06	chr13:45968826:-,chr13:45969660:-,chr13:45970362:-,chr13:45985390:-,chr13:46003306:-,chr13:46011452:-,chr13:46020488:-	34,29,14,1,14,12,10	6,24,10,12,9,24,15	0.239,0.204,0.099,0.007,0.099,0.085,0.07	0.044,0.175,0.073,0.088,0.066,0.175,0.109	0.525666666666667	0.333666666666667	0.192	distal	0.000156799554986405	TRUE
MYT1L	3.72460802766203e-06	chr2:1789136:-,chr2:1840789:-,chr2:1923223:-,chr2:1943300:-,chr2:2054028:-	10,25,5,81,15	10,79,17,124,2	0.059,0.148,0.03,0.479,0.089	0.034,0.267,0.057,0.419,0.007	0.30475	0.3675	-0.06275	proximal	0.000156799554986405	FALSE
SPTBN1	3.74180743151216e-06	chr2:54630951:+,chr2:54632630:+,chr2:54643121:+,chr2:54646013:+	11,0,16,12	0,16,14,19	0.216,0,0.314,0.235	0,0.258,0.226,0.306	0.444333333333333	0.542666666666667	-0.0983333333333333	proximal	0.000156799554986405	FALSE
COPS6	3.80889607254425e-06	chr7:100090198:+,chr7:100091905:+,chr7:100092185:+	0,77,35	13,129,17	0,0.67,0.304	0.08,0.791,0.104	0.639	0.4995	0.1395	distal	0.000156799554986405	TRUE
UHRF1BP1L	4.23792968363675e-06	chr12:100059229:-,chr12:100088916:-	0,13	12,0	0,0.481	0.48,0	0	0.48	-0.48	proximal	0.000170901001119719	TRUE
PLXNA4	4.50966258517532e-06	chr7:132123344:-,chr7:132123535:-,chr7:132125604:-,chr7:132174151:-	8,3,15,11	10,16,3,0	0.145,0.055,0.273,0.2	0.208,0.333,0.062,0	0.272666666666667	0.450666666666667	-0.178	proximal	0.000178221865366129	TRUE
PARP1	4.64689167899765e-06	chr1:226361003:-,chr1:226379623:-,chr1:226388689:-,chr1:226390419:-	29,24,68,12	4,15,101,11	0.193,0.16,0.453,0.08	0.029,0.107,0.721,0.079	0.450666666666667	0.340666666666667	0.11	distal	0.000178717992146722	TRUE
DHX29	4.71841181322339e-06	chr5:55272090:-,chr5:55283742:-,chr5:55289365:-,chr5:55294075:-,chr5:55295405:-,chr5:55297340:-	7,11,19,27,27,13	17,7,3,8,2,11	0.058,0.091,0.157,0.223,0.223,0.107	0.288,0.119,0.051,0.136,0.034,0.186	0.3588	0.475	-0.1162	proximal	0.000178717992146722	TRUE
RMC1	4.8062559569216e-06	chr18:23531732:+,chr18:23531782:+	0,25	14,7	0,1	0.667,0.333	1	0.333	0.667	distal	0.000178717992146722	TRUE
SLC44A5	4.91183722769583e-06	chr1:75205277:-,chr1:75210822:-,chr1:75212184:-,chr1:75213300:-	1,14,11,15	17,11,4,2	0.011,0.156,0.122,0.167	0.207,0.134,0.049,0.024	0.155666666666667	0.312666666666667	-0.157	proximal	0.000178717992146722	TRUE
YWHAZ	4.97443804052112e-06	chr8:100918576:-,chr8:100918727:-,chr8:100919700:-,chr8:100919924:-,chr8:100919980:-	116,199,256,277,127	76,217,349,227,155	0.104,0.179,0.23,0.249,0.114	0.067,0.191,0.307,0.2,0.136	0.4155	0.41375	0.00174999999999997	distal	0.000178717992146722	FALSE
IDI1	5.56436596041468e-06	chr10:1040044:-,chr10:1040195:-,chr10:1041344:-,chr10:1045634:-	216,4,19,14	112,17,9,0	0.788,0.015,0.069,0.051	0.778,0.118,0.062,0	0.821	0.877333333333333	-0.0563333333333333	proximal	0.000196342627460346	FALSE
CCDC50	5.90317368408038e-06	chr3:191369975:+,chr3:191380863:+,chr3:191392150:+	43,21,6	42,11,38	0.422,0.206,0.059	0.372,0.097,0.336	0.162	0.3845	-0.2225	proximal	0.000204643354381453	TRUE
SACS	6.02576115176209e-06	chr13:23340411:-,chr13:23411299:-	19,1	1,11	0.514,0.027	0.032,0.355	0.514	0.032	0.482	distal	0.000205291448894515	TRUE
ZRANB2	6.27408438967145e-06	chr1:71069752:-,chr1:71070919:-,chr1:71072187:-,chr1:71072501:-	2,26,13,14	20,30,4,3	0.022,0.292,0.146,0.157	0.217,0.326,0.043,0.033	0.265333333333333	0.448666666666667	-0.183333333333333	proximal	0.000210128656847301	TRUE
PDIA3	6.39833016459323e-06	chr15:43769565:+,chr15:43771182:+,chr15:43771540:+,chr15:43772463:+	27,131,57,12	12,76,78,0	0.113,0.55,0.239,0.05	0.072,0.455,0.467,0	0.392666666666667	0.463	-0.0703333333333334	proximal	0.00021071834008727	FALSE
MICAL1	6.97948179627424e-06	chr6:109444062:-,chr6:109444932:-,chr6:109451321:-	32,8,15	63,14,0	0.582,0.145,0.273	0.818,0.182,0	0.6545	0.909	-0.2545	proximal	0.000225066390251042	TRUE
SEMA3C	7.06179969411165e-06	chr7:80742538:-,chr7:80742836:-,chr7:80743612:-,chr7:80743984:-,chr7:80744049:-,chr7:80744367:-,chr7:80744420:-,chr7:80761617:-	8,11,14,28,22,23,53,10	16,0,4,2,10,11,12,1	0.043,0.059,0.075,0.151,0.118,0.124,0.285,0.054	0.213,0,0.053,0.027,0.133,0.147,0.16,0.013	0.360142857142857	0.388142857142857	-0.028	proximal	0.000225066390251042	FALSE
CCT5	8.01071747995702e-06	chr5:10258499:+,chr5:10264926:+,chr5:10265080:+	33,49,109	31,10,118	0.168,0.25,0.556	0.195,0.063,0.742	0.681	0.7735	-0.0924999999999999	proximal	0.000251256789530081	FALSE
PRPF40A	8.2478093585369e-06	chr2:152662636:-,chr2:152663888:-,chr2:152671274:-,chr2:152672551:-,chr2:152673660:-,chr2:152679395:-	3,16,17,63,19,23	14,18,3,20,19,12	0.019,0.099,0.106,0.391,0.118,0.143	0.128,0.165,0.028,0.183,0.174,0.11	0.3418	0.3848	-0.043	proximal	0.000254651113944827	FALSE
SETX	8.49518798972455e-06	chr9:132328612:-,chr9:132329003:-,chr9:132329728:-	20,14,1	1,13,10	0.323,0.226,0.016	0.014,0.186,0.143	0.436	0.107	0.329	distal	0.000258253714887626	TRUE
RAE1	9.60842788874717e-06	chr20:57378463:+,chr20:57379185:+	49,16	27,47	0.71,0.232	0.365,0.635	0.232	0.635	-0.403	proximal	0.000287670507699461	TRUE
ASPH	9.77161584503778e-06	chr8:61624548:-,chr8:61675259:-	13,5	2,28	0.342,0.132	0.059,0.824	0.342	0.059	0.283	distal	0.000288189744922308	TRUE
ATP6AP2	1.04526739128796e-05	chrX:40606395:+,chrX:40606637:+	12,42	0,92	0.207,0.724	0,0.948	0.724	0.948	-0.224	proximal	0.000294404950399817	TRUE
GIGYF2	1.04754288981299e-05	chr2:232791139:+,chr2:232817024:+,chr2:232819928:+,chr2:232844559:+,chr2:232845768:+	42,6,15,22,8	32,16,11,6,30	0.35,0.05,0.125,0.183,0.067	0.271,0.136,0.093,0.051,0.254	0.27925	0.37275	-0.0935	proximal	0.000294404950399817	FALSE
SELENOK	1.05374086130857e-05	chr3:53884423:-,chr3:53885199:-	1,65	13,25	0.014,0.929	0.217,0.417	0.014	0.217	-0.203	proximal	0.000294404950399817	TRUE
NKTR	1.06976906617806e-05	chr3:42621010:+,chr3:42637068:+,chr3:42638876:+,chr3:42646793:+	10,13,12,0	2,4,2,11	0.156,0.203,0.188,0	0.04,0.08,0.04,0.22	0.193	0.273333333333333	-0.0803333333333334	proximal	0.000294404950399817	FALSE
ANK2	1.07273058850136e-05	chr4:113336669:+,chr4:113341882:+,chr4:113353496:+,chr4:113353763:+,chr4:113383732:+	19,13,18,60,1	45,18,10,35,11	0.107,0.073,0.101,0.337,0.006	0.251,0.101,0.056,0.196,0.061	0.3275	0.26125	0.06625	distal	0.000294404950399817	FALSE
HDAC2	1.14758077168104e-05	chr6:113940717:-,chr6:113941015:-,chr6:113943369:-,chr6:113945368:-	83,26,268,25	78,54,182,9	0.19,0.059,0.613,0.057	0.227,0.157,0.529,0.026	0.433666666666667	0.508	-0.0743333333333333	proximal	0.00031063282258106	FALSE
GLRA2	1.39007643363214e-05	chrX:14730668:+,chrX:14731725:+,chrX:14731812:+	14,6,23	0,18,38	0.2,0.086,0.329	0,0.273,0.576	0.372	0.7125	-0.3405	proximal	0.000371187977413123	TRUE
TRAPPC11	1.45779564847969e-05	chr4:183691374:+,chr4:183691445:+,chr4:183694703:+	0,16,16	20,11,9	0,0.32,0.32	0.465,0.256,0.209	0.48	0.337	0.143	distal	0.000384080560186116	TRUE
CHN2	1.5541935403374e-05	chr7:29400794:+,chr7:29439818:+,chr7:29512801:+,chr7:29514328:+	12,0,12,17	24,10,0,19	0.255,0,0.255,0.362	0.381,0.159,0,0.302	0.532	0.355	0.177	distal	0.000401781017074049	TRUE
ASB6	1.56564465155373e-05	chr9:129634605:-,chr9:129636892:-	0,16	13,3	0,1	0.812,0.188	0	0.812	-0.812	proximal	0.000401781017074049	TRUE
SLC25A38	1.66246158794517e-05	chr3:39397188:+,chr3:39397302:+	15,2	0,12	0.682,0.091	0,1	0.091	1	-0.909	proximal	0.000421156935612776	TRUE
PRMT2	1.79175979916554e-05	chr21:46659140:+,chr21:46659537:+,chr21:46660144:+,chr21:46664941:+	15,66,35,116	6,51,32,209	0.054,0.237,0.126,0.417	0.016,0.139,0.087,0.568	0.58	0.672333333333333	-0.0923333333333334	proximal	0.000448166754829253	FALSE
CBWD2	1.84482837093855e-05	chr2:113465151:+,chr2:113495801:+,chr2:113496168:+	10,22,2	0,11,14	0.179,0.393,0.036	0,0.244,0.311	0.2325	0.433	-0.2005	proximal	0.000455672607621821	TRUE
COA5	1.87624662979441e-05	chr2:98599402:-,chr2:98600761:-	30,0	10,12	0.75,0	0.312,0.375	0.75	0.312	0.438	distal	0.000457711523515278	TRUE
ICA1	2.04005696046711e-05	chr7:8113184:-,chr7:8113772:-	0,10	12,0	0,0.588	0.429,0	0	0.429	-0.429	proximal	0.000486114538918409	TRUE
BRD2	2.04187787096295e-05	chr6:32978227:+,chr6:32980463:+,chr6:32981310:+	18,2,5	2,12,10	0.621,0.069,0.172	0.083,0.5,0.417	0.2065	0.667	-0.4605	proximal	0.000486114538918409	TRUE
PCDH9	2.09833216240386e-05	chr13:67225821:-,chr13:67228053:-,chr13:67228450:-	19,26,27	63,13,48	0.235,0.321,0.333	0.447,0.092,0.34	0.3955	0.493	-0.0975	proximal	0.000489437023531556	FALSE
RAB6B	2.10537181175011e-05	chr3:133826709:-,chr3:133828534:-	10,0	2,17	0.556,0	0.057,0.486	0.556	0.057	0.499	distal	0.000489437023531556	TRUE
BAZ1B	2.14056521288124e-05	chr7:73459553:-,chr7:73477038:-,chr7:73477076:-,chr7:73477733:-,chr7:73478003:-	16,4,5,8,17	5,16,17,19,7	0.242,0.061,0.076,0.121,0.258	0.067,0.213,0.227,0.253,0.093	0.356	0.4035	-0.0475	proximal	0.000491832193099224	FALSE
ANKRD17	2.4053713404749e-05	chr4:73102428:-,chr4:73140025:-,chr4:73140133:-	27,12,10	3,21,14	0.403,0.179,0.149	0.053,0.368,0.246	0.4925	0.237	0.2555	distal	0.000546323421698667	TRUE
NOP56	2.55744756397744e-05	chr20:2657155:+,chr20:2657960:+,chr20:2658039:+,chr20:2658266:+,chr20:2658391:+	16,55,28,25,51	25,19,41,17,23	0.09,0.311,0.158,0.141,0.288	0.195,0.148,0.32,0.133,0.18	0.5505	0.47675	0.07375	distal	0.000574263225729479	FALSE
PTPRN2	2.66097586846518e-05	chr7:157539056:-,chr7:158434709:-	14,0	2,12	0.583,0	0.05,0.3	0.583	0.05	0.533	distal	0.000590796440009797	TRUE
OTUB1	2.70713413242471e-05	chr11:63997702:+,chr11:63998412:+	83,37	55,76	0.692,0.308	0.42,0.58	0.308	0.58	-0.272	proximal	0.00059101816142465	TRUE
CDV3	2.73332003948552e-05	chr3:133587254:+,chr3:133587940:+	4,10	25,1	0.19,0.476	0.625,0.025	0.476	0.025	0.451	distal	0.00059101816142465	TRUE
AKAP9	2.75170399043865e-05	chr7:92000950:+,chr7:92001203:+,chr7:92001267:+,chr7:92001737:+,chr7:92042717:+,chr7:92097678:+	36,38,7,16,16,13	45,8,17,29,14,13	0.148,0.156,0.029,0.066,0.066,0.053	0.21,0.037,0.079,0.136,0.065,0.061	0.1882	0.2336	-0.0454	proximal	0.00059101816142465	FALSE
ZNF644	2.82668663178502e-05	chr1:90915860:-,chr1:90939787:-,chr1:90940396:-,chr1:91020428:-	1,15,7,13	13,4,14,4	0.017,0.259,0.121,0.224	0.2,0.062,0.215,0.062	0.23	0.313	-0.083	proximal	0.000600594923054537	FALSE
MAN1A2	2.86106332587692e-05	chr1:117402258:+,chr1:117523452:+	11,0	2,15	0.611,0	0.077,0.577	0	0.577	-0.577	proximal	0.000601432035311999	TRUE
SRPK2	2.97761941614285e-05	chr7:105117537:-,chr7:105133033:-,chr7:105142445:-,chr7:105143197:-,chr7:105143286:-	0,0,24,18,36	12,18,71,17,50	0,0,0.24,0.18,0.36	0.06,0.09,0.355,0.085,0.25	0.165	0.32625	-0.16125	proximal	0.000619344838557713	TRUE
ATAD2B	3.05602865899753e-05	chr2:23751179:-,chr2:23884818:-	11,4	0,19	0.393,0.143	0,0.543	0.393	0	0.393	distal	0.000629032565643658	TRUE
TCERG1	3.20022139398554e-05	chr5:146469743:+,chr5:146470747:+,chr5:146480044:+	24,7,13	37,20,0	0.279,0.081,0.151	0.398,0.215,0	0.1915	0.1075	0.084	distal	0.000649415730007084	FALSE
GNG2	3.22078651521732e-05	chr14:51966931:+,chr14:51967414:+,chr14:51967879:+,chr14:51969795:+	67,20,18,120	29,6,36,100	0.268,0.08,0.072,0.48	0.149,0.031,0.186,0.515	0.554666666666667	0.649333333333333	-0.0946666666666667	proximal	0.000649415730007084	FALSE
CARS1	3.33137950904277e-05	chr11:3002553:-,chr11:3005387:-	13,17	0,37	0.371,0.486	0,0.902	0.371	0	0.371	distal	0.000664929889885709	TRUE
HSPH1	3.61413550467455e-05	chr13:31137424:-,chr13:31138412:-,chr13:31140273:-,chr13:31143809:-	1,7,13,55	17,13,17,31	0.012,0.082,0.153,0.647	0.173,0.133,0.173,0.316	0.117666666666667	0.319333333333333	-0.201666666666667	proximal	0.000714153175723691	TRUE
CLASP2	3.81275282593018e-05	chr3:33517091:-,chr3:33592413:-,chr3:33602443:-,chr3:33607429:-,chr3:33627041:-	27,11,1,11,6	22,0,10,6,17	0.273,0.111,0.01,0.111,0.061	0.234,0,0.106,0.064,0.181	0.389	0.303	0.086	distal	0.000745940552875054	FALSE
SOX11	3.89293279071009e-05	chr2:5694241:+,chr2:5695459:+,chr2:5700316:+,chr2:5701385:+	0,27,8,28	15,10,10,30	0,0.329,0.098,0.341	0.205,0.137,0.137,0.411	0.516	0.548	-0.0319999999999999	proximal	0.000748575395271752	FALSE
STAU1	3.90198713122422e-05	chr20:49113339:-,chr20:49113523:-,chr20:49124387:-,chr20:49124478:-	1,25,61,22	12,12,27,5	0.008,0.207,0.504,0.182	0.141,0.141,0.318,0.059	0.314	0.341	-0.027	proximal	0.000748575395271752	FALSE
RBM4B	4.02795668199908e-05	chr11:66664998:-,chr11:66667880:-	72,10	19,18	0.699,0.097	0.396,0.375	0.699	0.396	0.303	distal	0.000765311769579825	TRUE
LINC01122	4.29598788929493e-05	chr2:59061098:+,chr2:59061649:+	13,2	0,12	0.283,0.043	0,0.429	0.043	0.429	-0.386	proximal	0.000808464006594932	TRUE
RAD50	4.41978036783374e-05	chr5:132579955:+,chr5:132587598:+,chr5:132588031:+,chr5:132591909:+,chr5:132603386:+	11,7,4,12,0	10,11,11,1,13	0.133,0.084,0.048,0.145,0	0.085,0.094,0.094,0.009,0.111	0.15375	0.18825	-0.0345	proximal	0.000815351547059982	FALSE
EIF1	4.42344145762681e-05	chr17:41690999:+,chr17:41691644:+,chr17:41692668:+	90,645,40	156,596,34	0.114,0.814,0.051	0.196,0.748,0.043	0.458	0.417	0.041	distal	0.000815351547059982	FALSE
