gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
SLC1A3	9.03730563765356e-09	chr5:36608855:+,chr5:36686229:+,chr5:36686284:+,chr5:36688334:+	10,69,30,128	16,14,0,23	0.03,0.207,0.09,0.383	0.18,0.157,0,0.258	0.512	0.310333333333333	0.201666666666667	distal	3.86542308676342e-07	TRUE
HSP90AA1	9.28320421103958e-09	chr14:102081050:-,chr14:102083061:-,chr14:102084473:-,chr14:102084841:-,chr14:102084921:-	219,135,93,112,205	49,27,55,71,102	0.254,0.156,0.108,0.13,0.238	0.142,0.078,0.159,0.205,0.295	0.4575	0.33125	0.12625	distal	3.86542308676342e-07	TRUE
HNRNPU	9.82175013174707e-09	chr1:244853658:-,chr1:244855993:-,chr1:244856592:-,chr1:244858777:-,chr1:244862694:-	43,135,27,35,45	5,128,3,24,54	0.136,0.427,0.085,0.111,0.142	0.02,0.52,0.012,0.098,0.22	0.5265	0.4405	0.086	distal	3.97913606688888e-07	FALSE
SPRED1	1.14472050911932e-08	chr15:38326136:+,chr15:38326836:+,chr15:38351301:+,chr15:38351369:+	12,12,19,1	0,0,2,10	0.245,0.245,0.388,0.02	0,0,0.095,0.476	0.360333333333333	0.539333333333333	-0.179	proximal	4.51562116623649e-07	TRUE
ZRANB2	1.24891566163213e-08	chr1:71063291:-,chr1:71063821:-,chr1:71070919:-	8,15,29	19,0,2	0.09,0.169,0.326	0.396,0,0.042	0.1745	0.396	-0.2215	proximal	4.80031942765785e-07	TRUE
GFAP	1.2933697786541e-08	chr17:44905626:-,chr17:44909672:-,chr17:44912109:-	89,111,8	60,13,10	0.424,0.529,0.038	0.69,0.149,0.115	0.6885	0.7645	-0.076	proximal	4.84690324550625e-07	FALSE
TPR	1.33117893629145e-08	chr1:186313826:-,chr1:186351411:-,chr1:186355500:-,chr1:186359936:-,chr1:186360828:-,chr1:186363420:-	16,15,8,20,17,22	12,0,12,0,1,0	0.112,0.105,0.056,0.14,0.119,0.154	0.343,0,0.343,0,0.029,0	0.3094	0.5546	-0.2452	proximal	4.86692006219727e-07	TRUE
PALLD	1.48886170142859e-08	chr4:168924387:+,chr4:168926513:+,chr4:168926656:+,chr4:168928414:+	43,64,22,14	40,7,0,11	0.281,0.418,0.144,0.092	0.645,0.113,0,0.177	0.327333333333333	0.214666666666667	0.112666666666667	distal	5.3138183105749e-07	TRUE
FNBP1L	1.74083669961679e-08	chr1:93523489:+,chr1:93530804:+,chr1:93530882:+,chr1:93551176:+,chr1:93552649:+,chr1:93554241:+,chr1:93554661:+	9,27,10,11,12,0,21	20,24,4,0,12,10,0	0.087,0.26,0.096,0.106,0.115,0,0.202	0.241,0.289,0.048,0,0.145,0.12,0	0.407	0.260833333333333	0.146166666666667	distal	6.06863770401295e-07	TRUE
MAP2	1.98344208069738e-08	chr2:209580099:+,chr2:209683159:+,chr2:209692830:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+,chr2:209734112:+	18,16,10,19,13,29,7	6,0,9,1,0,11,20	0.115,0.102,0.064,0.121,0.083,0.185,0.045	0.081,0,0.122,0.014,0,0.149,0.27	0.353333333333333	0.441833333333333	-0.0885	proximal	6.66353654811171e-07	FALSE
FDFT1	2.01038004861641e-08	chr8:11824416:+,chr8:11838667:+,chr8:11838962:+,chr8:11839298:+	0,79,141,117	12,16,66,39	0,0.23,0.411,0.341	0.09,0.12,0.496,0.293	0.691666666666667	0.663666666666667	0.028	distal	6.66353654811171e-07	FALSE
HEY1	2.04484777326977e-08	chr8:79764013:-,chr8:79765086:-	60,9	7,20	0.833,0.125	0.259,0.741	0.833	0.259	0.574	distal	6.66353654811171e-07	TRUE
HACD3	2.26219920872983e-08	chr15:65576369:+,chr15:65577099:+,chr15:65578349:+	154,0,27	51,13,7	0.828,0,0.145	0.718,0.183,0.099	0.145	0.1905	-0.0455	proximal	7.21497151890641e-07	FALSE
OPA1	2.51099915574398e-08	chr3:193619829:+,chr3:193631588:+,chr3:193635474:+	0,11,12	12,0,0	0,0.239,0.261	0.571,0,0	0.3805	0	0.3805	distal	7.84164111345881e-07	TRUE
CD46	2.70093338284044e-08	chr1:207769108:+,chr1:207787460:+,chr1:207795504:+	0,16,2	10,0,14	0,0.364,0.045	0.417,0,0.583	0.227	0.583	-0.356	proximal	8.13307059353666e-07	TRUE
TMEM50A	2.71283208590282e-08	chr1:25360982:+,chr1:25361515:+,chr1:25362253:+,chr1:25362361:+	47,10,0,12	11,0,12,3	0.603,0.128,0,0.154	0.407,0,0.444,0.111	0.196666666666667	0.407	-0.210333333333333	proximal	8.13307059353666e-07	TRUE
GPM6B	3.6261683817974e-08	chrX:13770943:-,chrX:13771029:-,chrX:13771456:-,chrX:13773456:-,chrX:13773601:-,chrX:13774155:-	23,39,9,81,18,23	0,11,21,19,4,10	0.119,0.201,0.046,0.418,0.093,0.119	0,0.153,0.292,0.264,0.056,0.139	0.4932	0.4144	0.0788	distal	1.05891521675525e-06	FALSE
C9orf78	3.68088489159111e-08	chr9:129827290:-,chr9:129827772:-,chr9:129828178:-	26,40,3	19,0,10	0.351,0.541,0.041	0.543,0,0.286	0.6215	0.543	0.0784999999999999	distal	1.05891521675525e-06	FALSE
CIAPIN1	3.74399643015532e-08	chr16:57428189:-,chr16:57428552:-,chr16:57441844:-	1,47,11	11,9,0	0.015,0.723,0.169	0.55,0.45,0	0.3765	0.775	-0.3985	proximal	1.05891521675525e-06	TRUE
CBWD2	4.57927652612324e-08	chr2:113462459:+,chr2:113495801:+,chr2:113496121:+,chr2:113496168:+	13,18,0,10	0,9,15,25	0.295,0.409,0,0.227	0,0.176,0.294,0.49	0.363333333333333	0.744666666666667	-0.381333333333333	proximal	1.23478676721471e-06	TRUE
KPNB1	4.61213951944563e-08	chr17:47659989:+,chr17:47680640:+,chr17:47682697:+,chr17:47683532:+	11,6,103,20	0,20,54,0	0.068,0.037,0.636,0.123	0,0.233,0.628,0	0.559333333333333	0.496333333333333	0.063	distal	1.23478676721471e-06	FALSE
MIS18BP1	4.61294589486481e-08	chr14:45224085:-,chr14:45231231:-,chr14:45246947:-	0,14,12	17,0,5	0,0.206,0.176	0.472,0,0.139	0.103	0.472	-0.369	proximal	1.23478676721471e-06	TRUE
ZMYND11	4.98726488625381e-08	chr10:237497:+,chr10:248928:+,chr10:253253:+	10,14,6	0,0,23	0.189,0.264,0.113	0,0,0.92	0.245	0.92	-0.675	proximal	1.31156316920956e-06	TRUE
ETF1	5.33427492365713e-08	chr5:138506095:-,chr5:138507441:-,chr5:138508157:-	15,2,19	3,14,0	0.366,0.049,0.463	0.158,0.737,0	0.3905	0.5265	-0.136	proximal	1.36017044874863e-06	TRUE
TNFRSF19	5.35357281362037e-08	chr13:23673587:+,chr13:23675940:+	23,0	0,11	0.885,0	0,1	0	1	-1	proximal	1.36017044874863e-06	TRUE
SCD	6.01095818672224e-08	chr10:100361696:+,chr10:100362011:+,chr10:100363234:+,chr10:100363596:+,chr10:100364826:+	13,81,32,16,10	14,8,1,0,3	0.077,0.479,0.189,0.095,0.059	0.538,0.308,0.038,0,0.115	0.3445	0.211	0.1335	distal	1.50173772031611e-06	TRUE
PTPN13	6.26742797171772e-08	chr4:86691068:+,chr4:86734384:+,chr4:86753063:+	10,12,0	0,1,14	0.256,0.308,0	0,0.042,0.583	0.154	0.604	-0.45	proximal	1.54014336550899e-06	TRUE
SPOP	8.82300019747354e-08	chr17:49599284:-,chr17:49599482:-,chr17:49599986:-	0,30,16	14,13,50	0,0.556,0.296	0.175,0.162,0.625	0.278	0.256	0.022	distal	2.13317375742142e-06	FALSE
NOTCH2NLA	1.09773930420716e-07	chr1:146155538:-,chr1:146156106:-	6,30	16,0	0.111,0.556	1,0	0.111	1	-0.889	proximal	2.61192256667703e-06	TRUE
DBN1	1.11730606560582e-07	chr5:177456622:-,chr5:177456925:-,chr5:177457223:-	13,116,34	17,20,27	0.08,0.712,0.209	0.262,0.308,0.415	0.436	0.416	0.02	distal	2.61298892306275e-06	FALSE
TRMT10C	1.13727256569797e-07	chr3:101566245:+,chr3:101566446:+	16,0	0,16	0.5,0	0,0.667	0	0.667	-0.667	proximal	2.61298892306275e-06	TRUE
PRPF39	1.15048211422376e-07	chr14:45109687:+,chr14:45114241:+,chr14:45114527:+,chr14:45114553:+	5,12,0,0	12,0,11,11	0.102,0.245,0,0	0.324,0,0.297,0.297	0.0816666666666667	0.495	-0.413333333333333	proximal	2.61298892306275e-06	TRUE
CCT5	1.37537180670607e-07	chr5:10258499:+,chr5:10264926:+,chr5:10265080:+	16,26,39	0,25,91	0.182,0.295,0.443	0,0.214,0.778	0.5905	0.885	-0.2945	proximal	3.07713781828715e-06	TRUE
TM9SF3	1.57736855742959e-07	chr10:96521457:-,chr10:96561974:-,chr10:96565378:-	0,12,23	15,0,10	0,0.235,0.451	0.484,0,0.323	0.1175	0.484	-0.3665	proximal	3.47716980527492e-06	TRUE
DNAJB6	1.6505949116125e-07	chr7:157363212:+,chr7:157366536:+,chr7:157386284:+,chr7:157417435:+	15,17,66,8	6,0,60,31	0.133,0.15,0.584,0.071	0.056,0,0.556,0.287	0.510333333333333	0.657666666666667	-0.147333333333333	proximal	3.50668060453652e-06	TRUE
C1orf35	1.6564885242973e-07	chr1:228100735:-,chr1:228101410:-	8,35	32,9	0.186,0.814	0.78,0.22	0.186	0.78	-0.594	proximal	3.50668060453652e-06	TRUE
TOX	1.66093611022076e-07	chr8:58806637:-,chr8:58806783:-,chr8:58807111:-	18,13,4	0,0,12	0.474,0.342,0.105	0,0,0.857	0.645	0	0.645	distal	3.50668060453652e-06	TRUE
THRAP3	1.70188758384968e-07	chr1:36289081:+,chr1:36289138:+,chr1:36291436:+,chr1:36292693:+,chr1:36296765:+	25,79,15,13,1	8,42,1,1,15	0.185,0.585,0.111,0.096,0.007	0.099,0.519,0.012,0.012,0.185	0.28075	0.32975	-0.049	proximal	3.54323540026483e-06	FALSE
AKAP13	2.00407225947199e-07	chr15:85684873:+,chr15:85743804:+	0,18	13,0	0,0.783	0.929,0	0.783	0	0.783	distal	4.11521139308016e-06	TRUE
ASNSD1	2.54225956590537e-07	chr2:189667263:+,chr2:189670831:+	34,3	15,30	0.829,0.073	0.333,0.667	0.073	0.667	-0.594	proximal	5.1497933639083e-06	TRUE
CERS6	2.58767384144584e-07	chr2:168769770:+,chr2:168770261:+,chr2:168771123:+	12,19,1	3,0,11	0.375,0.594,0.031	0.214,0,0.786	0.328	0.786	-0.458	proximal	5.17189745110309e-06	TRUE
PTBP1	2.67641436697103e-07	chr19:807679:+,chr19:812218:+,chr19:812312:+	0,38,15	13,11,25	0,0.717,0.283	0.265,0.224,0.51	0.6415	0.622	0.0195	distal	5.27887517906523e-06	FALSE
FNBP4	3.04449065962721e-07	chr11:47716517:-,chr11:47731460:-,chr11:47736658:-,chr11:47746229:-,chr11:47750917:-	0,24,17,26,17	12,0,10,13,8	0,0.282,0.2,0.306,0.2	0.25,0,0.208,0.271,0.167	0.388	0.42175	-0.0337500000000001	proximal	5.8915462623441e-06	FALSE
ARHGAP5	3.06564782163335e-07	chr14:32091328:+,chr14:32091669:+,chr14:32094385:+,chr14:32155166:+	4,41,15,14	15,39,0,0	0.05,0.512,0.188,0.175	0.227,0.591,0,0	0.471	0.197	0.274	distal	5.8915462623441e-06	TRUE
HTR2A	3.442791157076e-07	chr13:46832044:-,chr13:46895150:-,chr13:46895302:-	0,20,11	15,9,0	0,0.541,0.297	0.484,0.29,0	0.2705	0.629	-0.3585	proximal	6.53258727146447e-06	TRUE
GPM6A	3.83421941658953e-07	chr4:175632943:-,chr4:175633448:-,chr4:175634820:-	79,116,46	82,35,46	0.279,0.41,0.163	0.466,0.199,0.261	0.484	0.5655	-0.0815	proximal	7.17042406693297e-06	FALSE
PPM1K	3.87461207085771e-07	chr4:88264342:-,chr4:88268742:-,chr4:88275168:-	0,44,0	16,35,16	0,0.863,0	0.178,0.389,0.178	0.4315	0.3725	0.059	distal	7.17042406693297e-06	FALSE
CAPZA2	4.96903054043546e-07	chr7:116916112:+,chr7:116918649:+,chr7:116918735:+,chr7:116919157:+,chr7:116919259:+	10,24,17,14,57	9,33,8,10,5	0.082,0.197,0.139,0.115,0.467	0.138,0.508,0.123,0.154,0.077	0.672	0.381	0.291	distal	9.08363021964971e-06	TRUE
MPP5	5.24320372896043e-07	chr14:67316875:+,chr14:67317438:+,chr14:67317474:+	4,26,8	20,4,15	0.095,0.619,0.19	0.488,0.098,0.366	0.4995	0.415	0.0845	distal	9.46795368194549e-06	FALSE
LIPG	5.35816318627774e-07	chr18:49581597:+,chr18:49592908:+	18,2	9,36	0.692,0.077	0.188,0.75	0.077	0.75	-0.673	proximal	9.46795368194549e-06	TRUE
FEM1C	5.36875292171692e-07	chr5:115520908:-,chr5:115522741:-,chr5:115524450:-	0,11,11	10,1,0	0,0.458,0.458	0.909,0.091,0	0.229	0.9545	-0.7255	proximal	9.46795368194549e-06	TRUE
LAMP1	5.97424699641081e-07	chr13:113323413:+,chr13:113323670:+	134,5	44,18	0.937,0.035	0.71,0.29	0.035	0.29	-0.255	proximal	1.04132514507207e-05	TRUE
HSPA9	6.33230238866758e-07	chr5:138555335:-,chr5:138556065:-	1,59	27,41	0.012,0.72	0.355,0.539	0.012	0.355	-0.343	proximal	1.09104842305893e-05	TRUE
CBWD1	6.42210873287332e-07	chr9:121409:-,chr9:154744:-	5,11	37,1	0.086,0.19	0.771,0.021	0.086	0.771	-0.685	proximal	1.09394783983831e-05	TRUE
CNOT2	7.0667256400131e-07	chr12:70331700:+,chr12:70354257:+,chr12:70354334:+	11,15,1	0,3,13	0.297,0.405,0.027	0,0.143,0.619	0.2295	0.6905	-0.461	proximal	1.19022716116625e-05	TRUE
SNX4	7.6349823074497e-07	chr3:125446666:-,chr3:125447713:-,chr3:125453852:-	18,18,3	0,2,10	0.367,0.367,0.061	0,0.133,0.667	0.5505	0.0665	0.484	distal	1.27164871987412e-05	TRUE
PSIP1	8.37031388524615e-07	chr9:15464066:-,chr9:15466748:-,chr9:15468650:-,chr9:15472631:-,chr9:15474079:-,chr9:15474208:-,chr9:15486882:-,chr9:15490049:-	12,22,29,20,61,40,36,28	13,0,29,3,9,19,18,9	0.039,0.072,0.095,0.066,0.201,0.132,0.118,0.092	0.113,0,0.252,0.026,0.078,0.165,0.157,0.078	0.347	0.410857142857143	-0.0638571428571429	proximal	1.37880225428395e-05	FALSE
PHF6	8.70785743354694e-07	chrX:134413556:+,chrX:134415115:+,chrX:134428529:+,chrX:134428790:+	17,10,12,0	7,17,0,13	0.34,0.2,0.24,0	0.149,0.362,0,0.277	0.226666666666667	0.397666666666667	-0.171	proximal	1.41881285792249e-05	TRUE
QDPR	9.44382844171866e-07	chr4:17486398:-,chr4:17486525:-,chr4:17486666:-	12,20,21	25,1,5	0.218,0.364,0.382	0.806,0.032,0.161	0.4	0.822	-0.422	proximal	1.51975678034333e-05	TRUE
MBD1	9.53016259855059e-07	chr18:50268846:-,chr18:50269031:-	11,0	1,20	0.846,0	0.034,0.69	0.846	0.034	0.812	distal	1.51975678034333e-05	TRUE
NRG1	9.8406257319778e-07	chr8:32595981:+,chr8:32743055:+,chr8:32743222:+,chr8:32764469:+	42,91,95,12	21,21,10,14	0.147,0.319,0.333,0.042	0.256,0.256,0.122,0.171	0.370333333333333	0.337666666666667	0.0326666666666667	distal	1.55274715497208e-05	FALSE
PWP1	1.00541703965715e-06	chr12:107697588:+,chr12:107712468:+,chr12:107713162:+	32,8,34	26,13,0	0.427,0.107,0.453	0.667,0.333,0	0.5065	0.1665	0.34	distal	1.56991681504799e-05	TRUE
TOMM20	1.14752892710841e-06	chr1:235109341:-,chr1:235111597:-,chr1:235112027:-	19,0,14	5,17,7	0.514,0,0.378	0.172,0.586,0.241	0.514	0.465	0.049	distal	1.77334624921186e-05	FALSE
POLDIP3	1.1996517310562e-06	chr22:42583721:-,chr22:42585648:-	16,10	63,0	0.533,0.333	0.984,0	0.533	0.984	-0.451	proximal	1.81801425265186e-05	TRUE
PTP4A1	1.20068986666134e-06	chr6:63581456:+,chr6:63582427:+,chr6:63583374:+	47,1,13	59,17,0	0.723,0.015,0.2	0.678,0.195,0	0.2075	0.0975	0.11	distal	1.81801425265186e-05	TRUE
ZNF638	1.28290989759632e-06	chr2:71363977:+,chr2:71369967:+,chr2:71399644:+,chr2:71405632:+	4,27,10,18	12,30,0,0	0.051,0.346,0.128,0.231	0.24,0.6,0,0	0.431666666666667	0.2	0.231666666666667	distal	1.92308193649689e-05	TRUE
BICD1	1.30500744965286e-06	chr12:32294103:+,chr12:32305851:+,chr12:32334566:+,chr12:32377903:+	12,19,0,5	0,14,14,13	0.203,0.322,0,0.085	0,0.28,0.28,0.26	0.192333333333333	0.54	-0.347666666666667	proximal	1.93683778913826e-05	TRUE
TFAP2C	1.34220595058187e-06	chr20:56638015:+,chr20:56638484:+,chr20:56639283:+	26,93,22	35,49,52	0.179,0.641,0.152	0.252,0.353,0.374	0.4725	0.5505	-0.078	proximal	1.97251639208062e-05	FALSE
HNRNPA1	1.5005922065328e-06	chr12:54284881:+,chr12:54285246:+,chr12:54287087:+	303,478,12	230,332,41	0.365,0.575,0.014	0.379,0.547,0.068	0.3015	0.3415	-0.04	proximal	2.17380674626405e-05	FALSE
UBR7	1.50817812949607e-06	chr14:93227111:+,chr14:93229213:+	4,29	10,0	0.111,0.806	0.625,0	0.806	0	0.806	distal	2.17380674626405e-05	TRUE
SPAG9	1.59655193845972e-06	chr17:50962174:-,chr17:50996659:-,chr17:50998508:-,chr17:51038831:-,chr17:51047431:-	0,13,27,13,10	10,2,12,0,2	0,0.133,0.276,0.133,0.102	0.189,0.038,0.226,0,0.038	0.271	0.3305	-0.0595	proximal	2.25826583295547e-05	FALSE
ZC3H7A	1.59690579248352e-06	chr16:11767446:-,chr16:11767484:-,chr16:11776470:-	5,11,11	16,0,0	0.106,0.234,0.234	0.444,0,0	0.223	0.444	-0.221	proximal	2.25826583295547e-05	TRUE
