gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
DKK3	8.65867706551397e-13	chr11:11963036:-,chr11:11963111:-,chr11:11963569:-,chr11:11977918:-	2,43,17,0	21,157,0,10	0.029,0.614,0.243,0	0.106,0.793,0,0.051	0.519333333333333	0.634666666666667	-0.115333333333333	proximal	1.14361142472981e-10	TRUE
MKI67	1.31537237122762e-12	chr10:128097892:-,chr10:128109018:-,chr10:128109150:-,chr10:128115641:-	22,0,0,4	1,16,12,23	0.564,0,0,0.103	0.012,0.198,0.148,0.284	0.564	0.193333333333333	0.370666666666667	distal	1.6132102581413e-10	TRUE
EIF1	2.21475588670739e-12	chr17:41690999:+,chr17:41691644:+,chr17:41692668:+	68,315,64	191,387,31	0.149,0.689,0.14	0.304,0.615,0.049	0.4845	0.3565	0.128	distal	2.53515723831772e-10	TRUE
SYNE2	3.60254614022502e-12	chr14:63986481:+,chr14:63995157:+,chr14:63997080:+,chr14:64027527:+,chr14:64051620:+,chr14:64052009:+,chr14:64177382:+,chr14:64226433:+	8,29,0,22,10,1,1,7	23,11,10,1,5,12,11,18	0.053,0.193,0,0.147,0.067,0.007,0.007,0.047	0.126,0.06,0.055,0.005,0.027,0.066,0.06,0.098	0.186857142857143	0.238428571428571	-0.0515714285714286	proximal	3.86598232672897e-10	FALSE
HES1	4.6466123287688e-12	chr3:194138604:+,chr3:194138732:+	47,16	433,13	0.701,0.239	0.947,0.028	0.239	0.028	0.211	distal	4.69307845205649e-10	TRUE
PSAP	5.64863909832023e-12	chr10:71816298:-,chr10:71816549:-	64,91	311,117	0.413,0.587	0.71,0.267	0.413	0.71	-0.297	proximal	5.38817407323102e-10	TRUE
DBN1	9.07017410072423e-12	chr5:177456622:-,chr5:177456925:-,chr5:177457223:-	84,171,12	13,116,34	0.315,0.64,0.045	0.08,0.712,0.209	0.635	0.436	0.199	distal	8.19657312154921e-10	TRUE
CUL1	2.31169281315464e-11	chr7:148731567:+,chr7:148759579:+,chr7:148798029:+,chr7:148801017:+,chr7:148801110:+	14,1,1,48,17	0,12,24,20,15	0.143,0.01,0.01,0.49,0.173	0,0.132,0.264,0.22,0.165	0.548	0.495	0.0529999999999999	distal	1.98458828009326e-09	FALSE
RBMX	6.27076208957182e-11	chrX:136869192:-,chrX:136873461:-,chrX:136874047:-	13,71,187	60,157,164	0.046,0.25,0.658	0.146,0.382,0.399	0.171	0.337	-0.166	proximal	4.96486584145801e-09	TRUE
KLC1	6.36150544624789e-11	chr14:103675587:+,chr14:103685912:+,chr14:103686225:+,chr14:103701544:+	49,2,46,28	30,17,6,48	0.392,0.016,0.368,0.224	0.288,0.163,0.058,0.462	0.474666666666667	0.555	-0.0803333333333334	proximal	4.96486584145801e-09	FALSE
PTGES3	7.50684176445321e-11	chr12:56663349:-,chr12:56663601:-,chr12:56664183:-,chr12:56664442:-	91,49,13,43	65,157,8,46	0.457,0.246,0.065,0.216	0.224,0.541,0.028,0.159	0.642666666666667	0.594	0.0486666666666666	distal	5.60402056937659e-09	FALSE
GID8	9.76263789790052e-11	chr20:62945632:+,chr20:62948472:+	1,18	31,0	0.053,0.947	1,0	0.947	0	0.947	distal	6.98435386278966e-09	TRUE
LRRFIP2	3.04179391617293e-10	chr3:37073301:-,chr3:37083642:-,chr3:37129066:-	16,1,0	0,21,10	0.593,0.037,0	0,0.583,0.278	0.6115	0.2915	0.32	distal	2.08910406162757e-08	TRUE
SRRT	3.24715453521519e-10	chr7:100882651:+,chr7:100884837:+,chr7:100888661:+	27,34,26	0,19,59	0.31,0.391,0.299	0,0.224,0.694	0.4945	0.806	-0.3115	proximal	2.14437089883249e-08	TRUE
ACIN1	4.1416002157425e-10	chr14:23058564:-,chr14:23061315:-,chr14:23063437:-,chr14:23080360:-	27,68,0,44	50,18,11,30	0.186,0.469,0,0.303	0.459,0.165,0.101,0.275	0.498666666666667	0.602666666666667	-0.104	proximal	2.63375095201106e-08	TRUE
KLHL7	6.4344793134381e-10	chr7:23149111:+,chr7:23174518:+,chr7:23175304:+,chr7:23175421:+	0,0,12,19	13,14,0,6	0,0,0.207,0.328	0.302,0.326,0,0.14	0.466	0.248666666666667	0.217333333333333	distal	3.81078778265212e-08	TRUE
NRG1	6.59992020764924e-10	chr8:32595981:+,chr8:32743055:+,chr8:32743222:+,chr8:32764469:+	0,4,11,11	42,91,95,12	0,0.083,0.229,0.229	0.147,0.319,0.333,0.042	0.409333333333333	0.370333333333333	0.039	distal	3.81078778265212e-08	FALSE
TAOK1	6.7926506612201e-10	chr17:29498521:+,chr17:29510957:+,chr17:29517491:+,chr17:29522452:+	6,3,2,18	11,19,23,0	0.162,0.081,0.054,0.486	0.183,0.317,0.383,0	0.549	0.361	0.188	distal	3.81078778265212e-08	TRUE
SMC3	7.09236847906447e-10	chr10:110581018:+,chr10:110581995:+,chr10:110583443:+,chr10:110583890:+,chr10:110589685:+,chr10:110596542:+,chr10:110601752:+,chr10:110604634:+	13,10,24,5,7,3,10,16	6,17,34,30,20,18,0,2	0.119,0.092,0.22,0.046,0.064,0.028,0.092,0.147	0.041,0.116,0.231,0.204,0.136,0.122,0,0.014	0.378142857142857	0.348857142857143	0.0292857142857142	distal	3.81078778265212e-08	FALSE
SLF1	7.25083507031261e-10	chr5:94649528:+,chr5:94695862:+	0,25	17,0	0,0.568	0.386,0	0.568	0	0.568	distal	3.81078778265212e-08	TRUE
SMARCA5	7.32416987929644e-10	chr4:143526458:+,chr4:143528017:+,chr4:143543538:+,chr4:143543971:+,chr4:143548058:+,chr4:143550064:+,chr4:143554372:+	13,56,10,18,24,10,1	0,69,17,29,1,19,15	0.09,0.386,0.069,0.124,0.166,0.069,0.007	0,0.413,0.102,0.174,0.006,0.114,0.09	0.3245	0.378833333333333	-0.0543333333333333	proximal	3.81078778265212e-08	FALSE
ZNF638	9.39192447422587e-10	chr2:71363977:+,chr2:71369967:+,chr2:71399644:+,chr2:71405632:+	19,52,0,0	4,27,10,18	0.2,0.547,0,0	0.051,0.346,0.128,0.231	0.182333333333333	0.431666666666667	-0.249333333333333	proximal	4.74292185948406e-08	TRUE
HLA-A	1.46411241910258e-09	chr6:29945773:+,chr6:29945837:+	52,100	96,40	0.342,0.658	0.706,0.294	0.658	0.294	0.364	distal	7.18251721028324e-08	TRUE
CANX	2.04602504370491e-09	chr5:179709995:+,chr5:179710047:+,chr5:179724712:+,chr5:179724793:+,chr5:179728862:+,chr5:179729260:+,chr5:179730656:+,chr5:179730908:+	21,2,29,1,26,6,0,20	21,28,77,24,71,43,17,14	0.178,0.017,0.246,0.008,0.22,0.051,0,0.169	0.067,0.089,0.246,0.077,0.227,0.137,0.054,0.045	0.407285714285714	0.434857142857143	-0.0275714285714286	proximal	9.75840277789257e-08	FALSE
CNN3	3.08735254883194e-09	chr1:94896957:-,chr1:94897208:-,chr1:94897406:-,chr1:94897502:-,chr1:94897617:-,chr1:94901708:-	112,31,5,29,20,16	196,125,30,26,35,103	0.526,0.146,0.023,0.136,0.094,0.075	0.379,0.242,0.058,0.05,0.068,0.199	0.7298	0.641	0.0888	distal	1.43269846657958e-07	FALSE
TMEM98	3.72059553868269e-09	chr17:32941329:+,chr17:32941649:+	17,99	0,247	0.147,0.853	0,1	0.853	1	-0.147	proximal	1.6811217210311e-07	TRUE
YWHAZ	3.88508157245916e-09	chr8:100918576:-,chr8:100918727:-,chr8:100918853:-,chr8:100919700:-,chr8:100919924:-,chr8:100919980:-,chr8:100920359:-	56,73,25,90,53,18,4	43,102,3,140,47,39,26	0.164,0.214,0.073,0.264,0.155,0.053,0.012	0.103,0.245,0.007,0.336,0.113,0.094,0.062	0.5835	0.533166666666667	0.0503333333333333	distal	1.7104320666442e-07	FALSE
VCAN	4.63378668915673e-09	chr5:83520452:+,chr5:83537169:+,chr5:83538176:+,chr5:83580635:+	1,31,10,3	33,24,14,37	0.019,0.596,0.192,0.058	0.213,0.155,0.09,0.239	0.384666666666667	0.350666666666667	0.034	distal	1.98905293632053e-07	FALSE
PAIP1	5.08292532018684e-09	chr5:43527111:-,chr5:43529816:-,chr5:43535573:-,chr5:43551737:-	24,14,4,14	55,2,17,0	0.421,0.246,0.07,0.246	0.655,0.024,0.202,0	0.608333333333333	0.738333333333333	-0.13	proximal	2.11684836219474e-07	TRUE
KIAA1586	5.17807986093065e-09	chr6:57052881:+,chr6:57053224:+,chr6:57053307:+	4,24,0	17,3,14	0.068,0.407,0	0.262,0.046,0.215	0.2035	0.238	-0.0345	proximal	2.11684836219474e-07	FALSE
NUP93	5.42641831038747e-09	chr16:56842037:+,chr16:56844765:+,chr16:56844954:+	21,65,13	0,91,0	0.208,0.644,0.129	0,0.989,0	0.451	0.4945	-0.0435	proximal	2.13722393781853e-07	FALSE
CEP78	5.47686972999507e-09	chr9:78265476:+,chr9:78266875:+	30,0	4,18	0.833,0	0.154,0.692	0	0.692	-0.692	proximal	2.13722393781853e-07	TRUE
EZR	6.1322503736922e-09	chr6:158765748:-,chr6:158766193:-,chr6:158770869:-,chr6:158783582:-	57,28,203,228	108,61,162,169	0.101,0.05,0.361,0.405	0.207,0.117,0.311,0.324	0.254666666666667	0.388666666666667	-0.134	proximal	2.33979419813989e-07	TRUE
TUBGCP2	6.39053355035273e-09	chr10:133279640:-,chr10:133296797:-	43,0	10,18	0.827,0	0.244,0.439	0.827	0.244	0.583	distal	2.38533610999036e-07	TRUE
SRSF10	6.60923723078724e-09	chr1:23966445:-,chr1:23967478:-,chr1:23967553:-,chr1:23969089:-,chr1:23970528:-,chr1:23971360:-,chr1:23978115:-	1,15,12,13,7,8,36	27,6,0,6,14,20,34	0.01,0.153,0.122,0.133,0.071,0.082,0.367	0.225,0.05,0,0.05,0.117,0.167,0.283	0.322666666666667	0.3585	-0.0358333333333334	proximal	2.41448092026845e-07	FALSE
NKAIN3	6.91568591640318e-09	chr8:62946814:+,chr8:62965700:+,chr8:62967117:+	14,5,0	2,35,12	0.438,0.156,0	0.027,0.473,0.162	0.078	0.3985	-0.3205	proximal	2.47379848301339e-07	TRUE
PDIA6	7.80912911659374e-09	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-	19,36,12,16,3	20,91,5,107,27	0.207,0.391,0.13,0.174,0.033	0.078,0.354,0.019,0.416,0.105	0.60875	0.457	0.15175	distal	2.73638259044724e-07	TRUE
ARL6IP1	1.25777893279162e-08	chr16:18791667:-,chr16:18793259:-,chr16:18795529:-	34,68,16	115,147,1	0.26,0.519,0.122	0.402,0.514,0.003	0.5195	0.659	-0.1395	proximal	4.27065749871605e-07	TRUE
NSD3	1.27995769483209e-08	chr8:38316087:-,chr8:38331432:-,chr8:38338548:-,chr8:38347703:-	0,24,12,1	10,2,6,12	0,0.348,0.174,0.014	0.217,0.043,0.13,0.261	0.29	0.289	0.001	distal	4.27065749871605e-07	FALSE
USP39	1.29338491516153e-08	chr2:85636125:+,chr2:85637436:+,chr2:85649283:+	13,21,27	42,0,24	0.213,0.344,0.443	0.636,0,0.364	0.615	0.364	0.251	distal	4.27065749871605e-07	TRUE
FBLN1	2.01138554025511e-08	chr22:45563362:+,chr22:45601135:+	197,16	70,34	0.925,0.075	0.673,0.327	0.075	0.327	-0.252	proximal	6.51613013701515e-07	TRUE
TRIQK	2.06429634034332e-08	chr8:92883534:-,chr8:92883640:-,chr8:92885356:-	16,1,1	0,12,13	0.889,0.056,0.056	0,0.387,0.419	0.917	0.1935	0.7235	distal	6.56369780809163e-07	TRUE
PTTG1IP	2.47799314803768e-08	chr21:44849585:-,chr21:44850621:-,chr21:44851588:-	82,9,16	13,20,11	0.732,0.08,0.143	0.295,0.455,0.25	0.772	0.5225	0.2495	distal	7.7358440639649e-07	TRUE
VPS36	2.7455089242658e-08	chr13:52413963:-,chr13:52415330:-,chr13:52427024:-	0,13,0	13,1,12	0,0.565,0	0.302,0.023,0.279	0.2825	0.3135	-0.031	proximal	8.41792646957924e-07	FALSE
AFDN	2.8419495210915e-08	chr6:167872321:+,chr6:167880492:+,chr6:167969931:+	31,27,2	10,0,12	0.419,0.365,0.027	0.27,0,0.324	0.2095	0.324	-0.1145	proximal	8.56074969774404e-07	TRUE
ROBO2	2.91279451420352e-08	chr3:77098882:+,chr3:77522813:+,chr3:77603716:+,chr3:77607852:+,chr3:77646297:+	31,15,0,38,25	0,6,12,30,16	0.231,0.112,0,0.284,0.187	0,0.079,0.158,0.395,0.211	0.428	0.606	-0.178	proximal	8.62287617394386e-07	TRUE
NFYB	3.16342588840889e-08	chr12:104118654:-,chr12:104119202:-,chr12:104119323:-,chr12:104119540:-	0,17,2,10	12,1,14,4	0,0.515,0.061,0.303	0.293,0.024,0.341,0.098	0.363666666666667	0.422666666666667	-0.0590000000000001	proximal	9.20610550914927e-07	FALSE
EMX2OS	3.44014749819536e-08	chr10:117488498:-,chr10:117488664:-,chr10:117490146:-	10,0,1	0,13,15	0.714,0,0.071	0,0.371,0.429	0.714	0.1855	0.5285	distal	9.84455542400239e-07	TRUE
ABI1	3.52773844205108e-08	chr10:26747831:-,chr10:26748196:-,chr10:26777157:-	41,0,5	17,21,13	0.891,0,0.109	0.283,0.35,0.217	0.891	0.458	0.433	distal	9.9297162377077e-07	TRUE
MRI1	4.13993771878517e-08	chr19:13773472:+,chr19:13773662:+,chr19:13774282:+	11,11,0	0,0,12	0.423,0.423,0	0,0,1	0.2115	1	-0.7885	proximal	1.14649565534744e-06	TRUE
ME2	4.28711723149499e-08	chr18:50912833:+,chr18:50914327:+,chr18:50947848:+,chr18:50947890:+	9,10,0,20	23,0,15,7	0.17,0.189,0,0.377	0.411,0,0.268,0.125	0.44	0.303666666666667	0.136333333333333	distal	1.16840956928205e-06	TRUE
PPP4R1	4.43802392519129e-08	chr18:9546797:-,chr18:9546913:-,chr18:9563418:-	13,12,1	1,3,21	0.448,0.414,0.034	0.034,0.103,0.724	0.655	0.0855	0.5695	distal	1.19063860618023e-06	TRUE
RPL4	4.93042671502834e-08	chr15:66499320:-,chr15:66499522:-	699,23	592,71	0.956,0.031	0.893,0.107	0.956	0.893	0.0629999999999999	distal	1.30239117995441e-06	FALSE
EIF4E	5.27231523848813e-08	chr4:98879862:-,chr4:98880061:-,chr4:98880376:-	27,13,10	2,32,2	0.474,0.228,0.175	0.053,0.842,0.053	0.588	0.474	0.114	distal	1.37160079764911e-06	TRUE
RAD23B	5.44129486770994e-08	chr9:107302076:+,chr9:107330444:+,chr9:107330882:+,chr9:107331044:+	29,27,4,13	22,54,28,0	0.337,0.314,0.047,0.151	0.2,0.491,0.255,0	0.287	0.333666666666667	-0.0466666666666666	proximal	1.38527604563206e-06	FALSE
DDX39B	5.48624176487944e-08	chr6:31530248:-,chr6:31534006:-	231,79	225,18	0.745,0.255	0.926,0.074	0.745	0.926	-0.181	proximal	1.38527604563206e-06	TRUE
MCMBP	5.73968816317895e-08	chr10:119829988:-,chr10:119830563:-,chr10:119831197:-	12,0,17	0,21,13	0.293,0,0.415	0,0.5,0.31	0.293	0.25	0.043	distal	1.41909628276349e-06	FALSE
SUCLA2	5.7854828068401e-08	chr13:47942656:-,chr13:47942698:-	12,13	53,0	0.429,0.464	0.898,0	0.429	0.898	-0.469	proximal	1.41909628276349e-06	TRUE
NFYC	6.53721746510161e-08	chr1:40771107:+,chr1:40771603:+	10,53	37,19	0.159,0.841	0.661,0.339	0.841	0.339	0.502	distal	1.5809017447295e-06	TRUE
CALM3	8.6815212034819e-08	chr19:46609305:+,chr19:46610169:+,chr19:46610782:+	32,16,94	87,0,154	0.225,0.113,0.662	0.361,0,0.639	0.7185	0.639	0.0795	distal	2.05919555599366e-06	FALSE
DCAF13	8.83683454065755e-08	chr8:103442975:+,chr8:103443453:+	30,1	16,32	0.968,0.032	0.32,0.64	0.032	0.64	-0.608	proximal	2.05919555599366e-06	TRUE
PRPF38B	8.87480903573274e-08	chr1:108698763:+,chr1:108699458:+,chr1:108699777:+,chr1:108700005:+	24,10,0,2	5,6,16,11	0.471,0.196,0,0.039	0.079,0.095,0.254,0.175	0.104333333333333	0.376	-0.271666666666667	proximal	2.05919555599366e-06	TRUE
TXNIP	9.00915969773352e-08	chr1:145992457:-,chr1:145993318:-	14,2	0,24	0.609,0.087	0,0.667	0.609	0	0.609	distal	2.06249696013446e-06	TRUE
DYNC1I2	9.48435952330864e-08	chr2:171725691:+,chr2:171725949:+,chr2:171727923:+,chr2:171748411:+	39,12,10,17	21,19,3,66	0.5,0.154,0.128,0.218	0.193,0.174,0.028,0.606	0.354666666666667	0.682666666666667	-0.328	proximal	2.14271648704223e-06	TRUE
CTR9	9.73126570359379e-08	chr11:10755115:+,chr11:10771579:+,chr11:10772649:+,chr11:10773253:+	20,15,0,3	8,0,12,10	0.385,0.288,0,0.058	0.211,0,0.316,0.263	0.154	0.473666666666667	-0.319666666666667	proximal	2.16994587182734e-06	TRUE
HNRNPK	1.03108052167535e-07	chr9:83968178:-,chr9:83968344:-,chr9:83968909:-	32,83,427	31,22,430	0.055,0.142,0.731	0.06,0.043,0.838	0.126	0.0815	0.0445	distal	2.26969904579049e-06	FALSE
PRDM2	1.068623651036e-07	chr1:13773119:+,chr1:13779620:+,chr1:13825076:+	4,0,10	25,10,0	0.19,0,0.476	0.714,0.286,0	0.476	0.143	0.333	distal	2.32256558079597e-06	TRUE
HNRNPA3	1.18667961499621e-07	chr2:177216037:+,chr2:177219778:+,chr2:177220127:+,chr2:177220534:+,chr2:177220986:+,chr2:177221383:+,chr2:177222654:+	20,76,11,22,12,15,15	20,114,12,6,1,0,8	0.105,0.398,0.058,0.115,0.063,0.079,0.079	0.102,0.582,0.061,0.031,0.005,0,0.041	0.33	0.177166666666667	0.152833333333333	distal	2.54691112368562e-06	TRUE
ZNF75A	1.32609726938436e-07	chr16:3310415:+,chr16:3318576:+	12,1	0,23	0.5,0.042	0,0.59	0.042	0.59	-0.548	proximal	2.81099877967031e-06	TRUE
SAP30BP	1.38871611233803e-07	chr17:75702546:+,chr17:75704814:+,chr17:75706757:+,chr17:75708008:+	9,3,9,21	10,12,43,4	0.214,0.071,0.214,0.5	0.141,0.169,0.606,0.056	0.666333333333333	0.516333333333333	0.15	distal	2.89971976332958e-06	TRUE
TOP2B	1.40172824901779e-07	chr3:25597994:-,chr3:25627274:-,chr3:25631833:-,chr3:25632689:-,chr3:25632720:-	24,13,17,0,18	7,2,0,11,7	0.27,0.146,0.191,0,0.202	0.184,0.053,0,0.289,0.184	0.475	0.296	0.179	distal	2.89971976332958e-06	TRUE
AP2M1	1.60128548665189e-07	chr3:184183301:+,chr3:184184091:+	29,204	0,222	0.124,0.876	0,1	0.876	1	-0.124	proximal	3.24490493995625e-06	TRUE
DPYSL3	1.61455377716498e-07	chr5:147390808:-,chr5:147393372:-	23,1	19,44	0.958,0.042	0.247,0.571	0.958	0.247	0.711	distal	3.24490493995625e-06	TRUE
CDK2	1.6252872733619e-07	chr12:55971899:+,chr12:55972532:+,chr12:55972789:+	5,0,17	18,24,6	0.227,0,0.773	0.375,0.5,0.125	0.773	0.375	0.398	distal	3.24490493995625e-06	TRUE
KATNBL1	1.66093611022077e-07	chr15:34141398:-,chr15:34147274:-,chr15:34147858:-	13,12,0	1,4,17	0.481,0.444,0	0.02,0.078,0.333	0.703	0.059	0.644	distal	3.2779624152288e-06	TRUE
ACBD5	1.70628169500811e-07	chr10:27195217:-,chr10:27197012:-,chr10:27219719:-,chr10:27231749:-	0,5,11,0	12,17,6,34	0,0.179,0.393,0	0.15,0.212,0.075,0.425	0.250333333333333	0.316333333333333	-0.0659999999999999	proximal	3.31730501610097e-06	FALSE
PCNT	1.71951162744896e-07	chr21:46349811:+,chr21:46357133:+,chr21:46363573:+,chr21:46402386:+,chr21:46412993:+	18,13,4,13,11	4,1,18,4,0	0.281,0.203,0.062,0.203,0.172	0.118,0.029,0.529,0.118,0	0.406	0.36025	0.04575	distal	3.31730501610097e-06	FALSE
BRCC3	2.08596482889937e-07	chrX:155078930:+,chrX:155120113:+,chrX:155121282:+,chrX:155123071:+	13,3,14,5	0,13,2,16	0.295,0.068,0.318,0.114	0,0.394,0.061,0.485	0.348666666666667	0.657	-0.308333333333333	proximal	3.97955734580025e-06	TRUE
PRKRA	2.22701631035325e-07	chr2:178431418:-,chr2:178431544:-,chr2:178431792:-	13,0,10	21,22,0	0.542,0,0.417	0.477,0.5,0	0.542	0.727	-0.185	proximal	4.20196374162255e-06	TRUE
E2F7	2.2731353880716e-07	chr12:77027939:-,chr12:77043133:-	0,11	20,0	0,1	0.833,0	0	0.833	-0.833	proximal	4.23493211997151e-06	TRUE
STRBP	2.29381879532528e-07	chr9:123136057:-,chr9:123147804:-	2,27	20,5	0.048,0.643	0.645,0.161	0.048	0.645	-0.597	proximal	4.23493211997151e-06	TRUE
ZFAND3	2.59715620606482e-07	chr6:38106936:+,chr6:38152627:+,chr6:38154624:+	0,11,2	14,3,23	0,0.647,0.118	0.264,0.057,0.434	0.4415	0.4625	-0.021	proximal	4.74395447426946e-06	FALSE
SBDSP1	2.68458806298516e-07	chr7:72833797:+,chr7:72837102:+,chr7:72837376:+	25,0,10	6,17,17	0.714,0,0.286	0.133,0.378,0.378	0.286	0.567	-0.281	proximal	4.85203968857422e-06	TRUE
LRRC17	2.73441129418811e-07	chr7:102934126:+,chr7:102945044:+,chr7:102945093:+	0,15,0	12,3,11	0,0.75,0	0.333,0.083,0.306	0.375	0.3475	0.0275	distal	4.87105057487697e-06	FALSE
GABPB1	2.75184569460143e-07	chr15:50277257:-,chr15:50277934:-	19,1	0,14	0.826,0.043	0,0.778	0.826	0	0.826	distal	4.87105057487697e-06	TRUE
NEXMIF	2.78350058481258e-07	chrX:74742553:-,chrX:74742967:-,chrX:74743405:-	10,2,1	0,15,15	0.667,0.133,0.067	0,0.385,0.385	0.7335	0.1925	0.541	distal	4.8768066368604e-06	TRUE
BAZ2B	3.08034035392917e-07	chr2:159319677:-,chr2:159389459:-,chr2:159431016:-	0,11,11	11,1,0	0,0.216,0.216	0.423,0.038,0	0.108	0.442	-0.334	proximal	5.3320456383943e-06	TRUE
RBMX2	3.10544300430652e-07	chrX:130412395:+,chrX:130412667:+,chrX:130413343:+	2,15,2	11,0,14	0.105,0.789,0.105	0.44,0,0.56	0.4995	0.56	-0.0605000000000001	proximal	5.3320456383943e-06	FALSE
TMEM70	3.35088158362334e-07	chr8:73981799:+,chr8:73981858:+,chr8:73982781:+	2,16,12	17,1,3	0.067,0.533,0.4	0.68,0.04,0.12	0.6665	0.14	0.5265	distal	5.69649869215968e-06	TRUE
PCBP2	3.42929015071436e-07	chr12:53475548:+,chr12:53475655:+,chr12:53479624:+,chr12:53479795:+,chr12:53480239:+	10,0,39,135,0	0,13,65,149,12	0.05,0,0.196,0.678,0	0,0.054,0.271,0.621,0.05	0.6065	0.66475	-0.05825	proximal	5.74887184712465e-06	FALSE
TFDP2	3.44865346682492e-07	chr3:141944428:-,chr3:141950956:-,chr3:141951641:-,chr3:142025137:-	10,2,11,14	0,14,5,0	0.227,0.045,0.25,0.318	0,0.519,0.185,0	0.340333333333333	0.407666666666667	-0.0673333333333333	proximal	5.74887184712465e-06	FALSE
RNF214	3.50766369999536e-07	chr11:117246858:+,chr11:117285466:+	29,0	4,12	0.935,0	0.174,0.522	0	0.522	-0.522	proximal	5.79101785855003e-06	TRUE
