gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
IVNS1ABP	5.89460805967133e-18	chr1:185296388:-,chr1:185296909:-,chr1:185297532:-,chr1:185297765:-,chr1:185306519:-,chr1:185306578:-	20,3,7,8,5,17	74,47,22,293,14,18	0.328,0.049,0.115,0.131,0.082,0.279	0.137,0.087,0.041,0.541,0.026,0.033	0.505	0.4528	0.0522000000000001	distal	1.56260700927287e-15	FALSE
ZMYND11	2.30602387758934e-16	chr10:237497:+,chr10:248928:+,chr10:253253:+,chr10:253391:+	0,0,2,10	14,19,48,0	0,0,0.125,0.625	0.128,0.174,0.44,0	0.708333333333333	0.351333333333333	0.357	distal	5.60363802254211e-14	TRUE
NPEPPS	2.94333687526737e-15	chr17:47618384:+,chr17:47622140:+	13,17	4,206	0.382,0.5	0.017,0.888	0.5	0.888	-0.388	proximal	6.60213102175357e-13	TRUE
HSPA5	9.43151476566776e-14	chr9:125236247:-,chr9:125236755:-,chr9:125236815:-,chr9:125236992:-,chr9:125240207:-	14,1,18,5,17	419,101,61,151,92	0.255,0.018,0.327,0.091,0.309	0.505,0.122,0.074,0.182,0.111	0.45475	0.679	-0.22425	proximal	1.96444978976337e-11	TRUE
SRP68	2.4651297392004e-13	chr17:76038785:-,chr17:76039105:-,chr17:76039601:-	13,4,0	6,87,16	0.619,0.19,0	0.055,0.791,0.145	0.714	0.4505	0.2635	distal	4.79221221300558e-11	TRUE
RAD23B	3.27780163413364e-13	chr9:107302076:+,chr9:107330444:+,chr9:107330882:+,chr9:107332189:+	11,14,8,18	71,123,70,8	0.204,0.259,0.148,0.333	0.231,0.399,0.227,0.026	0.518	0.310333333333333	0.207666666666667	distal	5.97379347820857e-11	TRUE
EIF3A	4.34058930056446e-13	chr10:119035048:-,chr10:119038324:-,chr10:119056752:-,chr10:119056940:-,chr10:119058030:-,chr10:119059212:-	20,0,2,11,0,0	18,33,20,61,63,14	0.513,0,0.051,0.282,0,0	0.07,0.128,0.078,0.237,0.245,0.054	0.6564	0.363	0.2934	distal	7.44538729437999e-11	TRUE
NUP93	5.39950338332845e-13	chr16:56842037:+,chr16:56844765:+,chr16:56844954:+	0,14,10	22,314,13	0,0.583,0.417	0.06,0.86,0.036	0.7085	0.466	0.2425	distal	8.74719548099209e-11	TRUE
JPT1	6.20658129981415e-13	chr17:75135248:-,chr17:75135988:-	187,57	553,530	0.754,0.23	0.505,0.484	0.754	0.505	0.249	distal	9.52546898434635e-11	TRUE
PPP2CA	1.54195204905386e-12	chr5:134196266:-,chr5:134196719:-,chr5:134196964:-,chr5:134197097:-	11,8,17,60	3,41,58,491	0.111,0.081,0.172,0.606	0.004,0.057,0.081,0.684	0.222333333333333	0.069	0.153333333333333	distal	2.24816608752053e-10	TRUE
NUB1	2.44135934421302e-12	chr7:151355908:+,chr7:151361249:+,chr7:151377221:+,chr7:151378449:+	0,0,0,10	15,14,24,1	0,0,0,0.667	0.188,0.175,0.3,0.013	0.667	0.271333333333333	0.395666666666667	distal	3.39000183225008e-10	TRUE
PHF20L1	2.59194100537654e-12	chr8:132803908:+,chr8:132813190:+,chr8:132842638:+	1,16,0	30,2,19	0.027,0.432,0	0.261,0.017,0.165	0.216	0.1735	0.0425	distal	3.43549998712636e-10	FALSE
CDC42	3.92648794264833e-12	chr1:22090807:+,chr1:22091599:+,chr1:22092414:+,chr1:22092943:+	31,7,1,37	25,90,20,162	0.403,0.091,0.013,0.481	0.077,0.276,0.061,0.497	0.52	0.629666666666667	-0.109666666666667	proximal	4.97810384380979e-10	TRUE
PRDM2	5.95200671692295e-12	chr1:13773119:+,chr1:13779620:+,chr1:13780436:+,chr1:13825076:+	2,0,12,2	41,10,0,10	0.1,0,0.6,0.1	0.577,0.141,0,0.141	0.5	0.188	0.312	distal	7.23168816106138e-10	TRUE
RPL7L1	1.0804814640491e-11	chr6:42886844:+,chr6:42887290:+,chr6:42887433:+,chr6:42887595:+,chr6:42887905:+,chr6:42889889:+	4,1,5,42,10,12	11,17,47,18,37,27	0.053,0.013,0.067,0.56,0.133,0.16	0.064,0.099,0.273,0.105,0.215,0.157	0.6318	0.521	0.1108	distal	1.25023504369277e-09	TRUE
CHD7	1.11475003895789e-11	chr8:60781142:+,chr8:60781270:+,chr8:60781393:+,chr8:60856600:+	3,9,16,0	66,11,11,31	0.07,0.209,0.372,0	0.371,0.062,0.062,0.174	0.317666666666667	0.236	0.0816666666666667	distal	1.25023504369277e-09	FALSE
CDH2	1.17426945619783e-11	chr18:27950971:-,chr18:27951824:-,chr18:27982977:-,chr18:28011385:-,chr18:28013878:-	10,1,17,0,6	10,20,6,11,65	0.294,0.029,0.5,0,0.176	0.085,0.169,0.051,0.093,0.551	0.56575	0.2605	0.30525	distal	1.26821101269366e-09	TRUE
FNDC3A	1.8333619685494e-11	chr13:49136442:+,chr13:49170334:+,chr13:49187191:+,chr13:49198426:+	0,0,17,0	14,12,0,10	0,0,1,0	0.298,0.255,0,0.213	0.666666666666667	0.298	0.368666666666667	distal	1.90931553581787e-09	TRUE
TBCE	2.25912816992797e-11	chr1:235448778:+,chr1:235448964:+	15,3	0,45	0.833,0.167	0,1	0.167	1	-0.833	proximal	2.27159232534826e-09	TRUE
CNOT2	2.40408696629677e-11	chr12:70331700:+,chr12:70338522:+,chr12:70354257:+,chr12:70354334:+,chr12:70354993:+	0,23,5,0,0	11,9,42,14,11	0,0.821,0.179,0,0	0.11,0.09,0.42,0.14,0.11	0.29475	0.4475	-0.15275	proximal	2.33677253124046e-09	TRUE
TMEM167A	2.65292557143317e-11	chr5:83052846:-,chr5:83053816:-,chr5:83056311:-,chr5:83056659:-	0,15,7,2	20,0,33,14	0,0.417,0.194,0.056	0.26,0,0.429,0.182	0.342666666666667	0.403	-0.0603333333333333	proximal	2.49546160203198e-09	FALSE
HIRIP3	3.63284391756592e-11	chr16:29992453:-,chr16:29992995:-,chr16:29994411:-,chr16:29994483:-	10,16,12,4	0,132,26,12	0.238,0.381,0.286,0.095	0,0.71,0.14,0.065	0.587333333333333	0.52	0.0673333333333334	distal	3.31042901988194e-09	FALSE
HNRNPA2B1	5.52100386452076e-11	chr7:26189927:-,chr7:26190125:-,chr7:26190329:-,chr7:26191844:-,chr7:26196593:-,chr7:26196861:-	14,19,17,136,51,20	83,168,85,1697,194,113	0.054,0.073,0.066,0.525,0.197,0.077	0.035,0.07,0.036,0.709,0.081,0.047	0.4014	0.4124	-0.011	proximal	4.87855977846743e-09	FALSE
STK25	6.11324997705855e-11	chr2:241494720:-,chr2:241495021:-,chr2:241495119:-	1,30,24	12,149,10	0.018,0.545,0.436	0.07,0.871,0.058	0.2905	0.5055	-0.215	proximal	5.24301086267728e-09	TRUE
PIAS1	7.55121234882541e-11	chr15:68176541:+,chr15:68183185:+,chr15:68187890:+,chr15:68188000:+,chr15:68188098:+,chr15:68188934:+	4,0,0,11,5,0	45,11,13,7,86,10	0.2,0,0,0.55,0.25,0	0.243,0.059,0.07,0.038,0.465,0.054	0.53	0.4886	0.0414	distal	6.29123863119283e-09	FALSE
METAP2	1.02982751664702e-10	chr12:95476160:+,chr12:95483260:+,chr12:95494095:+,chr12:95494993:+,chr12:95496074:+,chr12:95514343:+,chr12:95515839:+	0,3,1,6,2,6,10	10,19,14,45,10,70,1	0,0.103,0.034,0.207,0.069,0.207,0.345	0.055,0.104,0.077,0.246,0.055,0.383,0.005	0.6955	0.526833333333333	0.168666666666667	distal	8.34160288484084e-09	TRUE
SF3B1	1.47764922023553e-10	chr2:197391980:-,chr2:197405105:-,chr2:197408481:-,chr2:197419197:-	5,15,20,11	90,125,75,5	0.096,0.288,0.385,0.212	0.272,0.378,0.227,0.015	0.416333333333333	0.599666666666667	-0.183333333333333	proximal	1.16454733140724e-08	TRUE
CBX5	2.12094782567452e-10	chr12:54230946:-,chr12:54240386:-,chr12:54240997:-,chr12:54241769:-	2,5,9,34	27,143,20,65	0.029,0.071,0.129,0.486	0.089,0.47,0.066,0.214	0.119333333333333	0.424333333333333	-0.305	proximal	1.62754838412287e-08	TRUE
ELAVL2	3.24296848428517e-10	chr9:23690104:-,chr9:23690853:-,chr9:23691569:-,chr9:23691880:-,chr9:23692087:-,chr9:23703921:-	2,1,8,24,0,14	12,17,26,88,13,0	0.04,0.02,0.16,0.48,0,0.28	0.067,0.096,0.146,0.494,0.073,0	0.344	0.4436	-0.0996	proximal	2.42474258978861e-08	FALSE
MTSS1	4.72573416448687e-10	chr8:124552902:-,chr8:124568455:-,chr8:124589621:-,chr8:124589678:-	0,35,21,23	39,54,10,11	0,0.385,0.231,0.253	0.305,0.422,0.078,0.086	0.333666666666667	0.612333333333333	-0.278666666666667	proximal	3.44506020591093e-08	TRUE
TRAPPC2L	6.56724870306472e-10	chr16:88861112:+,chr16:88862678:+	5,11	73,3	0.312,0.688	0.961,0.039	0.688	0.039	0.649	distal	4.67075541905774e-08	TRUE
CCDC138	7.43958597620611e-10	chr2:108804946:+,chr2:108812653:+,chr2:108876848:+	0,1,16	17,12,0	0,0.042,0.667	0.236,0.167,0	0.688	0.0835	0.6045	distal	5.16519826348024e-08	TRUE
EIF3F	8.75538540518859e-10	chr11:7996171:+,chr11:7997474:+	46,23	474,41	0.568,0.284	0.894,0.077	0.284	0.077	0.207	distal	5.93737298640231e-08	TRUE
HNRNPDL	1.0160827492855e-09	chr4:82423207:-,chr4:82424628:-,chr4:82426040:-,chr4:82427245:-	24,145,17,41	67,908,33,85	0.1,0.602,0.071,0.17	0.055,0.752,0.027,0.07	0.525	0.565333333333333	-0.0403333333333333	proximal	6.73385749299206e-08	FALSE
GPM6B	1.57498550460978e-09	chrX:13770943:-,chrX:13771029:-,chrX:13771456:-,chrX:13773456:-,chrX:13773601:-,chrX:13774155:-	3,29,4,0,0,0	48,97,32,130,25,33	0.079,0.763,0.105,0,0,0	0.124,0.251,0.083,0.337,0.065,0.085	0.7524	0.5224	0.23	distal	1.02059060698713e-07	TRUE
GNAI3	2.37815463818489e-09	chr1:109592110:+,chr1:109592776:+,chr1:109593507:+	0,12,18	77,13,119	0,0.353,0.529	0.365,0.062,0.564	0.7055	0.595	0.1105	distal	1.50754324455373e-07	TRUE
HADHA	2.83147401988422e-09	chr2:26190642:-,chr2:26190869:-,chr2:26214494:-,chr2:26232234:-	8,3,0,5	17,184,24,62	0.444,0.167,0,0.278	0.058,0.626,0.082,0.211	0.555333333333333	0.502666666666667	0.0526666666666666	distal	1.74397974692935e-07	FALSE
UBE2L3	2.87074855461621e-09	chr22:21621873:+,chr22:21622241:+,chr22:21622917:+,chr22:21624031:+	0,9,9,12	81,58,105,16	0,0.3,0.3,0.4	0.309,0.221,0.401,0.061	0.7	0.402	0.298	distal	1.74397974692935e-07	TRUE
UBN1	3.16437530253313e-09	chr16:4858061:+,chr16:4873062:+	0,21	18,0	0,0.955	0.486,0	0.955	0	0.955	distal	1.88312620044624e-07	TRUE
RARS2	4.41942306868759e-09	chr6:87514383:-,chr6:87514981:-	9,15	54,1	0.243,0.405	0.806,0.015	0.243	0.806	-0.563	proximal	2.5774075336586e-07	TRUE
VMP1	5.92701188569504e-09	chr17:59736891:+,chr17:59840593:+	14,4	0,36	0.778,0.222	0,0.8	0.222	0.8	-0.578	proximal	3.38885620758563e-07	TRUE
TTC3	6.29359164219144e-09	chr21:37095368:+,chr21:37129034:+,chr21:37153066:+,chr21:37153179:+,chr21:37160839:+,chr21:37165784:+,chr21:37182916:+,chr21:37187097:+,chr21:37197695:+	5,11,1,7,9,18,5,15,1	40,79,25,20,73,51,31,11,48	0.054,0.118,0.011,0.075,0.097,0.194,0.054,0.161,0.011	0.085,0.169,0.053,0.043,0.156,0.109,0.066,0.024,0.103	0.40775	0.370125	0.037625	distal	3.52925254396736e-07	FALSE
PEX3	1.01326106482463e-08	chr6:143472215:+,chr6:143490008:+	14,0	1,26	1,0	0.019,0.481	0	0.481	-0.481	proximal	5.57484766986531e-07	TRUE
APC	1.10874108804806e-08	chr5:112775671:+,chr5:112838760:+,chr5:112839523:+,chr5:112843447:+	34,18,1,13	157,40,21,3	0.43,0.228,0.013,0.165	0.555,0.141,0.074,0.011	0.249666666666667	0.107333333333333	0.142333333333333	distal	5.98720187545953e-07	TRUE
MTDH	1.37949598989315e-08	chr8:97661166:+,chr8:97686717:+,chr8:97713735:+,chr8:97724665:+,chr8:97724815:+,chr8:97726314:+	17,7,30,4,0,1	175,15,59,12,46,19	0.254,0.104,0.448,0.06,0,0.015	0.515,0.044,0.174,0.035,0.135,0.056	0.251	0.2634	-0.0124	proximal	7.31383692096077e-07	FALSE
SQLE	1.49907927713326e-08	chr8:125003203:+,chr8:125022164:+,chr8:125022272:+	0,11,8	22,29,235	0,0.579,0.421	0.071,0.094,0.761	0.7105	0.808	-0.0975000000000001	proximal	7.80591995021533e-07	FALSE
PAK3	1.62854994472036e-08	chrX:110986434:+,chrX:111123278:+,chrX:111125508:+,chrX:111173059:+,chrX:111192543:+	0,1,0,1,11	12,12,10,15,2	0,0.042,0,0.042,0.458	0.158,0.158,0.132,0.197,0.026	0.5	0.27925	0.22075	distal	8.33131866456941e-07	TRUE
HNRNPK	1.91457344443814e-08	chr9:83968178:-,chr9:83968344:-,chr9:83968909:-	19,26,83	104,141,1398	0.137,0.187,0.597	0.059,0.08,0.791	0.2305	0.099	0.1315	distal	9.6256830413476e-07	TRUE
TLE5	2.51205824176962e-08	chr19:3052910:-,chr19:3053062:-,chr19:3053159:-	47,8,10	63,49,91	0.723,0.123,0.154	0.31,0.241,0.448	0.7845	0.4305	0.354	distal	1.24155285305089e-06	TRUE
SEPTIN2	3.18980367555454e-08	chr2:241336944:+,chr2:241337788:+,chr2:241351994:+,chr2:241352555:+,chr2:241353497:+,chr2:241353736:+,chr2:241354027:+	3,3,1,0,1,0,1	38,18,251,52,52,122,180	0.273,0.273,0.091,0,0.091,0,0.091	0.051,0.024,0.337,0.07,0.07,0.164,0.242	0.2275	0.576666666666667	-0.349166666666667	proximal	1.54359938956305e-06	TRUE
MAPK8	3.22906593838636e-08	chr10:48435762:+,chr10:48435878:+,chr10:48436412:+	39,2,11	19,25,1	0.709,0.036,0.2	0.339,0.446,0.018	0.218	0.241	-0.023	proximal	1.54359938956305e-06	FALSE
HMGB3	3.75540472504966e-08	chrX:150987919:+,chrX:150988332:+,chrX:150988769:+,chrX:150990771:+	12,13,25,6	138,18,297,46	0.214,0.232,0.446,0.107	0.266,0.035,0.573,0.089	0.481666666666667	0.482666666666667	-0.000999999999999945	proximal	1.76625164165239e-06	FALSE
TOMM20	5.03261531034524e-08	chr1:235109341:-,chr1:235111597:-,chr1:235111829:-,chr1:235112027:-	8,6,16,6	46,22,5,40	0.222,0.167,0.444,0.167	0.404,0.193,0.044,0.351	0.481333333333333	0.547333333333333	-0.066	proximal	2.32938194364551e-06	FALSE
FUBP1	6.80652557738069e-08	chr1:77948419:-,chr1:77948654:-,chr1:77955258:-,chr1:77962777:-,chr1:77962913:-,chr1:77964286:-	6,3,13,40,8,44	85,31,11,94,31,225	0.052,0.026,0.112,0.345,0.069,0.379	0.163,0.06,0.021,0.181,0.06,0.433	0.2918	0.308	-0.0162	proximal	3.10122321619408e-06	FALSE
SET	7.31485103221774e-08	chr9:128691894:+,chr9:128694053:+,chr9:128694964:+,chr9:128695533:+,chr9:128696396:+	0,0,0,1,6	55,19,40,67,18	0,0,0,0.077,0.462	0.242,0.084,0.176,0.295,0.079	0.51975	0.40925	0.1105	distal	3.28155470922261e-06	TRUE
HSPD1	7.60543388011785e-08	chr2:197486584:-,chr2:197486939:-,chr2:197488453:-,chr2:197489065:-,chr2:197493442:-,chr2:197494658:-	16,13,19,2,24,4	251,28,191,91,116,40	0.203,0.165,0.241,0.025,0.304,0.051	0.305,0.034,0.232,0.111,0.141,0.049	0.5504	0.544	0.00640000000000007	distal	3.36021896885207e-06	FALSE
TRA2B	1.0447486997617e-07	chr3:185916744:-,chr3:185917124:-,chr3:185917328:-,chr3:185922057:-,chr3:185931624:-,chr3:185931745:-	12,7,10,36,22,6	317,86,137,152,158,22	0.115,0.067,0.096,0.346,0.212,0.058	0.36,0.098,0.156,0.173,0.18,0.025	0.407	0.6372	-0.2302	proximal	4.54699583358972e-06	TRUE
USP48	1.4668832714122e-07	chr1:21678910:-,chr1:21706847:-,chr1:21715435:-,chr1:21721037:-,chr1:21727851:-,chr1:21747129:-,chr1:21752590:-,chr1:21756547:-	0,11,1,6,0,2,0,1	26,7,10,27,13,14,10,25	0,0.367,0.033,0.2,0,0.067,0,0.033	0.165,0.044,0.063,0.171,0.082,0.089,0.063,0.158	0.471571428571429	0.415	0.0565714285714286	distal	6.29034061682055e-06	FALSE
KIDINS220	1.62865835661334e-07	chr2:8731732:-,chr2:8746445:-,chr2:8785765:-,chr2:8791061:-,chr2:8803035:-	5,0,15,11,22	19,10,4,0,35	0.068,0,0.203,0.149,0.297	0.202,0.106,0.043,0,0.372	0.20675	0.303	-0.09625	proximal	6.88285183751377e-06	FALSE
YWHAZ	2.25939100528688e-07	chr8:100918576:-,chr8:100918727:-,chr8:100919541:-,chr8:100919700:-,chr8:100919924:-,chr8:100919980:-	37,46,17,44,35,39	115,260,40,364,148,91	0.153,0.19,0.07,0.182,0.145,0.161	0.103,0.232,0.036,0.325,0.132,0.081	0.4488	0.4666	-0.0178	proximal	9.4119773877379e-06	FALSE
TRIM2	2.33735928724478e-07	chr4:153315504:+,chr4:153323114:+,chr4:153335357:+,chr4:153336409:+	0,1,4,11	35,10,78,16	0,0.043,0.174,0.478	0.197,0.056,0.438,0.09	0.608333333333333	0.400666666666667	0.207666666666667	distal	9.59963335437435e-06	TRUE
RUFY3	2.41611035009542e-07	chr4:70784858:+,chr4:70791573:+,chr4:70791930:+,chr4:70791955:+,chr4:70793557:+	6,3,15,5,20	29,11,49,15,4	0.118,0.059,0.294,0.098,0.392	0.2,0.076,0.338,0.103,0.028	0.62725	0.29325	0.334	distal	9.78524691788644e-06	TRUE
KLHL7	3.40956804066511e-07	chr7:23126050:+,chr7:23149111:+,chr7:23156513:+,chr7:23174518:+,chr7:23175304:+,chr7:23175421:+	3,0,11,10,7,14	26,13,0,14,21,28	0.044,0,0.162,0.147,0.103,0.206	0.182,0.091,0,0.098,0.147,0.196	0.4414	0.3906	0.0508	distal	1.35839651497676e-05	FALSE
NCOR1	3.49203043466739e-07	chr17:16126082:-,chr17:16126177:-,chr17:16137369:-,chr17:16146446:-,chr17:16149453:-	11,18,2,0,20	43,20,48,30,91	0.216,0.353,0.039,0,0.392	0.156,0.073,0.175,0.109,0.331	0.50025	0.3255	0.17475	distal	1.35839651497676e-05	TRUE
GORASP2	3.4938181969567e-07	chr2:170966581:+,chr2:170966916:+,chr2:170967135:+	15,22,2	3,55,25	0.333,0.489,0.044	0.034,0.632,0.287	0.2885	0.603	-0.3145	proximal	1.35839651497676e-05	TRUE
ZNF83	3.80184682521976e-07	chr19:52612377:-,chr19:52618088:-,chr19:52650253:-	0,0,5	59,43,13	0,0,0.263	0.407,0.297,0.09	0	0.5555	-0.5555	proximal	1.45870859767643e-05	TRUE
KMT5B	3.96511335301852e-07	chr11:68158259:-,chr11:68158987:-,chr11:68165717:-,chr11:68166295:-,chr11:68171693:-,chr11:68173809:-,chr11:68175044:-,chr11:68175123:-	0,0,0,7,14,9,9,7	17,19,14,27,7,16,44,21	0,0,0,0.121,0.241,0.155,0.155,0.121	0.089,0.1,0.074,0.142,0.037,0.084,0.232,0.111	0.238857142857143	0.381714285714286	-0.142857142857143	proximal	1.49170911787588e-05	TRUE
PSMD8	3.99016842230175e-07	chr19:38383475:+,chr19:38383821:+	39,40	222,59	0.464,0.476	0.779,0.207	0.476	0.207	0.269	distal	1.49170911787588e-05	TRUE
RNF180	5.06236584826356e-07	chr5:64215270:+,chr5:64325238:+,chr5:64330337:+,chr5:64370166:+,chr5:64370491:+,chr5:64370669:+	0,9,4,8,10,1	11,25,23,14,0,14	0,0.231,0.103,0.205,0.256,0.026	0.085,0.194,0.178,0.109,0,0.109	0.4412	0.2844	0.1568	distal	1.86858972323247e-05	TRUE
MAP2K4	5.36313619038836e-07	chr17:12142709:+,chr17:12143734:+	0,11	27,3	0,0.846	0.614,0.068	0.846	0.068	0.778	distal	1.95486314139656e-05	TRUE
PPP1CB	5.54889412252486e-07	chr2:28799298:+,chr2:28799533:+,chr2:28799875:+,chr2:28801037:+	1,0,17,7	43,22,65,207	0.031,0,0.531,0.219	0.107,0.055,0.162,0.516	0.573	0.642333333333333	-0.0693333333333332	proximal	1.99760188410895e-05	FALSE
LSM14A	6.79265128438186e-07	chr19:34219566:+,chr19:34219778:+,chr19:34227552:+,chr19:34228096:+	12,2,7,5	203,54,11,93	0.462,0.077,0.269,0.192	0.518,0.138,0.028,0.237	0.397	0.301666666666667	0.0953333333333333	distal	2.41553306649482e-05	FALSE
RBM5	6.96929402700837e-07	chr3:50102194:+,chr3:50114002:+,chr3:50118960:+	15,10,11	9,56,68	0.395,0.263,0.289	0.057,0.352,0.428	0.4205	0.604	-0.1835	proximal	2.44848932322366e-05	TRUE
DHRS13	9.22898560702092e-07	chr17:28897781:-,chr17:28899875:-	13,10	56,0	0.565,0.435	0.966,0	0.565	0.966	-0.401	proximal	3.20377643215155e-05	TRUE
BMERB1	9.88417661882139e-07	chr16:15587964:+,chr16:15588041:+,chr16:15588259:+	32,0,0	52,11,45	0.8,0,0	0.433,0.092,0.375	0	0.421	-0.421	proximal	3.39085400240978e-05	TRUE
PAXBP1	1.0812941224798e-06	chr21:32750928:-,chr21:32769897:-	12,8	1,41	0.444,0.296	0.015,0.603	0.444	0.015	0.429	distal	3.66634146645475e-05	TRUE
C4orf3	1.13015139795627e-06	chr4:119297054:-,chr4:119297455:-,chr4:119298488:-	9,8,4	43,18,152	0.391,0.348,0.174	0.199,0.083,0.704	0.565	0.2405	0.3245	distal	3.78795572004654e-05	TRUE
PNISR	1.14793302919108e-06	chr6:99399964:-,chr6:99400821:-,chr6:99401446:-,chr6:99401599:-,chr6:99402574:-,chr6:99408182:-,chr6:99411304:-,chr6:99412176:-	2,1,10,12,7,5,11,8	37,37,62,67,68,17,10,15	0.029,0.014,0.143,0.171,0.1,0.071,0.157,0.114	0.084,0.084,0.141,0.152,0.154,0.039,0.023,0.034	0.326428571428571	0.424	-0.0975714285714285	proximal	3.80383262854681e-05	FALSE
ELAVL3	1.33385476231196e-06	chr19:11451326:-,chr19:11452440:-,chr19:11453829:-,chr19:11453918:-	1,0,8,19	12,14,103,30	0.029,0,0.229,0.543	0.067,0.078,0.572,0.167	0.105333333333333	0.309666666666667	-0.204333333333333	proximal	4.37024773809176e-05	TRUE
EIF2AK3	1.50384910670794e-06	chr2:88574874:-,chr2:88576584:-	13,0	0,14	0.765,0	0,0.583	0.765	0	0.765	distal	4.87247110573373e-05	TRUE
CDK8	1.70178050577049e-06	chr13:26396328:+,chr13:26405238:+	10,2	0,23	0.833,0.167	0,0.676	0.167	0.676	-0.509	proximal	5.45317797233707e-05	TRUE
GNAI1	1.86734665697206e-06	chr7:80212834:+,chr7:80217369:+,chr7:80218039:+,chr7:80218186:+,chr7:80219408:+	5,1,0,11,1	37,70,36,24,22	0.278,0.056,0,0.611,0.056	0.194,0.366,0.188,0.126,0.115	0.52825	0.395	0.13325	distal	5.91867701275057e-05	TRUE
KIF1B	1.97200652203831e-06	chr1:10273030:+,chr1:10303736:+,chr1:10381600:+	38,0,1	35,20,16	0.809,0,0.021	0.269,0.154,0.123	0.021	0.2	-0.179	proximal	6.16865402544082e-05	TRUE
CCDC47	1.988523588448e-06	chr17:63746366:-,chr17:63746592:-,chr17:63746901:-,chr17:63752325:-	0,11,3,2	38,13,23,30	0,0.458,0.125,0.083	0.336,0.115,0.204,0.265	0.347	0.480666666666667	-0.133666666666667	proximal	6.16865402544082e-05	TRUE
RGL1	2.02273430016048e-06	chr1:183897401:+,chr1:183928185:+	16,0	1,13	1,0	0.028,0.361	0	0.361	-0.361	proximal	6.20872970449259e-05	TRUE
RPL13A	2.23674638427403e-06	chr19:49491768:+,chr19:49491841:+,chr19:49492308:+	26,339,32	141,2404,555	0.065,0.854,0.081	0.045,0.775,0.179	0.508	0.5665	-0.0585	proximal	6.77083314442987e-05	FALSE
SFXN3	2.25230046299622e-06	chr10:101038361:+,chr10:101041241:+	13,9	0,33	0.591,0.409	0,0.825	0.409	0.825	-0.416	proximal	6.77083314442987e-05	TRUE
