gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
CKAP2	1.66236649122991e-07	chr13:52461298:+,chr13:52465344:+,chr13:52468337:+,chr13:52473992:+,chr13:52474084:+,chr13:52476350:+,chr13:52476627:+	56,14,24,6,24,1,27	30,3,4,11,9,15,31	0.299,0.075,0.128,0.032,0.128,0.005,0.144	0.25,0.025,0.033,0.092,0.075,0.125,0.258	0.304666666666667	0.473333333333333	-0.168666666666667	proximal	4.52163685614535e-06	TRUE
NCAPD3	2.51192019976707e-07	chr11:134185481:-,chr11:134210348:-	10,0	0,21	1,0	0,0.618	1	0	1	distal	6.56963744554465e-06	TRUE
PDIA6	2.96708720901606e-07	chr2:10783391:-,chr2:10783855:-,chr2:10788704:-,chr2:10790782:-,chr2:10791907:-	0,30,10,3,1	30,29,34,27,10	0,0.577,0.192,0.058,0.019	0.231,0.223,0.262,0.208,0.077	0.54325	0.58125	-0.038	proximal	7.47266408196637e-06	FALSE
NCAPD2	3.18635546284691e-07	chr12:6521822:+,chr12:6531955:+	0,15	15,0	0,1	1,0	1	0	1	distal	7.7382918383425e-06	TRUE
SGCB	3.62613199159699e-07	chr4:52022924:-,chr4:52023010:-,chr4:52023390:-,chr4:52023696:-	30,0,0,15	57,16,10,3	0.508,0,0,0.254	0.626,0.176,0.11,0.033	0.508	0.78	-0.272	proximal	8.2505627647988e-06	TRUE
HNRNPA1	3.63995416094065e-07	chr12:54284578:+,chr12:54284881:+,chr12:54285246:+	18,145,156	2,320,289	0.056,0.455,0.489	0.003,0.513,0.463	0.7165	0.7195	-0.003	proximal	8.2505627647988e-06	FALSE
SFPQ	4.4418665760131e-07	chr1:35176380:-,chr1:35183600:-,chr1:35183944:-,chr1:35184129:-,chr1:35188011:-,chr1:35189013:-	10,0,0,8,24,14	4,26,16,31,33,18	0.175,0,0,0.14,0.421,0.246	0.031,0.203,0.125,0.242,0.258,0.141	0.3152	0.4168	-0.1016	proximal	9.74344926351261e-06	TRUE
CBX5	6.07058069276385e-07	chr12:54230946:-,chr12:54240386:-,chr12:54241769:-,chr12:54252106:-	11,16,2,0	0,28,18,10	0.275,0.4,0.05,0	0,0.389,0.25,0.139	0.558333333333333	0.342666666666667	0.215666666666667	distal	1.28999839721232e-05	TRUE
AZI2	6.27416122526274e-07	chr3:28323539:-,chr3:28323664:-,chr3:28340403:-	5,12,0	17,0,11	0.294,0.706,0	0.515,0,0.333	0.647	0.515	0.132	distal	1.2928574645996e-05	TRUE
TMPO	6.78972042897293e-07	chr12:98527918:+,chr12:98535629:+,chr12:98545063:+,chr12:98547951:+,chr12:98550312:+,chr12:98550351:+	12,0,12,30,13,0	19,26,11,17,20,10	0.143,0,0.143,0.357,0.155,0	0.134,0.183,0.077,0.12,0.141,0.07	0.3954	0.3222	0.0732	distal	1.35794408579459e-05	FALSE
WASH8P	7.69648722762685e-07	chr12:14519:-,chr12:16557:-	18,0	1,13	1,0	0.071,0.929	1	0.071	0.929	distal	1.49531751851036e-05	TRUE
PRC1	8.79113866445821e-07	chr15:90966040:-,chr15:90976709:-	46,22	15,49	0.63,0.301	0.203,0.662	0.63	0.203	0.427	distal	1.66054841439766e-05	TRUE
GMPS	9.24559930175679e-07	chr3:155914547:+,chr3:155916043:+,chr3:155937713:+	3,10,0	15,7,38	0.231,0.769,0	0.246,0.115,0.623	0.3845	0.6805	-0.296	proximal	1.66621214089253e-05	TRUE
TAOK3	9.31118549322296e-07	chr12:118150591:-,chr12:118162014:-	12,0	0,16	0.706,0	0,0.64	0.706	0	0.706	distal	1.66621214089253e-05	TRUE
SRRM2	1.03507098517056e-06	chr16:2758536:+,chr16:2759032:+,chr16:2760492:+,chr16:2771408:+	23,11,3,11	88,32,19,1	0.434,0.208,0.057,0.208	0.599,0.218,0.129,0.007	0.315333333333333	0.165666666666667	0.149666666666667	distal	1.80473915363072e-05	TRUE
MORF4L1	1.09496169996862e-06	chr15:78891014:+,chr15:78891571:+,chr15:78897216:+,chr15:78897733:+	6,7,30,20	27,12,20,87	0.095,0.111,0.476,0.317	0.179,0.079,0.132,0.576	0.671333333333333	0.690333333333333	-0.0189999999999998	proximal	1.83941037163648e-05	FALSE
OSER1	1.1090562534867e-06	chr20:44195939:-,chr20:44196912:-	20,9	0,24	0.645,0.29	0,0.889	0.645	0	0.645	distal	1.83941037163648e-05	TRUE
SEPTIN11	1.1489728633975e-06	chr4:77028696:+,chr4:77030836:+,chr4:77035654:+	9,35,10	74,43,9	0.158,0.614,0.175	0.529,0.307,0.064	0.482	0.2175	0.2645	distal	1.86024177883405e-05	TRUE
MXI1	1.19011482533632e-06	chr10:110285432:+,chr10:110286092:+	1,14	16,0	0.048,0.667	0.615,0	0.667	0	0.667	distal	1.88204204936906e-05	TRUE
TOP2A	1.41871201539712e-06	chr17:40388525:-,chr17:40396288:-,chr17:40398613:-,chr17:40398903:-,chr17:40407613:-,chr17:40411173:-,chr17:40413206:-,chr17:40416033:-	12,27,36,40,10,64,15,6	23,16,12,17,26,76,11,15	0.042,0.094,0.125,0.139,0.035,0.223,0.052,0.021	0.091,0.063,0.047,0.067,0.102,0.299,0.043,0.059	0.377428571428572	0.352142857142857	0.0252857142857144	distal	2.19255493288646e-05	FALSE
EXT2	1.50613010978767e-06	chr11:44244929:+,chr11:44245425:+	19,0	1,11	1,0	0.083,0.917	0	0.917	-0.917	proximal	2.27592994367914e-05	TRUE
TTC3	1.59435434510912e-06	chr21:37095368:+,chr21:37153179:+,chr21:37160839:+,chr21:37182916:+	1,0,2,11	12,12,16,3	0.03,0,0.061,0.333	0.156,0.156,0.208,0.039	0.373666666666667	0.229666666666667	0.144	distal	2.35687164059609e-05	TRUE
PAX6	1.67449320943427e-06	chr11:31789837:-,chr11:31793214:-,chr11:31794655:-	27,16,0	33,0,10	0.551,0.327,0	0.589,0,0.179	0.7145	0.589	0.1255	distal	2.42267102641553e-05	TRUE
NASP	1.76162926968153e-06	chr1:45613202:+,chr1:45614180:+,chr1:45615364:+,chr1:45618247:+	0,9,3,5	18,10,27,79	0,0.281,0.094,0.156	0.102,0.056,0.153,0.446	0.312333333333333	0.566666666666667	-0.254333333333333	proximal	2.49488672049223e-05	TRUE
CCP110	1.79778601917823e-06	chr16:19540701:+,chr16:19540786:+	0,10	34,6	0,0.667	0.63,0.111	0.667	0.111	0.556	distal	2.49488672049223e-05	TRUE
SCRN1	2.41265535803035e-06	chr7:29920109:-,chr7:29920259:-,chr7:29923891:-	0,15,0	16,8,12	0,0.789,0	0.348,0.174,0.261	0.3945	0.435	-0.0404999999999999	proximal	3.28121128692127e-05	FALSE
LUC7L2	2.52542814929579e-06	chr7:139409614:+,chr7:139419147:+,chr7:139423136:+	10,14,11	30,2,40	0.238,0.333,0.262	0.361,0.024,0.482	0.4285	0.494	-0.0655	proximal	3.32870573417071e-05	FALSE
DEPDC1	2.54548085554231e-06	chr1:68475582:-,chr1:68477830:-	0,14	12,0	0,0.609	0.75,0	0	0.75	-0.75	proximal	3.32870573417071e-05	TRUE
RABEPK	2.63650744959043e-06	chr9:125222388:+,chr9:125234058:+	15,0	0,11	1,0	0,0.688	0	0.688	-0.688	proximal	3.3826888032481e-05	TRUE
GLE1	2.80337188225694e-06	chr9:128541427:+,chr9:128542288:+	16,0	0,10	1,0	0,1	0	1	-1	proximal	3.53017199987911e-05	TRUE
UBAC1	3.15532398859329e-06	chr9:135932969:-,chr9:135953681:-	0,11	20,2	0,1	0.909,0.091	0	0.909	-0.909	proximal	3.90112784044261e-05	TRUE
SRSF10	3.54533321427347e-06	chr1:23966445:-,chr1:23970528:-,chr1:23970820:-,chr1:23971360:-,chr1:23978115:-	3,0,10,0,13	20,27,5,10,29	0.075,0,0.25,0,0.325	0.189,0.255,0.047,0.094,0.274	0.2	0.42725	-0.22725	proximal	4.29818071887852e-05	TRUE
ASRGL1	3.72684400479725e-06	chr11:62392607:+,chr11:62393409:+	0,14	20,4	0,0.609	0.465,0.093	0.609	0.093	0.516	distal	4.29818071887852e-05	TRUE
PPP4R3B	3.74444145901537e-06	chr2:55564416:-,chr2:55577332:-,chr2:55613997:-	16,0,0	5,10,10	0.615,0,0	0.143,0.286,0.286	0.615	0.286	0.329	distal	4.29818071887852e-05	TRUE
TMED10	3.79140371013459e-06	chr14:75133060:-,chr14:75134244:-	10,5	0,29	0.625,0.312	0,0.829	0.625	0	0.625	distal	4.29818071887852e-05	TRUE
SUMO1	3.79251239901046e-06	chr2:202206182:-,chr2:202206486:-,chr2:202206776:-	1,21,0	39,30,15	0.045,0.955,0	0.386,0.297,0.149	0.5225	0.5345	-0.012	proximal	4.29818071887852e-05	FALSE
ING5	4.23792968363675e-06	chr2:241698603:+,chr2:241712056:+	13,0	0,12	1,0	0,0.522	0	0.522	-0.522	proximal	4.72424948339834e-05	TRUE
GUSBP3	4.57621657391625e-06	chr5:70219472:-,chr5:70480373:-	0,15	10,0	0,0.833	0.833,0	0	0.833	-0.833	proximal	4.9394083654969e-05	TRUE
TNPO3	4.57621657391625e-06	chr7:128954973:-,chr7:128955346:-	15,0	0,10	0.789,0	0,0.667	0.789	0	0.789	distal	4.9394083654969e-05	TRUE
HP1BP3	4.70654776310426e-06	chr1:20767585:-,chr1:20770933:-,chr1:20773587:-,chr1:20776600:-	32,5,22,5	15,19,51,22	0.386,0.06,0.265,0.06	0.118,0.15,0.402,0.173	0.514333333333333	0.352	0.162333333333333	distal	5.00070699829827e-05	TRUE
CENPU	5.07444135135091e-06	chr4:184695002:-,chr4:184697770:-,chr4:184717150:-	1,6,10	24,14,2	0.053,0.316,0.526	0.48,0.28,0.04	0.211	0.62	-0.409	proximal	5.28080656651116e-05	TRUE
CARHSP1	5.12548872631966e-06	chr16:8852947:-,chr16:8854913:-	35,36	11,69	0.493,0.507	0.138,0.863	0.493	0.138	0.355	distal	5.28080656651116e-05	TRUE
F2R	6.10549972450556e-06	chr5:76733535:+,chr5:76734959:+	13,0	2,16	0.5,0	0.095,0.762	0	0.762	-0.762	proximal	6.19662658606535e-05	TRUE
SRSF3	6.52884271287834e-06	chr6:36600198:+,chr6:36602293:+,chr6:36602784:+,chr6:36602935:+,chr6:36603429:+	16,32,45,20,18	0,15,71,28,20	0.114,0.229,0.321,0.143,0.129	0,0.107,0.507,0.2,0.143	0.454	0.57325	-0.11925	proximal	6.49778278895166e-05	TRUE
NAP1L1	6.59333841820095e-06	chr12:76046174:-,chr12:76047596:-,chr12:76049566:-,chr12:76056132:-	14,6,8,7	1,11,35,13	0.368,0.158,0.211,0.184	0.014,0.157,0.5,0.186	0.543666666666667	0.285333333333333	0.258333333333333	distal	6.49778278895166e-05	TRUE
KCTD3	7.09790833090828e-06	chr1:215611920:+,chr1:215620322:+	0,12	12,0	0,0.857	0.706,0	0.857	0	0.857	distal	6.88970936467318e-05	TRUE
KRIT1	7.1936671307617e-06	chr7:92200743:-,chr7:92214611:-	11,0	0,13	1,0	0,0.812	1	0	1	distal	6.88970936467318e-05	TRUE
PPP1CC	8.9580620471971e-06	chr12:110719811:-,chr12:110719905:-	4,20	25,6	0.138,0.69	0.781,0.188	0.138	0.781	-0.643	proximal	8.46039193346392e-05	TRUE
MFAP4	9.32619506093739e-06	chr17:19383459:-,chr17:19383662:-	1,18	11,1	0.053,0.947	0.917,0.083	0.053	0.917	-0.864	proximal	8.68741457731154e-05	TRUE
PDIA3	1.03242028745002e-05	chr15:43769565:+,chr15:43771182:+,chr15:43771540:+	10,20,36	3,45,14	0.143,0.286,0.514	0.047,0.703,0.219	0.657	0.5705	0.0865	distal	9.48710534413531e-05	FALSE
SEPTIN7	1.06001661575429e-05	chr7:35882569:+,chr7:35898297:+,chr7:35903104:+,chr7:35905307:+	31,58,21,14	70,37,36,40	0.226,0.423,0.153,0.102	0.37,0.196,0.19,0.212	0.345	0.404	-0.059	proximal	9.61081731617227e-05	FALSE
ANP32E	1.11780571895668e-05	chr1:150220378:-,chr1:150226613:-,chr1:150226735:-,chr1:150230595:-	0,23,18,18	20,27,28,6	0,0.365,0.286,0.286	0.227,0.307,0.318,0.068	0.338666666666667	0.537666666666667	-0.199	proximal	0.000100014195906651	TRUE
RBM10	1.46161471316211e-05	chrX:47185107:+,chrX:47186813:+	4,10	31,2	0.286,0.714	0.939,0.061	0.714	0.061	0.653	distal	0.00012907766298055	TRUE
AFF4	1.50895657043543e-05	chr5:132896402:-,chr5:132896713:-	0,13	12,1	0,1	0.923,0.077	0	0.923	-0.923	proximal	0.000131550059986678	TRUE
ZC3H14	1.57261370181899e-05	chr14:88611888:+,chr14:88613509:+	1,14	11,0	0.067,0.933	0.786,0	0.933	0	0.933	distal	0.000135364217371761	TRUE
PIK3R2	1.66246158794517e-05	chr19:18168509:+,chr19:18170058:+	12,2	0,15	0.857,0.143	0,0.938	0.143	0.938	-0.795	proximal	0.000141309234975339	TRUE
SAP30BP	1.84451392042648e-05	chr17:75702546:+,chr17:75706757:+	22,0	4,10	0.88,0	0.235,0.588	0	0.588	-0.588	proximal	0.000154848082208643	TRUE
DNAJC7	2.08515333182641e-05	chr17:41976452:-,chr17:41983564:-	15,0	4,15	0.833,0	0.16,0.6	0.833	0.16	0.673	distal	0.000172915154346581	TRUE
UTP11	2.13735013522861e-05	chr1:38019350:+,chr1:38023803:+	0,24	16,11	0,0.857	0.432,0.297	0.857	0.297	0.56	distal	0.000175108203850055	TRUE
TPM4	2.3781068129528e-05	chr19:16102197:+,chr19:16102357:+,chr19:16103005:+	12,3,27	20,63,53	0.279,0.07,0.628	0.127,0.401,0.338	0.663	0.5385	0.1245	distal	0.000192513408667607	TRUE
SF3B2	2.53493618885387e-05	chr11:66054327:+,chr11:66058867:+	13,15	0,35	0.464,0.536	0,0.897	0.536	0.897	-0.361	proximal	0.000202131113096852	TRUE
PDCL3	2.55636407740136e-05	chr2:100576565:+,chr2:100576735:+	11,1	0,13	0.917,0.083	0,1	0.083	1	-0.917	proximal	0.000202131113096852	TRUE
GTF2I	2.85143728696074e-05	chr7:74744941:+,chr7:74749451:+	14,0	5,17	0.7,0	0.161,0.548	0	0.548	-0.548	proximal	0.00022287096036015	TRUE
FLOT1	2.91633186887447e-05	chr6:30727713:-,chr6:30727830:-	16,25	0,41	0.39,0.61	0,1	0.39	0	0.39	distal	0.0002253529171403	TRUE
RPL3	2.99071075552603e-05	chr22:39312884:-,chr22:39312956:-	332,29	989,28	0.915,0.08	0.971,0.027	0.915	0.971	-0.0559999999999999	proximal	0.000228503743118843	FALSE
DYNC1I2	3.23343081236246e-05	chr2:171725691:+,chr2:171725949:+,chr2:171748411:+	22,14,3	9,2,15	0.5,0.318,0.068	0.3,0.067,0.5	0.227	0.5335	-0.3065	proximal	0.000244303661378497	TRUE
BCLAF1	3.52396092207181e-05	chr6:136272002:-,chr6:136276045:-,chr6:136276439:-,chr6:136278359:-	0,12,7,0	11,5,10,13	0,0.353,0.206,0	0.239,0.109,0.217,0.283	0.304	0.384	-0.08	proximal	0.000262485441995034	FALSE
SNRPG	3.55127362699164e-05	chr2:70281373:-,chr2:70281504:-	18,18	24,125	0.5,0.5	0.161,0.839	0.5	0.161	0.339	distal	0.000262485441995034	TRUE
GAS2L3	4.14118884265783e-05	chr12:100618492:+,chr12:100624835:+	0,12	15,3	0,0.414	0.833,0.167	0.414	0.167	0.247	distal	0.000302796603549174	TRUE
SUPT7L	4.29598788929493e-05	chr2:27652266:-,chr2:27653070:-	0,12	13,2	0,1	0.867,0.133	0	0.867	-0.867	proximal	0.000310773591991548	TRUE
ZBED5	4.58999304061876e-05	chr11:10852797:-,chr11:10852879:-	3,11	16,0	0.167,0.611	0.471,0	0.167	0.471	-0.304	proximal	0.000328546870275869	TRUE
CALM2	5.23186949561886e-05	chr2:47160169:-,chr2:47162342:-	253,43	290,111	0.827,0.141	0.709,0.271	0.827	0.709	0.118	distal	0.00037059075593967	TRUE
IST1	5.38590107273958e-05	chr16:71927808:+,chr16:71928996:+	10,3	8,43	0.714,0.214	0.151,0.811	0.214	0.811	-0.597	proximal	0.000377568322625042	TRUE
POLR2B	6.70559577280474e-05	chr4:57005348:+,chr4:57031162:+	22,2	15,25	0.88,0.08	0.341,0.568	0.08	0.568	-0.488	proximal	0.0004637839804269	TRUE
VTA1	6.7521491268034e-05	chr6:142219115:+,chr6:142219603:+,chr6:142219753:+,chr6:142220777:+	0,13,0,3	13,12,10,24	0,0.812,0,0.188	0.183,0.169,0.141,0.338	0.458666666666667	0.488333333333333	-0.0296666666666666	proximal	0.0004637839804269	FALSE
MAP2	6.91143056702523e-05	chr2:209580099:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+,chr2:209734112:+	5,2,17,1,2	11,25,22,31,18	0.119,0.048,0.405,0.024,0.048	0.079,0.18,0.158,0.223,0.129	0.2805	0.42025	-0.13975	proximal	0.000469977278557716	TRUE
SENP7	7.04981032216136e-05	chr3:101370351:-,chr3:101372060:-	11,3	0,15	0.579,0.158	0,0.484	0.579	0	0.579	distal	0.000474640694957399	TRUE
CENPV	8.28738819980111e-05	chr17:16342537:-,chr17:16348150:-,chr17:16348324:-	25,11,0	111,9,16	0.61,0.268,0	0.816,0.066,0.118	0.744	0.849	-0.105	proximal	0.000552492546653408	TRUE
NUSAP1	8.83621271496262e-05	chr15:41351009:+,chr15:41356119:+,chr15:41377229:+,chr15:41380120:+,chr15:41380782:+,chr15:41381048:+	3,28,27,23,23,27	29,23,65,43,46,24	0.02,0.184,0.178,0.151,0.151,0.178	0.121,0.096,0.271,0.179,0.192,0.1	0.4974	0.4886	0.00879999999999992	distal	0.000583361616133455	FALSE
ADK	9.14597029889815e-05	chr10:74708529:+,chr10:74709026:+	12,0	9,23	0.667,0	0.191,0.489	0	0.489	-0.489	proximal	0.000598005750312571	TRUE
AKIRIN2	0.000100364632342529	chr6:87674860:-,chr6:87674926:-,chr6:87675256:-	10,39,0	15,36,21	0.196,0.765,0	0.169,0.404,0.236	0.5785	0.371	0.2075	distal	0.000649980476123044	TRUE
RANBP1	0.000113398758720731	chr22:20126338:+,chr22:20127183:+,chr22:20127349:+	3,16,9	30,25,79	0.1,0.533,0.3	0.216,0.18,0.568	0.5665	0.658	-0.0914999999999999	proximal	0.000727463735189598	FALSE
CCDC50	0.000135243396493442	chr3:191369975:+,chr3:191380863:+	4,13	13,0	0.167,0.542	0.52,0	0.542	0	0.542	distal	0.000855210999837524	TRUE
PTGES3	0.00013639795814476	chr12:56663349:-,chr12:56663601:-,chr12:56664442:-	5,35,11	70,71,28	0.094,0.66,0.208	0.387,0.392,0.155	0.424	0.583	-0.159	proximal	0.000855210999837524	TRUE
DUT	0.000137085292621015	chr15:48341355:+,chr15:48342100:+,chr15:48342420:+,chr15:48342544:+	0,1,0,7	11,17,46,16	0,0.125,0,0.875	0.12,0.185,0.5,0.174	0.916666666666667	0.569	0.347666666666667	distal	0.000855210999837524	TRUE
FBLN1	0.000146208764058712	chr22:45563362:+,chr22:45601135:+	19,26	72,22	0.422,0.578	0.742,0.227	0.578	0.227	0.351	distal	0.000903835995999313	TRUE
ACSL3	0.000164049266705381	chr2:222930721:+,chr2:222942219:+	15,5	4,22	0.75,0.25	0.098,0.537	0.25	0.537	-0.287	proximal	0.00100498649873567	TRUE
HNRNPU	0.000172585885194788	chr1:244853658:-,chr1:244854133:-,chr1:244854436:-,chr1:244855993:-,chr1:244856592:-,chr1:244858777:-,chr1:244862694:-	4,1,1,31,10,24,18	14,15,16,122,7,38,31	0.041,0.01,0.01,0.32,0.103,0.247,0.186	0.054,0.058,0.062,0.469,0.027,0.146,0.119	0.2915	0.4115	-0.12	proximal	0.00104784287439693	TRUE
ARHGAP21	0.000194269498897417	chr10:24585828:-,chr10:24597965:-	10,2	0,12	0.435,0.087	0,0.706	0.435	0	0.435	distal	0.00116905539159508	TRUE
KIF20A	0.000198091075972217	chr5:138185146:+,chr5:138187661:+	13,3	4,20	0.812,0.188	0.167,0.833	0.188	0.833	-0.645	proximal	0.0011815958917641	TRUE
SERF2	0.000211302295547396	chr15:43794043:+,chr15:43796001:+	70,10	124,0	0.875,0.125	1,0	0.125	0	0.125	distal	0.00124943966062808	TRUE
GTSE1	0.000215469778169442	chr22:46308636:+,chr22:46330332:+,chr22:46330537:+,chr22:46330810:+	53,19,13,13	77,5,9,3	0.52,0.186,0.127,0.127	0.802,0.052,0.094,0.031	0.273666666666667	0.111	0.162666666666667	distal	0.00126309869961397	TRUE
DNAJA1	0.000217534727426972	chr9:33026861:+,chr9:33030643:+,chr9:33039032:+,chr9:33039900:+	14,9,12,5	11,36,72,11	0.35,0.225,0.3,0.125	0.081,0.265,0.529,0.081	0.4	0.522	-0.122	proximal	0.00126430439872086	TRUE
HSPA5	0.000220823389695874	chr9:125236247:-,chr9:125236815:-,chr9:125240207:-	21,10,0	13,6,14	0.512,0.244,0	0.333,0.154,0.359	0.634	0.41	0.224	distal	0.00127254156773893	TRUE
RAB7A	0.000242665100959428	chr3:128814099:+,chr3:128814797:+	22,0	8,10	1,0	0.296,0.37	0	0.37	-0.37	proximal	0.00138665771976816	TRUE
ITM2B	0.000252293334195983	chr13:48261388:+,chr13:48261870:+,chr13:48262047:+,chr13:48262091:+	4,48,0,0	26,79,16,10	0.073,0.873,0,0	0.191,0.581,0.118,0.074	0.291	0.346333333333333	-0.0553333333333333	proximal	0.00142966222711057	FALSE
TPR	0.000285324039213047	chr1:186350298:-,chr1:186355500:-,chr1:186360828:-	0,11,10	11,10,2	0,0.314,0.286	0.344,0.312,0.062	0.157	0.5	-0.343	proximal	0.0016034739393791	TRUE
