gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
PARP1	4.24291429224569e-09	chr1:226361003:-,chr1:226379623:-,chr1:226388689:-,chr1:226390419:-	4,15,101,11	27,13,34,7	0.029,0.107,0.721,0.079	0.321,0.155,0.405,0.083	0.340666666666667	0.559333333333333	-0.218666666666667	proximal	6.43155091466242e-07	TRUE
NBPF1	4.62922390078598e-09	chr1:16564862:-,chr1:16573175:-,chr1:16590974:-,chr1:16593670:-,chr1:16594971:-,chr1:16605417:-	7,17,6,10,2,3	12,1,19,3,17,21	0.074,0.179,0.063,0.105,0.021,0.032	0.119,0.01,0.188,0.03,0.168,0.208	0.3012	0.2854	0.0158	distal	6.47735251963823e-07	FALSE
FNBP1L	6.75847041856971e-09	chr1:93523310:+,chr1:93523489:+,chr1:93530804:+,chr1:93530882:+,chr1:93550970:+,chr1:93552649:+,chr1:93553107:+,chr1:93554661:+	0,103,130,36,25,62,47,44	19,49,104,18,18,18,46,19	0,0.195,0.246,0.068,0.047,0.117,0.089,0.083	0.052,0.135,0.287,0.05,0.05,0.05,0.127,0.052	0.397	0.347857142857143	0.0491428571428572	distal	8.78118406527022e-07	FALSE
ANK2	8.08981911104255e-09	chr4:113070213:+,chr4:113336669:+,chr4:113341882:+,chr4:113353496:+,chr4:113353763:+,chr4:113383732:+	3,45,18,10,35,11	18,10,14,3,7,0	0.017,0.251,0.101,0.056,0.196,0.061	0.2,0.111,0.156,0.033,0.078,0	0.342	0.1668	0.1752	distal	9.81025397532426e-07	TRUE
SLC44A5	1.03802982435079e-08	chr1:75205277:-,chr1:75210822:-,chr1:75211911:-	17,11,0	0,1,12	0.207,0.134,0	0,0.026,0.316	0.274	0.013	0.261	distal	1.18011015655881e-06	TRUE
OSER1	1.32497690575398e-08	chr20:44195939:-,chr20:44196496:-,chr20:44196912:-	2,8,17	38,12,4	0.067,0.267,0.567	0.679,0.214,0.071	0.2005	0.786	-0.5855	proximal	1.41772528915676e-06	TRUE
RBFOX1	2.19414468583073e-08	chr16:7588205:+,chr16:7709638:+,chr16:7711573:+	0,3,14	14,15,0	0,0.061,0.286	0.167,0.179,0	0.3165	0.0895	0.227	distal	2.17049498327512e-06	TRUE
MAP1B	2.26714704135389e-08	chr5:72194957:+,chr5:72195109:+,chr5:72195305:+,chr5:72195449:+	176,1332,715,191	43,427,367,75	0.055,0.419,0.225,0.06	0.039,0.383,0.329,0.067	0.349666666666667	0.414	-0.0643333333333334	proximal	2.17049498327512e-06	FALSE
SEMA3C	3.22350171271112e-08	chr7:80742538:-,chr7:80743984:-,chr7:80744049:-,chr7:80744367:-,chr7:80744420:-,chr7:80761617:-	16,2,10,11,12,1	8,20,18,14,89,11	0.213,0.027,0.133,0.147,0.16,0.013	0.043,0.108,0.097,0.075,0.478,0.059	0.4052	0.3132	0.0919999999999999	distal	2.93177480771077e-06	FALSE
MCM6	4.88423970491161e-08	chr2:135840443:-,chr2:135865057:-	22,0	0,12	1,0	0,1	1	0	1	distal	4.23068191582581e-06	TRUE
MPP3	5.98271764155634e-08	chr17:43801443:-,chr17:43809000:-,chr17:43824763:-	11,26,0	2,7,17	0.234,0.553,0	0.054,0.189,0.459	0.5105	0.1485	0.362	distal	4.94661972272318e-06	TRUE
HNRNPU	7.83996832279801e-08	chr1:244853658:-,chr1:244855993:-,chr1:244856592:-,chr1:244858777:-,chr1:244862694:-	29,145,11,68,52	1,144,25,33,45	0.084,0.418,0.032,0.196,0.15	0.004,0.52,0.09,0.119,0.162	0.4625	0.46875	-0.00624999999999998	proximal	6.20039233876938e-06	FALSE
RTN1	9.16476213208791e-08	chr14:59595983:-,chr14:59596174:-	1086,558	366,310	0.654,0.336	0.53,0.449	0.654	0.53	0.124	distal	6.94612596594496e-06	TRUE
TBCD	9.71198404186766e-08	chr17:82937314:+,chr17:82942704:+	25,3	0,15	0.781,0.094	0,1	0.094	1	-0.906	proximal	7.06643958886291e-06	TRUE
TTC19	1.01034278447446e-07	chr17:16028045:+,chr17:16028197:+,chr17:16028784:+	12,1,8	1,28,13	0.545,0.045,0.364	0.022,0.609,0.283	0.3865	0.5875	-0.201	proximal	7.06851355753477e-06	TRUE
ARPP21	1.17010123360548e-07	chr3:35652381:+,chr3:35682883:+,chr3:35687847:+,chr3:35794345:+	0,80,98,23	13,33,31,5	0,0.263,0.322,0.076	0.102,0.258,0.242,0.039	0.378333333333333	0.286333333333333	0.092	distal	7.88301534788283e-06	FALSE
BDP1	1.32088915607393e-07	chr5:71458834:+,chr5:71461877:+,chr5:71467381:+,chr5:71486619:+,chr5:71489580:+,chr5:71544402:+	11,7,14,13,2,17	9,12,0,2,12,1	0.105,0.067,0.133,0.124,0.019,0.162	0.15,0.2,0,0.033,0.2,0.017	0.3182	0.2368	0.0813999999999999	distal	8.58106205320884e-06	FALSE
ANKRD36C	1.42849172691653e-07	chr2:95857435:-,chr2:95910396:-,chr2:95921630:-,chr2:95923518:-,chr2:95958613:-,chr2:95978153:-,chr2:95982321:-	10,12,19,3,24,10,29	2,6,8,17,50,5,9	0.057,0.068,0.108,0.017,0.136,0.057,0.165	0.013,0.04,0.054,0.114,0.336,0.034,0.06	0.249	0.257	-0.00800000000000001	proximal	8.73001883490916e-06	FALSE
HNRNPA1	1.43980519542207e-07	chr12:54284881:+,chr12:54285246:+,chr12:54287087:+	368,920,71	403,634,38	0.261,0.652,0.05	0.357,0.561,0.034	0.376	0.3145	0.0615	distal	8.73001883490916e-06	FALSE
UBE2I	1.87747005460684e-07	chr16:1325350:+,chr16:1326766:+,chr16:1327015:+	151,0,20	165,16,2	0.853,0,0.113	0.887,0.086,0.011	0.113	0.054	0.059	distal	1.09210333539066e-05	FALSE
GOLM1	1.92123731349648e-07	chr9:86026141:-,chr9:86026915:-,chr9:86027063:-	36,7,2	15,16,25	0.667,0.13,0.037	0.238,0.254,0.397	0.732	0.365	0.367	distal	1.09210333539066e-05	TRUE
AKT3	2.33556628279729e-07	chr1:243545511:-,chr1:243645894:-,chr1:243645949:-	5,24,13	10,0,0	0.059,0.282,0.153	0.455,0,0	0.2	0.455	-0.255	proximal	1.2873924449722e-05	TRUE
FRG1	3.10951570508507e-07	chr4:189943236:+,chr4:189957494:+,chr4:189960795:+,chr4:189961859:+,chr4:189963200:+	12,3,10,22,35	4,17,0,2,27	0.146,0.037,0.122,0.268,0.427	0.08,0.34,0,0.04,0.54	0.69825	0.655	0.04325	distal	1.63735305242679e-05	FALSE
PGK1	3.1504869068135e-07	chrX:78126273:+,chrX:78126827:+	201,0	94,15	0.976,0	0.825,0.132	0	0.132	-0.132	proximal	1.63735305242679e-05	TRUE
CDK8	3.83974898478222e-07	chr13:26382868:+,chr13:26396328:+,chr13:26405238:+	0,30,7	12,5,10	0,0.75,0.175	0.364,0.152,0.303	0.55	0.379	0.171	distal	1.94013983425524e-05	TRUE
BRWD1	3.99094773164285e-07	chr21:39236611:-,chr21:39250818:-,chr21:39296437:-,chr21:39296775:-	36,29,38,16	24,55,6,11	0.217,0.175,0.229,0.096	0.205,0.47,0.051,0.094	0.41	0.535333333333333	-0.125333333333333	proximal	1.96203619563739e-05	TRUE
FBXO22	4.3329291835376e-07	chr15:75933130:+,chr15:75939117:+,chr15:75939252:+	4,0,12	16,11,0	0.105,0,0.316	0.432,0.297,0	0.316	0.1485	0.1675	distal	2.07410478548813e-05	TRUE
ZNF550	4.53348742452606e-07	chr19:57543166:-,chr19:57546560:-	21,0	7,22	0.724,0	0.226,0.71	0.724	0.226	0.498	distal	2.11446503210587e-05	TRUE
GPHN	5.06947393903865e-07	chr14:67116387:+,chr14:67181646:+,chr14:67181803:+	0,11,16	15,7,1	0,0.306,0.444	0.375,0.175,0.025	0.597	0.1125	0.4845	distal	2.30534327377783e-05	TRUE
CALM1	5.29675011611149e-07	chr14:90403939:+,chr14:90405107:+,chr14:90405213:+,chr14:90405610:+,chr14:90408268:+	70,61,115,165,36	78,22,39,63,17	0.14,0.122,0.23,0.329,0.072	0.333,0.094,0.167,0.269,0.073	0.46425	0.38175	0.0825	distal	2.327423558089e-05	FALSE
YWHAQ	5.37393015061781e-07	chr2:9583977:-,chr2:9584267:-,chr2:9584630:-	555,260,55	300,170,80	0.605,0.284,0.06	0.522,0.296,0.139	0.747	0.67	0.077	distal	2.327423558089e-05	FALSE
GAP43	6.37962086072334e-07	chr3:115721072:+,chr3:115721401:+,chr3:115721483:+	11,452,170	11,58,37	0.017,0.692,0.26	0.104,0.547,0.349	0.606	0.6225	-0.0165000000000001	proximal	2.6987279873618e-05	FALSE
ACAP2	6.55204461641799e-07	chr3:195285277:-,chr3:195326019:-	10,0	0,19	0.37,0	0,0.679	0.37	0	0.37	distal	2.70867480846917e-05	TRUE
STMN1	7.94825813479797e-07	chr1:25900120:-,chr1:25900561:-,chr1:25901556:-	129,3121,403	109,1556,277	0.035,0.84,0.109	0.055,0.788,0.14	0.455	0.449	0.00599999999999995	distal	3.21286256604389e-05	FALSE
EIF4EBP2	8.2877942026731e-07	chr10:70423686:+,chr10:70423914:+	0,19	16,3	0,0.792	0.593,0.111	0.792	0.111	0.681	distal	3.25537281851169e-05	TRUE
RBM17	8.41135362672068e-07	chr10:6105097:+,chr10:6113014:+	1,19	12,0	0.028,0.528	0.364,0	0.528	0	0.528	distal	3.25537281851169e-05	TRUE
CLIP1	9.33933209941206e-07	chr12:122333057:-,chr12:122340982:-,chr12:122341087:-,chr12:122341223:-	3,14,7,46	10,16,15,8	0.031,0.146,0.073,0.479	0.139,0.222,0.208,0.111	0.152666666666667	0.356333333333333	-0.203666666666667	proximal	3.53768843605334e-05	TRUE
SLC25A11	9.52978193329378e-07	chr17:4937219:-,chr17:4937312:-	7,116	18,32	0.057,0.943	0.36,0.64	0.057	0.36	-0.303	proximal	3.53768843605334e-05	TRUE
H3-3B	9.79251267012627e-07	chr17:75776434:-,chr17:75777459:-,chr17:75778023:-,chr17:75778250:-	25,231,49,66	66,324,138,57	0.066,0.613,0.13,0.175	0.11,0.54,0.23,0.095	0.518	0.546666666666667	-0.0286666666666667	proximal	3.56251610939194e-05	FALSE
HLTF	1.07859992287474e-06	chr3:149046204:-,chr3:149059730:-,chr3:149064831:-,chr3:149070423:-,chr3:149071619:-,chr3:149074270:-	12,15,10,11,12,27	6,6,0,0,33,28	0.112,0.14,0.093,0.103,0.112,0.252	0.06,0.06,0,0,0.33,0.28	0.3434	0.174	0.1694	distal	3.84700639158657e-05	TRUE
MEX3B	1.27430323921635e-06	chr15:82041783:-,chr15:82041840:-,chr15:82042785:-,chr15:82042811:-	25,0,25,9	54,26,13,14	0.41,0,0.41,0.148	0.505,0.243,0.121,0.131	0.546666666666667	0.707333333333333	-0.160666666666667	proximal	4.45761075410488e-05	TRUE
PDIA6	1.37165675116911e-06	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-	25,30,16,80,20	7,57,2,52,11	0.145,0.174,0.093,0.465,0.116	0.053,0.429,0.015,0.391,0.083	0.43825	0.48	-0.04175	proximal	4.59511260109625e-05	FALSE
HDAC2	1.39215625403366e-06	chr6:113940717:-,chr6:113940768:-,chr6:113941015:-,chr6:113943369:-	78,5,54,182	70,27,20,170	0.227,0.015,0.157,0.529	0.219,0.084,0.062,0.531	0.289333333333333	0.295666666666667	-0.0063333333333333	proximal	4.59511260109625e-05	FALSE
KLF7	1.39732362602017e-06	chr2:207079453:-,chr2:207080855:-	0,18	14,2	0,0.462	0.467,0.067	0	0.467	-0.467	proximal	4.59511260109625e-05	TRUE
ZNF48	1.42255582730159e-06	chr16:30399237:+,chr16:30399396:+	24,1	1,10	0.8,0.033	0.077,0.769	0.033	0.769	-0.736	proximal	4.59511260109625e-05	TRUE
MXI1	1.43991983651724e-06	chr10:110245953:+,chr10:110279293:+,chr10:110279938:+,chr10:110285108:+,chr10:110285432:+	0,27,11,25,53	12,13,6,29,15	0,0.209,0.085,0.194,0.411	0.126,0.137,0.063,0.305,0.158	0.65125	0.4525	0.19875	distal	4.59511260109625e-05	TRUE
LSS	1.60879327186411e-06	chr21:46188448:-,chr21:46189131:-	10,3	0,26	0.625,0.188	0,1	0.625	0	0.625	distal	5.04550855434624e-05	TRUE
CCNL2	1.70004119403446e-06	chr1:1386502:-,chr1:1386705:-,chr1:1387335:-	16,1,25	20,46,31	0.267,0.017,0.417	0.198,0.455,0.307	0.2755	0.4255	-0.15	proximal	5.24131344398083e-05	TRUE
IFRD1	1.77637490033125e-06	chr7:112476192:+,chr7:112477187:+	17,15	44,0	0.362,0.319	0.815,0	0.319	0	0.319	distal	5.38537657283757e-05	TRUE
MARK1	2.09297705577512e-06	chr1:220582898:+,chr1:220632226:+,chr1:220662454:+	12,0,12	1,12,3	0.207,0,0.207	0.024,0.286,0.071	0.207	0.214	-0.00699999999999998	proximal	6.24118895812287e-05	FALSE
HSDL1	2.16612385155577e-06	chr16:84122141:-,chr16:84122281:-,chr16:84122714:-,chr16:84124018:-	4,16,0,14	14,6,15,5	0.098,0.39,0,0.341	0.292,0.125,0.312,0.104	0.358	0.479333333333333	-0.121333333333333	proximal	6.3551278806128e-05	TRUE
LRRC49	2.24329561355185e-06	chr15:70913527:+,chr15:71037244:+,chr15:71037325:+	1,10,29	10,4,3	0.014,0.145,0.42	0.303,0.121,0.091	0.4925	0.1515	0.341	distal	6.3796428249523e-05	TRUE
SPAST	2.24462419349613e-06	chr2:32087538:+,chr2:32114663:+,chr2:32128476:+,chr2:32154424:+,chr2:32157637:+	10,22,12,28,23	8,4,28,28,3	0.089,0.196,0.107,0.25,0.205	0.11,0.055,0.384,0.384,0.041	0.495	0.53475	-0.0397500000000001	proximal	6.3796428249523e-05	FALSE
DYNC1LI1	2.29460354310587e-06	chr3:32525974:-,chr3:32526133:-,chr3:32526616:-,chr3:32533069:-,chr3:32534604:-,chr3:32545901:-	22,1,10,23,29,11	35,19,0,18,29,3	0.177,0.008,0.081,0.185,0.234,0.089	0.318,0.173,0,0.164,0.264,0.027	0.3528	0.5748	-0.222	proximal	6.38459430294872e-05	TRUE
RMC1	2.3475224317812e-06	chr18:23531732:+,chr18:23531782:+	14,7	0,27	0.667,0.333	0,0.9	0.333	0.9	-0.567	proximal	6.38459430294872e-05	TRUE
ZMYND8	2.35540870850147e-06	chr20:47209503:-,chr20:47210687:-,chr20:47310089:-	0,17,13	10,1,5	0,0.321,0.245	0.556,0.056,0.278	0.1605	0.584	-0.4235	proximal	6.38459430294872e-05	TRUE
HMGCR	2.38676422540139e-06	chr5:75350334:+,chr5:75351314:+,chr5:75358760:+,chr5:75360401:+,chr5:75361255:+,chr5:75361400:+,chr5:75362101:+	40,13,14,0,19,36,26	8,4,2,11,4,20,9	0.248,0.081,0.087,0,0.118,0.224,0.161	0.125,0.062,0.031,0.172,0.062,0.312,0.141	0.468833333333333	0.549	-0.0801666666666667	proximal	6.38459430294872e-05	FALSE
VCP	2.67047213509896e-06	chr9:35056563:-,chr9:35056936:-	22,133	42,61	0.142,0.858	0.382,0.555	0.142	0.382	-0.24	proximal	7.03998378803626e-05	TRUE
SAFB	2.91832478942329e-06	chr19:5653396:+,chr19:5654100:+,chr19:5668478:+	24,42,28	34,9,42	0.202,0.353,0.235	0.33,0.087,0.408	0.4115	0.4515	-0.04	proximal	7.48981699824806e-05	FALSE
PTBP2	2.93168861789966e-06	chr1:96813408:+,chr1:96814372:+,chr1:96814793:+,chr1:96814881:+	12,7,31,29	3,14,24,0	0.126,0.074,0.326,0.305	0.051,0.237,0.407,0	0.547	0.350333333333333	0.196666666666667	distal	7.48981699824806e-05	TRUE
SDCBP	2.96463344625542e-06	chr8:58582764:+,chr8:58582840:+	18,159	2,288	0.097,0.859	0.007,0.938	0.859	0.938	-0.079	proximal	7.48981699824806e-05	FALSE
SGCB	3.2345563737064e-06	chr4:52020709:-,chr4:52022604:-,chr4:52022924:-,chr4:52023010:-,chr4:52023162:-,chr4:52023696:-	11,11,73,8,0,18	7,0,88,29,10,14	0.079,0.079,0.525,0.058,0,0.129	0.043,0,0.54,0.178,0.061,0.086	0.4804	0.4504	0.03	distal	7.97642902353804e-05	FALSE
CAPRIN1	3.24494638670597e-06	chr11:34091967:+,chr11:34099056:+,chr11:34099516:+,chr11:34100493:+,chr11:34101141:+	8,14,2,12,29	17,7,12,7,4	0.091,0.159,0.023,0.136,0.33	0.274,0.113,0.194,0.113,0.065	0.48325	0.275	0.20825	distal	7.97642902353804e-05	TRUE
KHDC4	3.45073579094378e-06	chr1:155913058:-,chr1:155915288:-,chr1:155915513:-	18,0,12	7,12,1	0.562,0,0.375	0.333,0.571,0.048	0.562	0.6185	-0.0565	proximal	8.3691845383023e-05	FALSE
TAOK1	3.68639369892887e-06	chr17:29498521:+,chr17:29510957:+,chr17:29517491:+	17,1,46	9,15,16	0.185,0.011,0.5	0.167,0.278,0.296	0.5055	0.435	0.0705	distal	8.82309228730477e-05	FALSE
HSPH1	3.83731400349971e-06	chr13:31137424:-,chr13:31138412:-,chr13:31140273:-,chr13:31141219:-,chr13:31143809:-	17,13,17,3,31	1,0,5,12,23	0.173,0.133,0.173,0.031,0.316	0.02,0,0.102,0.245,0.469	0.367	0.13225	0.23475	distal	9.06503139268307e-05	TRUE
TCERG1	3.95603181238137e-06	chr5:146469743:+,chr5:146470665:+,chr5:146470747:+	37,2,20	34,29,11	0.398,0.022,0.215	0.327,0.279,0.106	0.226	0.2455	-0.0195	proximal	9.22566905989964e-05	FALSE
SNAP29	4.29723523037726e-06	chr22:20887807:+,chr22:20889092:+	19,4	4,24	0.792,0.167	0.143,0.857	0.167	0.857	-0.69	proximal	9.88687442828986e-05	TRUE
ZNF146	4.34826802783501e-06	chr19:36237463:+,chr19:36237643:+,chr19:36237912:+,chr19:36238765:+	0,37,21,7	24,28,13,12	0,0.507,0.288,0.096	0.258,0.301,0.14,0.129	0.457	0.322666666666667	0.134333333333333	distal	9.88687442828986e-05	TRUE
FRMD4B	4.6675633512027e-06	chr3:69170806:-,chr3:69193689:-,chr3:69195279:-,chr3:69311296:-	24,1,46,27	4,15,42,34	0.218,0.009,0.418,0.245	0.031,0.115,0.321,0.26	0.363333333333333	0.214666666666667	0.148666666666667	distal	0.000104818490565898	TRUE
RPIA	4.78277550662572e-06	chr2:88750266:+,chr2:88750449:+,chr2:88750929:+	9,0,14	11,18,3	0.36,0,0.56	0.344,0.562,0.094	0.56	0.375	0.185	distal	0.000106095959104295	TRUE
EIF3F	4.85998193667057e-06	chr11:7996007:+,chr11:7996171:+,chr11:7997474:+	1,194,27	12,90,27	0.004,0.743,0.103	0.087,0.652,0.196	0.4745	0.522	-0.0475	proximal	0.000106509724612094	FALSE
CTNND2	5.06320265019803e-06	chr5:11110870:-,chr5:11394874:-	17,0	4,16	0.548,0	0.154,0.615	0.548	0.154	0.394	distal	0.000109642447865598	TRUE
ZMYM4	5.27084365990786e-06	chr1:35387509:+,chr1:35387541:+,chr1:35393726:+	22,3,15	0,11,8	0.355,0.048,0.242	0,0.344,0.25	0.266	0.422	-0.156	proximal	0.000112796054322028	TRUE
MSMO1	5.73358010458441e-06	chr4:165341915:+,chr4:165342063:+,chr4:165342147:+,chr4:165343070:+,chr4:165343164:+	32,37,18,50,78	40,34,0,15,44	0.146,0.169,0.082,0.228,0.356	0.272,0.231,0,0.102,0.299	0.61025	0.43325	0.177	distal	0.00012127188616557	TRUE
MAN1A2	5.86695104297446e-06	chr1:117402258:+,chr1:117523452:+	2,15	14,0	0.077,0.577	0.875,0	0.577	0	0.577	distal	0.000121648193199699	TRUE
DST	5.8851242449552e-06	chr6:56494020:-,chr6:56517217:-,chr6:56639522:-,chr6:56735263:-	11,1,16,13	5,10,0,3	0.092,0.008,0.133,0.108	0.119,0.238,0,0.071	0.141666666666667	0.277666666666667	-0.136	proximal	0.000121648193199699	TRUE
GNB5	6.0681675224749e-06	chr15:52120939:-,chr15:52121506:-	16,1	0,11	0.552,0.034	0,0.846	0.552	0	0.552	distal	0.000124022435094178	TRUE
ING5	6.29560221642957e-06	chr2:241694558:+,chr2:241712056:+,chr2:241724034:+	14,5,10	0,12,0	0.467,0.167,0.333	0,0.706,0	0.4165	0.353	0.0635000000000001	distal	0.000127241115907616	FALSE
AKAP9	7.63233718958819e-06	chr7:92000950:+,chr7:92001267:+,chr7:92001737:+,chr7:92002569:+,chr7:92042717:+,chr7:92097678:+	45,17,29,1,14,13	30,2,10,14,8,17	0.21,0.079,0.136,0.005,0.065,0.061	0.208,0.014,0.069,0.097,0.056,0.118	0.1862	0.2514	-0.0652	proximal	0.000152562871954516	FALSE
LUC7L2	8.11977133275142e-06	chr7:139405776:+,chr7:139409614:+,chr7:139419147:+,chr7:139423136:+	15,57,1,40	9,22,15,41	0.106,0.404,0.007,0.284	0.087,0.214,0.146,0.398	0.423333333333333	0.566666666666667	-0.143333333333333	proximal	0.000160542000589944	TRUE
TAX1BP1	8.49366970426156e-06	chr7:27769705:+,chr7:27771054:+,chr7:27785298:+,chr7:27787522:+,chr7:27793158:+,chr7:27796191:+	21,5,11,7,30,22	15,13,12,12,11,0	0.179,0.043,0.094,0.06,0.256,0.188	0.195,0.169,0.156,0.156,0.143,0	0.475	0.3042	0.1708	distal	0.000166128873032815	TRUE
PSMA7	8.6879144219125e-06	chr20:62136733:-,chr20:62136866:-	218,135	116,151	0.614,0.38	0.425,0.553	0.614	0.425	0.189	distal	0.000168120386526158	TRUE
MLLT3	8.99752275349589e-06	chr9:20346136:-,chr9:20346306:-,chr9:20354827:-,chr9:20413862:-,chr9:20414126:-,chr9:20414156:-,chr9:20456708:-,chr9:20552400:-	7,21,11,11,68,18,19,0	11,5,23,2,57,7,16,10	0.04,0.121,0.064,0.064,0.393,0.104,0.11,0	0.069,0.031,0.144,0.013,0.356,0.044,0.1,0.062	0.439857142857143	0.385285714285714	0.0545714285714286	distal	0.000172097400654445	FALSE
PPP1CB	9.08265555955292e-06	chr2:28799298:+,chr2:28799875:+,chr2:28800638:+,chr2:28801037:+	16,15,0,47	8,13,11,13	0.178,0.167,0,0.522	0.143,0.232,0.196,0.232	0.577666666666667	0.44	0.137666666666667	distal	0.000172097400654445	TRUE
KIF3A	9.39650823013273e-06	chr5:132700226:-,chr5:132703514:-,chr5:132715761:-,chr5:132715842:-	10,9,12,24	2,24,15,4	0.125,0.112,0.15,0.3	0.025,0.296,0.185,0.049	0.249666666666667	0.284	-0.0343333333333333	proximal	0.000176208747119705	FALSE
AZIN1	9.70495797002415e-06	chr8:102826357:-,chr8:102826402:-,chr8:102827659:-,chr8:102828003:-,chr8:102833076:-	22,23,25,5,15	14,30,4,14,2	0.216,0.225,0.245,0.049,0.147	0.177,0.38,0.051,0.177,0.025	0.5195	0.53175	-0.0122500000000001	proximal	0.000178976127321373	FALSE
PDIK1L	9.7408667426146e-06	chr1:26122664:+,chr1:26124299:+	11,1	0,15	0.423,0.038	0,0.556	0.038	0.556	-0.518	proximal	0.000178976127321373	TRUE
ANKRD17	9.94813959154532e-06	chr4:73102428:-,chr4:73140025:-,chr4:73140133:-	3,21,14	13,4,2	0.053,0.368,0.246	0.419,0.129,0.065	0.237	0.4835	-0.2465	proximal	0.000179305865629382	TRUE
PTPRD	9.95596065341813e-06	chr9:8317722:-,chr9:8518283:-,chr9:8528173:-,chr9:8636720:-	35,36,3,21	5,15,12,5	0.198,0.203,0.017,0.119	0.069,0.208,0.167,0.069	0.339	0.263333333333333	0.0756666666666667	distal	0.000179305865629382	FALSE
SETD2	1.03536172850267e-05	chr3:47062233:-,chr3:47122924:-,chr3:47123603:-	11,2,3	0,13,11	0.229,0.042,0.062	0,0.2,0.169	0.25	0.1	0.15	distal	0.000184639508249643	TRUE
CPNE1	1.07601269324156e-05	chr20:35626044:-,chr20:35631309:-,chr20:35653785:-	20,20,34	20,9,0	0.27,0.27,0.459	0.667,0.3,0	0.405	0.817	-0.412	proximal	0.000190025930971494	TRUE
