gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
MAP2	4.36510976709925e-09	chr2:209580099:+,chr2:209692830:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+,chr2:209730895:+,chr2:209733900:+,chr2:209734112:+	32,45,50,32,50,28,9,47	15,45,46,23,24,14,23,1	0.077,0.108,0.12,0.077,0.12,0.067,0.022,0.113	0.051,0.153,0.156,0.078,0.081,0.047,0.078,0.003	0.331	0.249571428571429	0.0814285714285715	distal	2.4730604646014e-07	FALSE
USP34	5.60279643753727e-09	chr2:61187465:-,chr2:61222470:-,chr2:61350261:-	0,14,12	12,0,0	0,0.341,0.293	0.522,0,0	0.1705	0.522	-0.3515	proximal	3.06846484895791e-07	TRUE
CARHSP1	6.16223545688116e-09	chr16:8852947:-,chr16:8854913:-	110,57	20,59	0.647,0.335	0.244,0.72	0.647	0.244	0.403	distal	3.21181667035408e-07	TRUE
AMZ2	6.25551633909499e-09	chr17:68257076:+,chr17:68257141:+	3,57	17,9	0.045,0.864	0.607,0.321	0.864	0.321	0.543	distal	3.21181667035408e-07	TRUE
STX7	6.58308686833784e-09	chr6:132457915:-,chr6:132458775:-,chr6:132459513:-,chr6:132459738:-	23,0,8,25	32,12,37,5	0.348,0,0.121,0.379	0.327,0.122,0.378,0.051	0.388333333333333	0.534333333333333	-0.146	proximal	3.27757931050881e-07	TRUE
TIAL1	7.07603439340807e-09	chr10:119574687:-,chr10:119575412:-,chr10:119580487:-	23,5,11	0,26,8	0.442,0.096,0.212	0,0.542,0.167	0.49	0.271	0.219	distal	3.38603931723004e-07	TRUE
SNX4	7.21310870986314e-09	chr3:125446666:-,chr3:125447713:-,chr3:125451369:-,chr3:125453852:-	31,16,11,25	12,39,31,5	0.337,0.174,0.12,0.272	0.133,0.433,0.344,0.056	0.493	0.536333333333333	-0.0433333333333333	proximal	3.38603931723004e-07	FALSE
SRSF4	7.76127066670796e-09	chr1:29147743:-,chr1:29147837:-,chr1:29149009:-,chr1:29149156:-,chr1:29177278:-	37,38,23,20,0	4,28,16,37,11	0.291,0.299,0.181,0.157,0	0.042,0.292,0.167,0.385,0.115	0.645	0.44075	0.20425	distal	3.51217938583964e-07	TRUE
SSBP2	7.94159553572806e-09	chr5:81419869:-,chr5:81419932:-	2,93	11,13	0.02,0.912	0.379,0.448	0.02	0.379	-0.359	proximal	3.51217938583964e-07	TRUE
DEGS1	8.12311726487562e-09	chr1:224192896:+,chr1:224193091:+,chr1:224193160:+,chr1:224193441:+	13,0,15,8	0,19,7,22	0.361,0,0.417,0.222	0,0.396,0.146,0.458	0.5	0.687333333333333	-0.187333333333333	proximal	3.51217938583964e-07	TRUE
TRMU	8.59679279095936e-09	chr22:46339914:+,chr22:46357338:+	0,44	10,4	0,0.88	0.625,0.25	0.88	0.25	0.63	distal	3.62167450142211e-07	TRUE
VIRMA	9.23744966197059e-09	chr8:94488520:-,chr8:94510993:-,chr8:94527005:-	11,12,0	0,0,14	0.355,0.387,0	0,0,0.538	0.5485	0	0.5485	distal	3.79428244865442e-07	TRUE
PAPOLA	1.10030473785537e-08	chr14:96531731:+,chr14:96532696:+,chr14:96542884:+,chr14:96544202:+,chr14:96547917:+,chr14:96556333:+,chr14:96556405:+,chr14:96567111:+	8,14,1,14,54,12,1,14	11,9,11,1,39,16,16,0	0.062,0.109,0.008,0.109,0.422,0.094,0.008,0.109	0.084,0.069,0.084,0.008,0.298,0.122,0.122,0	0.488714285714286	0.399285714285714	0.0894285714285714	distal	4.40926996169848e-07	FALSE
PIAS1	1.15467285523073e-08	chr15:68176541:+,chr15:68188098:+,chr15:68191464:+	26,3,14	20,30,0	0.531,0.061,0.286	0.323,0.484,0	0.3165	0.242	0.0745	distal	4.51697024081925e-07	FALSE
SUPT20H	1.23313528492971e-08	chr13:37009494:-,chr13:37023022:-,chr13:37031781:-	2,11,35	21,0,12	0.042,0.229,0.729	0.447,0,0.255	0.1565	0.447	-0.2905	proximal	4.71172389102212e-07	TRUE
RAB4A	1.63158927730604e-08	chr1:229304392:+,chr1:229305504:+	55,0	20,20	0.775,0	0.435,0.435	0	0.435	-0.435	proximal	6.09250268775868e-07	TRUE
KIAA1191	1.66956022621136e-08	chr5:176346062:-,chr5:176347369:-	66,5	9,16	0.846,0.064	0.333,0.593	0.846	0.333	0.513	distal	6.09574989258948e-07	TRUE
NOL11	1.9461614752454e-08	chr17:67738278:+,chr17:67744151:+,chr17:67744203:+	27,4,12	0,13,1	0.628,0.093,0.279	0,0.65,0.05	0.3255	0.375	-0.0495	proximal	6.95118109527868e-07	FALSE
DHX15	2.07672349104051e-08	chr4:24527475:-,chr4:24539623:-	52,0	15,17	0.945,0	0.366,0.415	0.945	0.366	0.579	distal	7.25969509740331e-07	TRUE
PHIP	2.25063034282603e-08	chr6:78945395:-,chr6:78946763:-,chr6:78982887:-,chr6:78990885:-,chr6:79074517:-	13,14,19,44,0	3,6,8,82,19	0.12,0.13,0.176,0.407,0	0.023,0.045,0.061,0.621,0.144	0.40725	0.2425	0.16475	distal	7.70372011096493e-07	TRUE
HPCAL1	2.87912158987559e-08	chr2:10427333:+,chr2:10427604:+	0,184	12,55	0,1	0.179,0.821	1	0.821	0.179	distal	9.65387096360325e-07	TRUE
CORO1C	3.02557802502809e-08	chr12:108645109:-,chr12:108645544:-,chr12:108646854:-,chr12:108647209:-,chr12:108647490:-,chr12:108648625:-	35,6,16,2,7,30	21,11,0,11,20,8	0.318,0.055,0.145,0.018,0.064,0.273	0.244,0.128,0,0.128,0.233,0.093	0.469	0.4442	0.0248	distal	9.94204939024231e-07	FALSE
RAB7A	3.43132267278665e-08	chr3:128732857:+,chr3:128814099:+,chr3:128814390:+,chr3:128814797:+	10,6,36,44	0,36,18,40	0.098,0.059,0.353,0.431	0,0.367,0.184,0.408	0.686	0.653	0.0329999999999999	distal	1.10542414733107e-06	FALSE
GTF2I	3.62472583351654e-08	chr7:74698999:+,chr7:74716932:+,chr7:74735492:+,chr7:74749451:+,chr7:74753128:+,chr7:74760692:+	7,13,10,19,3,32	36,1,1,19,12,25	0.056,0.104,0.08,0.152,0.024,0.256	0.346,0.01,0.01,0.183,0.115,0.24	0.4192	0.4478	-0.0286	proximal	1.14527395085917e-06	FALSE
CAPZB	4.29868889858953e-08	chr1:19338779:-,chr1:19339115:-,chr1:19339357:-	33,40,1	40,12,21	0.446,0.541,0.014	0.541,0.162,0.284	0.7165	0.622	0.0945	distal	1.33259355856275e-06	FALSE
ZNF3	4.55521134772502e-08	chr7:100068250:-,chr7:100069978:-	0,21	13,0	0,0.778	0.812,0	0	0.812	-0.812	proximal	1.38596523042819e-06	TRUE
ANKRD13C	4.88423970491161e-08	chr1:70274772:-,chr1:70296130:-	0,12	22,0	0,0.333	0.449,0	0	0.449	-0.449	proximal	1.4590556063945e-06	TRUE
MSH6	5.25186341909365e-08	chr2:47799618:+,chr2:47806950:+	0,30	20,8	0,0.882	0.541,0.216	0.882	0.216	0.666	distal	1.53792408689032e-06	TRUE
SYNE1	5.33546396547465e-08	chr6:152225844:-,chr6:152308579:-	25,0	1,12	0.735,0	0.056,0.667	0.735	0.056	0.679	distal	1.53792408689032e-06	TRUE
PSMD2	5.77451274413091e-08	chr3:184306461:+,chr3:184309050:+	8,83	35,39	0.085,0.883	0.467,0.52	0.883	0.52	0.363	distal	1.63578007562191e-06	TRUE
IVNS1ABP	6.33992382545649e-08	chr1:185296388:-,chr1:185296909:-,chr1:185297532:-,chr1:185297765:-,chr1:185304994:-,chr1:185306519:-,chr1:185306578:-	14,15,7,30,11,10,18	30,2,20,23,3,3,1	0.117,0.125,0.058,0.25,0.092,0.083,0.15	0.366,0.024,0.244,0.28,0.037,0.037,0.012	0.429333333333333	0.707166666666667	-0.277833333333333	proximal	1.7655076008856e-06	TRUE
UBE2N	6.97997899351103e-08	chr12:93408365:-,chr12:93409357:-	45,36	1,38	0.556,0.444	0.026,0.974	0.556	0.026	0.53	distal	1.9049277286773e-06	TRUE
SPECC1L	7.08864610575842e-08	chr22:24322834:+,chr22:24324294:+,chr22:24330405:+	21,35,9	0,10,22	0.288,0.479,0.123	0,0.204,0.449	0.3625	0.551	-0.1885	proximal	1.9049277286773e-06	TRUE
NT5C2	7.18840652331056e-08	chr10:103088155:-,chr10:103088390:-,chr10:103089348:-,chr10:103089444:-	27,15,0,5	15,0,12,16	0.458,0.254,0,0.085	0.259,0,0.207,0.276	0.627333333333333	0.328	0.299333333333333	distal	1.9049277286773e-06	TRUE
UTP4	7.74840766561914e-08	chr16:69168925:+,chr16:69169021:+	3,21	24,2	0.097,0.677	0.615,0.051	0.677	0.051	0.626	distal	2.02073552295432e-06	TRUE
UPF3A	8.8047461891319e-08	chr13:114284212:+,chr13:114291532:+,chr13:114291766:+,chr13:114302051:+,chr13:114305805:+	5,6,5,10,61	13,20,14,0,26	0.056,0.067,0.056,0.112,0.685	0.144,0.222,0.156,0,0.289	0.81375	0.4225	0.39125	distal	2.2603434357412e-06	TRUE
G3BP2	9.03050705076296e-08	chr4:75642789:-,chr4:75644415:-,chr4:75644743:-,chr4:75645198:-,chr4:75645671:-	10,1,35,0,18	13,17,14,11,8	0.132,0.013,0.461,0,0.237	0.191,0.25,0.206,0.162,0.118	0.37225	0.522	-0.14975	proximal	2.28263432067747e-06	TRUE
SLA	9.36786409015178e-08	chr8:133036728:-,chr8:133037562:-,chr8:133038598:-,chr8:133060160:-	143,134,112,30	37,81,73,42	0.34,0.319,0.267,0.071	0.146,0.32,0.289,0.166	0.641666666666667	0.455666666666667	0.186	distal	2.332030409109e-06	TRUE
CSNK1A1	9.97557642205472e-08	chr5:149494339:-,chr5:149495900:-,chr5:149495984:-,chr5:149509933:-,chr5:149513127:-	10,6,25,74,21	6,24,8,19,16	0.068,0.041,0.171,0.507,0.144	0.078,0.312,0.104,0.247,0.208	0.311	0.42575	-0.11475	proximal	2.44624956140834e-06	TRUE
C1GALT1	1.22036895982608e-07	chr7:7243693:+,chr7:7244121:+	13,0	0,19	0.765,0	0,1	0	1	-1	proximal	2.94862676616801e-06	TRUE
RSU1	1.2937394003461e-07	chr10:16592743:-,chr10:16592963:-	0,20	12,0	0,0.606	0.571,0	0	0.571	-0.571	proximal	3.08059976053427e-06	TRUE
CLIP1	1.32944600468251e-07	chr12:122328260:-,chr12:122340982:-,chr12:122341223:-	17,13,8	0,0,19	0.298,0.228,0.14	0,0,0.475	0.412	0	0.412	distal	3.12039969384767e-06	TRUE
TOMM70	1.44124647922752e-07	chr3:100363463:-,chr3:100365349:-,chr3:100377836:-,chr3:100384485:-	27,0,24,19	9,19,10,26	0.351,0,0.312,0.247	0.13,0.275,0.145,0.377	0.455	0.361666666666667	0.0933333333333334	distal	3.3351661484096e-06	FALSE
CNR1	1.50056288165011e-07	chr6:88142679:-,chr6:88143241:-,chr6:88164530:-	4,4,14	25,12,0	0.087,0.087,0.304	0.397,0.19,0	0.1305	0.492	-0.3615	proximal	3.3811728792665e-06	TRUE
EIF2AK1	1.50228618494495e-07	chr7:6023831:-,chr7:6024756:-,chr7:6041141:-	5,25,10	31,6,19	0.1,0.5,0.2	0.534,0.103,0.328	0.35	0.5855	-0.2355	proximal	3.3811728792665e-06	TRUE
GPI	1.57928212781371e-07	chr19:34400328:+,chr19:34402413:+	42,0	6,10	0.857,0	0.333,0.556	0	0.556	-0.556	proximal	3.50643315675395e-06	TRUE
ATF6	1.75946954828525e-07	chr1:161792243:+,chr1:161819778:+,chr1:161958796:+	0,10,12	12,1,0	0,0.385,0.462	0.923,0.077,0	0.6545	0.0385	0.616	distal	3.85441129044355e-06	TRUE
ZNF667	1.81296737308725e-07	chr19:56440580:-,chr19:56442116:-,chr19:56442175:-	10,0,12	0,12,1	0.4,0,0.48	0,0.522,0.043	0.4	0.261	0.139	distal	3.91934920260836e-06	TRUE
PCF11	1.85539136261597e-07	chr11:83166242:+,chr11:83166602:+,chr11:83166713:+	10,11,0	0,0,10	0.182,0.2,0	0,0,0.588	0.1	0.588	-0.488	proximal	3.95897143997149e-06	TRUE
PPP2R5E	1.9196604196995e-07	chr14:63371464:-,chr14:63374241:-,chr14:63374734:-,chr14:63375842:-,chr14:63376003:-,chr14:63376081:-	11,0,14,11,4,13	8,16,0,21,18,14	0.145,0,0.184,0.145,0.053,0.171	0.087,0.174,0,0.228,0.196,0.152	0.324	0.3566	-0.0326	proximal	4.04359239687985e-06	FALSE
RPL13	2.19446345465018e-07	chr16:89563066:+,chr16:89563431:+	1035,154	779,48	0.868,0.129	0.942,0.058	0.129	0.058	0.071	distal	4.56392842530411e-06	FALSE
BID	2.23159303065744e-07	chr22:17734280:-,chr22:17735096:-,chr22:17735243:-,chr22:17735362:-	2,0,19,54	11,11,4,26	0.022,0,0.211,0.6	0.193,0.193,0.07,0.456	0.0923333333333333	0.345	-0.252666666666667	proximal	4.58313418671272e-06	TRUE
HSP90B1	2.27832976385112e-07	chr12:103932415:+,chr12:103942764:+,chr12:103947926:+	24,0,23	7,10,2	0.343,0,0.329	0.206,0.294,0.059	0.329	0.206	0.123	distal	4.62135284198443e-06	TRUE
ZNF419	2.45095624739902e-07	chr19:57494672:+,chr19:57495863:+	1,11	23,0	0.083,0.917	1,0	0.917	0	0.917	distal	4.80312345491352e-06	TRUE
IWS1	2.45095624739902e-07	chr2:127498187:-,chr2:127503438:-	0,23	11,1	0,0.852	0.846,0.077	0	0.846	-0.846	proximal	4.80312345491352e-06	TRUE
PPP4R3B	2.45586706215472e-07	chr2:55564416:-,chr2:55613380:-,chr2:55613997:-,chr2:55615122:-	14,0,42,0	7,10,22,15	0.187,0,0.56,0	0.08,0.115,0.253,0.172	0.373666666666667	0.241	0.132666666666667	distal	4.80312345491352e-06	TRUE
ZBTB41	2.51192019976707e-07	chr1:197167590:-,chr1:197199614:-	10,0	0,21	0.526,0	0,0.875	0.526	0	0.526	distal	4.80312345491352e-06	TRUE
NARS1	2.51411209447695e-07	chr18:57600659:-,chr18:57601584:-	5,42	39,25	0.075,0.627	0.52,0.333	0.075	0.52	-0.445	proximal	4.80312345491352e-06	TRUE
VIM	2.92004673899046e-07	chr10:17237341:+,chr10:17237590:+	1,45	14,10	0.021,0.957	0.583,0.417	0.957	0.417	0.54	distal	5.51452504846129e-06	TRUE
EIF3B	3.33420008434339e-07	chr7:2371790:+,chr7:2380745:+	0,27	10,2	0,0.75	0.833,0.167	0.75	0.167	0.583	distal	6.22510311201841e-06	TRUE
SUN1	3.86367570547227e-07	chr7:845517:+,chr7:874899:+	30,21	4,44	0.441,0.309	0.062,0.688	0.309	0.688	-0.379	proximal	7.10620855991856e-06	TRUE
TCP1	3.89262793909111e-07	chr6:159778498:-,chr6:159778952:-,chr6:159784002:-,chr6:159784472:-,chr6:159787585:-	35,185,8,0,0	22,131,18,10,12	0.152,0.804,0.035,0,0	0.111,0.658,0.09,0.05,0.06	0.7725	0.662	0.1105	distal	7.10620855991856e-06	TRUE
NYAP1	4.22991980160523e-07	chr7:100494727:+,chr7:100494802:+	28,11	1,24	0.718,0.282	0.04,0.96	0.282	0.96	-0.678	proximal	7.63709696048065e-06	TRUE
ATP6V1H	4.91001261879041e-07	chr8:53715555:-,chr8:53715670:-	5,47	23,14	0.088,0.825	0.46,0.28	0.088	0.46	-0.372	proximal	8.76864210073114e-06	TRUE
SOGA3	5.05205831867658e-07	chr6:127443563:-,chr6:127447534:-,chr6:127447618:-,chr6:127450169:-,chr6:127453855:-,chr6:127476377:-,chr6:127512981:-	5,13,13,11,18,74,61	25,5,14,6,2,39,70	0.023,0.06,0.06,0.051,0.084,0.344,0.284	0.145,0.029,0.081,0.035,0.012,0.227,0.407	0.223833333333333	0.2825	-0.0586666666666666	proximal	8.92530302966196e-06	FALSE
BZW1	5.65509702845876e-07	chr2:200818026:+,chr2:200818771:+,chr2:200822560:+,chr2:200823655:+,chr2:200823837:+	13,1,11,14,44	13,21,5,0,49	0.111,0.009,0.094,0.12,0.376	0.126,0.204,0.049,0,0.476	0.51525	0.5515	-0.03625	proximal	9.88438767846568e-06	FALSE
QDPR	6.20985173742106e-07	chr4:17486398:-,chr4:17486525:-,chr4:17486666:-	12,17,33	5,29,2	0.194,0.274,0.532	0.139,0.806,0.056	0.331	0.542	-0.211	proximal	1.07069341557029e-05	TRUE
MTDH	6.25602969535896e-07	chr8:97661166:+,chr8:97713735:+,chr8:97724815:+	36,22,0	31,19,31	0.61,0.373,0	0.316,0.194,0.316	0.1865	0.413	-0.2265	proximal	1.07069341557029e-05	TRUE
DDX46	6.3501433689109e-07	chr5:134770990:+,chr5:134773778:+,chr5:134828685:+	19,13,8	0,8,25	0.328,0.224,0.138	0,0.148,0.463	0.25	0.537	-0.287	proximal	1.07559644898151e-05	TRUE
LDB1	7.20291229703076e-07	chr10:102106489:-,chr10:102107593:-	0,22	12,2	0,1	0.857,0.143	0	0.857	-0.857	proximal	1.20368785304095e-05	TRUE
STRBP	7.25289698423945e-07	chr9:123124710:-,chr9:123136057:-,chr9:123179069:-	0,16,14	10,1,3	0,0.327,0.286	0.286,0.029,0.086	0.1635	0.3005	-0.137	proximal	1.20368785304095e-05	TRUE
FAM220A	8.50092971299959e-07	chr7:6329411:-,chr7:6329744:-	52,0	18,14	0.945,0	0.486,0.378	0.945	0.486	0.459	distal	1.39670275184583e-05	TRUE
EZH2	9.32292546616364e-07	chr7:148807374:-,chr7:148828769:-	7,26	49,16	0.121,0.448	0.742,0.242	0.121	0.742	-0.621	proximal	1.51303592312614e-05	TRUE
TSG101	9.39316276073443e-07	chr11:18480311:-,chr11:18481835:-	72,34	65,0	0.632,0.298	0.942,0	0.632	0.942	-0.31	proximal	1.51303592312614e-05	TRUE
SYNJ2BP	9.67825256883162e-07	chr14:70369573:-,chr14:70371873:-,chr14:70372109:-	0,13,11	10,1,1	0,0.52,0.44	0.714,0.071,0.071	0.26	0.7495	-0.4895	proximal	1.5438222301544e-05	TRUE
MAP4	9.80901856121356e-07	chr3:47850695:-,chr3:47851768:-,chr3:47916622:-,chr3:47916689:-,chr3:47973079:-	17,0,35,25,11	5,14,12,11,16	0.173,0,0.357,0.255,0.112	0.067,0.187,0.16,0.147,0.213	0.41525	0.324	0.09125	distal	1.5473934315326e-05	FALSE
TPR	9.98692546942525e-07	chr1:186355500:-,chr1:186363420:-	10,27	19,0	0.154,0.415	0.413,0	0.154	0.413	-0.259	proximal	1.5473934315326e-05	TRUE
MPPED1	1.0012624048168e-06	chr22:43506920:+,chr22:43507714:+,chr22:43507843:+	24,11,32	10,0,65	0.329,0.151,0.438	0.123,0,0.802	0.5135	0.802	-0.2885	proximal	1.5473934315326e-05	TRUE
PGD	1.00773644049902e-06	chr1:10420144:+,chr1:10420249:+,chr1:10420511:+	95,4,39	50,13,3	0.669,0.028,0.275	0.676,0.176,0.041	0.289	0.129	0.16	distal	1.5473934315326e-05	TRUE
SFPQ	1.04072336968322e-06	chr1:35176380:-,chr1:35183600:-,chr1:35184129:-,chr1:35188011:-,chr1:35189013:-	31,3,32,62,68	36,17,25,17,64	0.153,0.015,0.158,0.307,0.337	0.225,0.106,0.156,0.106,0.4	0.32	0.409	-0.089	proximal	1.58324860776809e-05	FALSE
PRKAR1A	1.05789633652816e-06	chr17:68530665:+,chr17:68530901:+,chr17:68532216:+,chr17:68532762:+,chr17:68551296:+	2,9,41,28,0	24,12,30,48,18	0.024,0.106,0.482,0.329,0	0.17,0.085,0.213,0.34,0.128	0.51425	0.51075	0.00349999999999995	distal	1.59460888157409e-05	FALSE
ANKHD1	1.06946875131138e-06	chr5:140496721:+,chr5:140496774:+,chr5:140526189:+	10,20,0	2,9,18	0.192,0.385,0	0.039,0.176,0.353	0.1925	0.441	-0.2485	proximal	1.59739741673145e-05	TRUE
INPP5F	1.08408597074762e-06	chr10:119791645:+,chr10:119791897:+,chr10:119827821:+,chr10:119829151:+	22,10,0,8	7,0,11,15	0.44,0.2,0,0.16	0.184,0,0.289,0.395	0.226666666666667	0.587666666666667	-0.361	proximal	1.60464256751202e-05	TRUE
