gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
BZW1	1.49348442398305e-08	chr2:200818026:+,chr2:200818771:+,chr2:200823837:+	22,3,16	2,17,43	0.344,0.047,0.25	0.028,0.239,0.606	0.2735	0.7255	-0.452	proximal	6.29130313602858e-07	TRUE
MATR3	1.67112647900377e-08	chr5:139319032:+,chr5:139322957:+,chr5:139325489:+,chr5:139329379:+,chr5:139329704:+,chr5:139330395:+	100,17,93,5,3,30	86,13,39,11,27,13	0.375,0.064,0.348,0.019,0.011,0.112	0.4,0.06,0.181,0.051,0.126,0.06	0.2842	0.2758	0.00840000000000002	distal	6.50332815387019e-07	FALSE
TUFM	1.67246817013477e-08	chr16:28842414:-,chr16:28842787:-	5,128	24,47	0.038,0.962	0.338,0.662	0.038	0.338	-0.3	proximal	6.50332815387019e-07	TRUE
PAPOLA	2.08312378986971e-08	chr14:96532696:+,chr14:96533228:+,chr14:96534618:+,chr14:96542884:+,chr14:96547917:+,chr14:96556405:+	13,11,0,0,19,2	8,3,14,13,8,13	0.186,0.157,0,0,0.271,0.029	0.098,0.037,0.171,0.159,0.098,0.159	0.2772	0.4086	-0.1314	proximal	7.80014130206771e-07	TRUE
ACTR3	2.17024151823782e-08	chr2:113957876:+,chr2:113958146:+,chr2:113958184:+,chr2:113958257:+,chr2:113958561:+	32,13,25,4,11	7,2,8,24,5	0.33,0.134,0.258,0.041,0.113	0.137,0.039,0.157,0.471,0.098	0.30625	0.5395	-0.23325	proximal	7.83612205335156e-07	TRUE
HSPA5	2.74304705408235e-08	chr9:125236247:-,chr9:125236755:-,chr9:125236815:-,chr9:125236992:-,chr9:125240207:-	13,3,6,3,14	145,55,19,65,20	0.333,0.077,0.154,0.077,0.359	0.477,0.181,0.062,0.214,0.066	0.487	0.69725	-0.21025	proximal	9.56282955750779e-07	TRUE
HELLS	2.90523440513879e-08	chr10:94558194:+,chr10:94565702:+,chr10:94602094:+	17,0,0	4,13,15	0.436,0,0	0.08,0.26,0.3	0	0.43	-0.43	proximal	9.79063994531772e-07	TRUE
GPC4	3.07382888688371e-08	chrX:133300968:-,chrX:133301034:-,chrX:133302396:-,chrX:133302435:-	10,10,13,0	0,35,64,10	0.303,0.303,0.394,0	0,0.318,0.582,0.091	0.636333333333333	0.406	0.230333333333333	distal	1.00246484020627e-06	TRUE
TMED4	3.41410350587984e-08	chr7:44577894:-,chr7:44578310:-,chr7:44579380:-	10,12,6	7,0,39	0.286,0.343,0.171	0.123,0,0.684	0.4575	0.123	0.3345	distal	1.07864332638891e-06	TRUE
MID1	3.69919544290552e-08	chrX:10448999:-,chrX:10469072:-	0,26	14,2	0,0.743	0.318,0.045	0	0.318	-0.318	proximal	1.13313808054341e-06	TRUE
MIS18BP1	3.81075121053175e-08	chr14:45224085:-,chr14:45231231:-,chr14:45247069:-	0,15,14	17,0,7	0,0.25,0.233	0.472,0,0.194	0.125	0.472	-0.347	proximal	1.13313808054341e-06	TRUE
CKAP2	4.33729182147861e-08	chr13:52461298:+,chr13:52468337:+,chr13:52473992:+,chr13:52476350:+,chr13:52476627:+	30,4,11,15,31	14,13,0,3,0	0.25,0.033,0.092,0.125,0.258	0.389,0.361,0,0.083,0	0.406	0.1525	0.2535	distal	1.25285772328996e-06	TRUE
EWSR1	5.11067853190736e-08	chr22:29300218:+,chr22:29300336:+,chr22:29300519:+	18,87,42	0,40,64	0.119,0.576,0.278	0,0.303,0.485	0.566	0.6365	-0.0704999999999999	proximal	1.43524888771065e-06	FALSE
MSMO1	5.55152715563226e-08	chr4:165341449:+,chr4:165341915:+,chr4:165342063:+,chr4:165343006:+,chr4:165343070:+,chr4:165343164:+	0,7,1,14,21,21	12,23,17,0,28,30	0,0.109,0.016,0.219,0.328,0.328	0.105,0.202,0.149,0,0.246,0.263	0.75	0.5598	0.1902	distal	1.51122115540424e-06	TRUE
SEPTIN2	5.68015864543631e-08	chr2:241348182:+,chr2:241351994:+,chr2:241352555:+,chr2:241353497:+,chr2:241353736:+,chr2:241354027:+	5,52,12,14,7,13	10,57,3,3,35,44	0.047,0.486,0.112,0.131,0.065,0.121	0.065,0.368,0.019,0.019,0.226,0.284	0.3936	0.5574	-0.1638	proximal	1.51122115540424e-06	TRUE
SUPT16H	6.99929167997283e-08	chr14:21351476:-,chr14:21352683:-,chr14:21362857:-,chr14:21363439:-,chr14:21370437:-	10,12,12,0,18	0,7,0,13,5	0.135,0.162,0.162,0,0.243	0,0.219,0,0.406,0.156	0.3375	0.26575	0.07175	distal	1.81443176626988e-06	FALSE
ITFG1	9.00915969773352e-08	chr16:47154598:-,chr16:47155394:-	14,2	0,24	0.737,0.105	0,0.686	0.737	0	0.737	distal	2.27706511360215e-06	TRUE
NASP	1.08651611421652e-07	chr1:45613202:+,chr1:45614180:+,chr1:45615364:+,chr1:45618247:+	18,10,27,79	2,18,8,11	0.102,0.056,0.153,0.446	0.041,0.367,0.163,0.224	0.566666666666667	0.455	0.111666666666667	distal	2.67918973529976e-06	TRUE
RNF180	1.1776844692396e-07	chr5:64215270:+,chr5:64325238:+,chr5:64370669:+	11,1,0	0,10,14	0.55,0.05,0	0,0.263,0.368	0.025	0.4995	-0.4745	proximal	2.83485475809817e-06	TRUE
USP33	1.27526970005715e-07	chr1:77711770:-,chr1:77722738:-,chr1:77728459:-	17,0,14	3,10,0	0.37,0,0.304	0.176,0.588,0	0.37	0.47	-0.1	proximal	2.99836666687855e-06	FALSE
WDR43	1.40160741059596e-07	chr2:28915499:+,chr2:28946760:+	11,0	0,21	1,0	0,0.618	0	0.618	-0.618	proximal	3.22051157298299e-06	TRUE
JAM3	1.46027480277202e-07	chr11:134149971:+,chr11:134151754:+	25,0	4,16	1,0	0.19,0.762	0	0.762	-0.762	proximal	3.28075072356113e-06	TRUE
EZH2	1.87623054801381e-07	chr7:148807374:-,chr7:148817899:-,chr7:148828769:-	44,6,67	7,13,10	0.324,0.044,0.493	0.206,0.382,0.294	0.346	0.397	-0.051	proximal	4.10212852201281e-06	FALSE
NOTCH2NLA	1.90702315068845e-07	chr1:146155538:-,chr1:146155751:-	0,15	16,0	0,1	1,0	0	1	-1	proximal	4.10212852201281e-06	TRUE
CARHSP1	1.97133657308593e-07	chr16:8852947:-,chr16:8854913:-	11,69	53,49	0.138,0.863	0.52,0.48	0.138	0.52	-0.382	proximal	4.15212765706223e-06	TRUE
OTUB1	2.48982062421221e-07	chr11:63997702:+,chr11:63998412:+	39,6	10,26	0.867,0.133	0.278,0.722	0.133	0.722	-0.589	proximal	5.13716051240518e-06	TRUE
ZEB1	2.84035573726468e-07	chr10:31520822:+,chr10:31524017:+,chr10:31527051:+,chr10:31527413:+	38,3,0,15	59,13,16,1	0.603,0.048,0,0.238	0.567,0.125,0.154,0.01	0.254	0.154333333333333	0.0996666666666667	distal	5.74319930074917e-06	FALSE
RBM4B	3.04548759931612e-07	chr11:66664998:-,chr11:66666904:-	46,0	8,10	0.958,0	0.32,0.4	0.958	0.32	0.638	distal	6.03723129982078e-06	TRUE
SPTLC1	3.12387641687923e-07	chr9:92031147:-,chr9:92031347:-,chr9:92059203:-	0,10,12	11,0,1	0,0.4,0.48	0.733,0,0.067	0.2	0.733	-0.533	proximal	6.07353664897096e-06	TRUE
HAT1	3.29075222617397e-07	chr2:171979340:+,chr2:171983625:+,chr2:171983686:+	14,27,1	17,6,19	0.311,0.6,0.022	0.405,0.143,0.452	0.322	0.5235	-0.2015	proximal	6.27726509558846e-06	TRUE
TRIM2	3.56935035884928e-07	chr4:153315504:+,chr4:153323114:+,chr4:153335357:+,chr4:153336409:+	0,0,22,0	12,10,13,14	0,0,0.733,0	0.211,0.175,0.228,0.246	0.488666666666667	0.456333333333333	0.0323333333333333	distal	6.68261706073448e-06	FALSE
RPL13	3.72981671053742e-07	chr16:89563066:+,chr16:89563431:+	441,18	653,97	0.961,0.039	0.871,0.129	0.039	0.129	-0.09	proximal	6.76732438824669e-06	FALSE
CASC3	3.76179841957379e-07	chr17:40161839:+,chr17:40163917:+,chr17:40169662:+,chr17:40169735:+,chr17:40172167:+	33,0,11,10,19	30,14,0,0,11	0.452,0,0.151,0.137,0.26	0.545,0.255,0,0,0.2	0.43825	0.26375	0.1745	distal	6.76732438824669e-06	TRUE
FBXL5	3.81540544144472e-07	chr4:15604469:-,chr4:15605006:-,chr4:15638632:-	10,1,3	0,20,11	0.4,0.04,0.12	0,0.526,0.289	0.42	0.263	0.157	distal	6.76732438824669e-06	TRUE
MYEF2	5.12370378729857e-07	chr15:48141797:-,chr15:48142197:-,chr15:48157127:-	0,24,17	10,10,0	0,0.343,0.243	0.27,0.27,0	0.1715	0.405	-0.2335	proximal	8.93114573958423e-06	TRUE
KIAA1586	5.30925781270086e-07	chr6:57052881:+,chr6:57052964:+,chr6:57053413:+,chr6:57055202:+	5,1,10,0	10,14,0,12	0.125,0.025,0.25,0	0.208,0.292,0,0.25	0.175	0.347333333333333	-0.172333333333333	proximal	8.99801566990936e-06	TRUE
CSNK1A1	5.34006864683048e-07	chr5:149493238:-,chr5:149509933:-,chr5:149513127:-	15,7,17	0,28,11	0.357,0.167,0.405	0,0.609,0.239	0.4405	0.3045	0.136	distal	8.99801566990936e-06	TRUE
PHLDA1	6.37764793184527e-07	chr12:76027073:-,chr12:76028536:-,chr12:76029049:-,chr12:76029568:-,chr12:76029656:-	16,14,0,36,18	0,30,12,42,13	0.182,0.159,0,0.409,0.205	0,0.254,0.102,0.356,0.11	0.4035	0.3305	0.073	distal	1.05701673099927e-05	FALSE
VPS4A	7.23043034683336e-07	chr16:69322113:+,chr16:69325043:+	0,22	10,1	0,1	0.909,0.091	1	0.091	0.909	distal	1.17902662591105e-05	TRUE
EIF1AX	8.27580574939089e-07	chrX:20126916:-,chrX:20127248:-	0,16	21,4	0,0.762	0.5,0.095	0	0.5	-0.5	proximal	1.3280697797832e-05	TRUE
MARCHF7	8.58418154222144e-07	chr2:159747856:+,chr2:159748898:+,chr2:159767941:+,chr2:159768573:+	13,28,12,2	3,50,0,12	0.236,0.509,0.218,0.036	0.045,0.746,0,0.179	0.351	0.427666666666667	-0.0766666666666667	proximal	1.34308756171064e-05	FALSE
GTPBP4	8.65373288865221e-07	chr10:1010519:+,chr10:1017335:+,chr10:1017689:+	25,1,2	15,13,26	0.676,0.027,0.054	0.231,0.2,0.4	0.0675	0.5	-0.4325	proximal	1.34308756171064e-05	TRUE
PA2G4	8.94473182490033e-07	chr12:56109470:+,chr12:56113907:+	0,14	14,0	0,0.609	0.56,0	0.609	0	0.609	distal	1.34308756171064e-05	TRUE
MRPL3	8.94473182490033e-07	chr3:131462224:-,chr3:131462374:-	0,14	14,0	0,0.778	1,0	0	1	-1	proximal	1.34308756171064e-05	TRUE
AP5M1	9.03362553870657e-07	chr14:57289517:+,chr14:57290069:+	0,15	13,0	0,1	0.591,0	1	0	1	distal	1.34308756171064e-05	TRUE
TM9SF3	9.43779969557288e-07	chr10:96521457:-,chr10:96522187:-,chr10:96565378:-	0,10,3	15,0,10	0,0.455,0.136	0.484,0,0.323	0.2275	0.484	-0.2565	proximal	1.37642776959066e-05	TRUE
MBD1	9.53016259855059e-07	chr18:50268846:-,chr18:50269031:-	11,0	1,20	0.846,0	0.034,0.69	0.846	0.034	0.812	distal	1.37642776959066e-05	TRUE
NT5C3A	1.0531836040505e-06	chr7:33014130:-,chr7:33014389:-,chr7:33014496:-	2,11,15	14,3,0	0.069,0.379,0.517	0.7,0.15,0	0.2585	0.775	-0.5165	proximal	1.49967411788036e-05	TRUE
CPE	1.1646604673249e-06	chr4:165495647:+,chr4:165497756:+,chr4:165498003:+,chr4:165498177:+	20,14,11,7	2,0,0,13	0.385,0.269,0.212,0.135	0.125,0,0,0.812	0.366	0.812	-0.446	proximal	1.63537740620205e-05	TRUE
EGR1	1.21066105799522e-06	chr5:138468120:+,chr5:138468602:+,chr5:138469034:+,chr5:138469300:+	161,109,44,38	706,325,65,152	0.454,0.307,0.124,0.107	0.553,0.255,0.051,0.119	0.292	0.238	0.054	distal	1.6766826433331e-05	FALSE
ARID4B	1.35144062134623e-06	chr1:235194191:-,chr1:235220428:-,chr1:235229237:-,chr1:235246444:-	15,7,4,17	0,24,11,9	0.238,0.111,0.063,0.27	0,0.414,0.19,0.155	0.333	0.339333333333333	-0.0063333333333333	proximal	1.84636009213654e-05	FALSE
SQLE	1.40992530406978e-06	chr8:125019601:+,chr8:125022164:+,chr8:125022272:+	12,0,46	0,15,56	0.207,0,0.793	0,0.197,0.737	0.793	0.8355	-0.0425	proximal	1.89584677641736e-05	FALSE
PDIA6	1.425166716199e-06	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-,chr2:10791907:-	30,29,0,34,27,10	21,7,10,42,14,0	0.231,0.223,0,0.262,0.208,0.077	0.216,0.072,0.103,0.433,0.144,0	0.5558	0.5374	0.0184	distal	1.89584677641736e-05	FALSE
SF3B2	1.53175914522457e-06	chr11:66058867:+,chr11:66068892:+	35,4	12,24	0.897,0.103	0.333,0.667	0.103	0.667	-0.564	proximal	2.01117986470394e-05	TRUE
ZFC3H1	1.60590939703282e-06	chr12:71644926:-,chr12:71645064:-	16,0	0,11	0.762,0	0,0.393	0.762	0	0.762	distal	2.08150564153869e-05	TRUE
VPS35	1.72254496553978e-06	chr16:46660469:-,chr16:46679643:-	17,0	0,10	0.944,0	0,0.476	0.944	0	0.944	distal	2.20442146855786e-05	TRUE
NOA1	2.05427628687124e-06	chr4:56963350:-,chr4:56968492:-	21,0	2,11	1,0	0.154,0.846	1	0.154	0.846	distal	2.59609165753353e-05	TRUE
TTC3	2.08819036203015e-06	chr21:37095368:+,chr21:37153179:+,chr21:37160839:+,chr21:37165784:+	12,12,16,7	6,0,1,19	0.156,0.156,0.208,0.091	0.111,0,0.019,0.352	0.281666666666667	0.364666666666667	-0.083	proximal	2.59865702018726e-05	FALSE
DMTF1	2.1077139036138e-06	chr7:87182173:+,chr7:87196050:+,chr7:87196325:+	1,0,10	15,11,2	0.05,0,0.5	0.429,0.314,0.057	0.5	0.214	0.286	distal	2.59865702018726e-05	TRUE
KCTD6	2.20613287735742e-06	chr3:58501979:+,chr3:58502356:+	19,3	2,19	0.679,0.107	0.095,0.905	0.107	0.905	-0.798	proximal	2.68429353643781e-05	TRUE
SEPTIN11	2.23027356143201e-06	chr4:77028696:+,chr4:77030836:+,chr4:77030970:+,chr4:77035654:+	74,43,2,9	102,114,22,64	0.529,0.307,0.014,0.064	0.317,0.354,0.068,0.199	0.175666666666667	0.362333333333333	-0.186666666666667	proximal	2.68429353643781e-05	TRUE
ASAP2	2.38763081682769e-06	chr2:9320336:+,chr2:9357017:+	18,0	1,11	1,0	0.083,0.917	0	0.917	-0.917	proximal	2.83987618330917e-05	TRUE
RPL22	2.44094126974996e-06	chr1:6185020:-,chr1:6185119:-,chr1:6186218:-,chr1:6186615:-	2,11,29,76	32,4,63,89	0.016,0.089,0.236,0.618	0.169,0.021,0.333,0.471	0.154	0.294	-0.14	proximal	2.85758724860785e-05	TRUE
NES	2.4721827282336e-06	chr1:156668763:-,chr1:156672040:-,chr1:156672426:-	13,0,32	0,12,22	0.271,0,0.667	0,0.324,0.595	0.271	0.162	0.109	distal	2.85758724860785e-05	TRUE
DAAM1	2.48731629948062e-06	chr14:59291305:+,chr14:59330596:+,chr14:59332727:+	1,17,20	10,14,0	0.017,0.283,0.333	0.278,0.389,0	0.4745	0.1945	0.28	distal	2.85758724860785e-05	TRUE
REV1	2.5165130527219e-06	chr2:99412773:-,chr2:99460917:-	0,13	13,0	0,0.619	0.52,0	0	0.52	-0.52	proximal	2.85864572618184e-05	TRUE
GPM6B	2.57907261522526e-06	chrX:13771029:-,chrX:13771456:-,chrX:13773456:-,chrX:13774155:-	19,0,17,0	11,21,19,10	0.514,0,0.459,0	0.153,0.292,0.264,0.139	0.667	0.435666666666667	0.231333333333333	distal	2.89715823776971e-05	TRUE
MARK1	2.63650744959043e-06	chr1:220582898:+,chr1:220662454:+	15,0	0,11	0.556,0	0,0.688	0	0.688	-0.688	proximal	2.92913080388563e-05	TRUE
ZNF330	2.75554570765915e-06	chr4:141234179:+,chr4:141234483:+	10,0	1,19	0.526,0	0.042,0.792	0	0.792	-0.792	proximal	3.02810512004718e-05	TRUE
FDFT1	3.46546850038203e-06	chr8:11824416:+,chr8:11838667:+,chr8:11838962:+,chr8:11839298:+	0,43,47,46	12,16,66,39	0,0.316,0.346,0.338	0.09,0.12,0.496,0.293	0.674	0.663666666666667	0.0103333333333332	distal	3.76729962783466e-05	FALSE
TERF2IP	3.54206903201279e-06	chr16:75654357:+,chr16:75656326:+,chr16:75657432:+	28,69,42	2,62,10	0.185,0.457,0.278	0.025,0.765,0.123	0.5065	0.5055	0.001	distal	3.8096082886861e-05	FALSE
KMT2E	3.61227124458512e-06	chr7:105090156:+,chr7:105105689:+	2,14	16,0	0.083,0.583	0.5,0	0.583	0	0.583	distal	3.84421708239532e-05	TRUE
FBLN1	3.6742088363466e-06	chr22:45563362:+,chr22:45601135:+	72,22	0,10	0.742,0.227	0,1	0.227	1	-0.773	proximal	3.86940118077751e-05	TRUE
TMBIM6	3.76701102662908e-06	chr12:49761778:+,chr12:49763005:+,chr12:49764759:+,chr12:49764921:+	32,17,0,40	79,4,11,83	0.36,0.191,0,0.449	0.425,0.022,0.059,0.446	0.512666666666667	0.492666666666667	0.0200000000000001	distal	3.88640936257281e-05	FALSE
AP2M1	3.76724151861657e-06	chr3:184183301:+,chr3:184184091:+	12,64	0,146	0.158,0.842	0,1	0.842	1	-0.158	proximal	3.88640936257281e-05	TRUE
VAPB	3.85420461626761e-06	chr20:58444322:+,chr20:58445526:+	17,4	4,27	0.81,0.19	0.129,0.871	0.19	0.871	-0.681	proximal	3.93596047176419e-05	TRUE
YWHAQ	4.41950094260868e-06	chr2:9583977:-,chr2:9584267:-,chr2:9584498:-,chr2:9584630:-,chr2:9584936:-	207,120,6,35,26	151,170,23,27,17	0.51,0.296,0.015,0.086,0.064	0.388,0.437,0.059,0.069,0.044	0.761	0.7625	-0.00149999999999995	proximal	4.46811545297737e-05	FALSE
NCAM1	4.87887551288333e-06	chr11:113275423:+,chr11:113275627:+	8,33	11,0	0.163,0.673	0.579,0	0.673	0	0.673	distal	4.83986181623744e-05	TRUE
BCCIP	4.88294663952738e-06	chr10:125833901:+,chr10:125853432:+	25,2	8,20	0.568,0.045	0.222,0.556	0.045	0.556	-0.511	proximal	4.83986181623744e-05	TRUE
RAC1	5.08226805571196e-06	chr7:6402598:+,chr7:6403967:+	12,23	3,90	0.286,0.548	0.029,0.874	0.548	0.874	-0.326	proximal	4.98851747992698e-05	TRUE
ST13	5.2361073025036e-06	chr22:40824595:-,chr22:40826130:-,chr22:40850830:-	0,9,10	18,11,1	0,0.45,0.5	0.439,0.268,0.024	0.225	0.573	-0.348	proximal	5.09010046426071e-05	TRUE
OAZ1	5.85879063842063e-06	chr19:2273241:+,chr19:2273325:+,chr19:2273488:+	46,20,50	23,16,103	0.397,0.172,0.431	0.162,0.113,0.725	0.517	0.7815	-0.2645	proximal	5.64117841470787e-05	TRUE
PDCL3	6.10549972450556e-06	chr2:100576565:+,chr2:100576735:+	0,13	16,2	0,1	0.889,0.111	1	0.111	0.889	distal	5.82326435988219e-05	TRUE
CADM1	6.54216110160648e-06	chr11:115173667:-,chr11:115176489:-	0,32	11,8	0,0.865	0.55,0.4	0	0.55	-0.55	proximal	6.18142511563005e-05	TRUE
CLIP1	7.1936671307617e-06	chr12:122333057:-,chr12:122341223:-	11,0	0,13	0.5,0	0,0.765	0.5	0	0.5	distal	6.73407173074081e-05	TRUE
FDX1	7.41388621905596e-06	chr11:110463075:+,chr11:110463256:+	5,31	12,2	0.116,0.721	0.5,0.083	0.721	0.083	0.638	distal	6.87654951143631e-05	TRUE
GUSBP3	7.49700161288062e-06	chr5:70219472:-,chr5:70480997:-	10,0	0,14	0.833,0	0,0.538	0.833	0	0.833	distal	6.89042602783846e-05	TRUE
MAP2	7.88422219995565e-06	chr2:209580099:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+,chr2:209734112:+	11,25,22,31,18	6,1,0,11,20	0.079,0.18,0.158,0.223,0.129	0.081,0.014,0,0.149,0.27	0.42025	0.38525	0.035	distal	7.1810348145542e-05	FALSE
TPGS2	8.70993801253758e-06	chr18:36786790:-,chr18:36794112:-,chr18:36796071:-	11,0,83	0,10,47	0.112,0,0.847	0,0.175,0.825	0.112	0.0875	0.0245	distal	7.86227440238883e-05	FALSE
PARP1	9.08789479885237e-06	chr1:226360691:-,chr1:226361003:-,chr1:226379623:-,chr1:226388689:-	24,3,10,82	2,11,0,48	0.197,0.025,0.082,0.672	0.031,0.172,0,0.75	0.241	0.145666666666667	0.0953333333333334	distal	8.13085101030066e-05	FALSE
OGA	1.10460402488379e-05	chr10:101784450:-,chr10:101799218:-,chr10:101799277:-,chr10:101800363:-	0,12,15,16	10,1,4,6	0,0.214,0.268,0.286	0.294,0.029,0.118,0.176	0.232	0.352666666666667	-0.120666666666667	proximal	9.796093589101e-05	TRUE
ZC3H14	1.19766280851597e-05	chr14:88574767:+,chr14:88611888:+	0,11	12,0	0,0.786	0.429,0	0.786	0	0.786	distal	0.00010529018255736	TRUE
MAP1B	1.22029933681333e-05	chr5:72195109:+,chr5:72195305:+,chr5:72195449:+,chr5:72195578:+,chr5:72195685:+	72,41,10,0,2	142,114,45,34,33	0.514,0.293,0.071,0,0.014	0.296,0.238,0.094,0.071,0.069	0.12275	0.22875	-0.106	proximal	0.000105681950132578	TRUE
BSDC1	1.2334787453654e-05	chr1:32365110:-,chr1:32375660:-	13,0	0,10	1,0	0,0.909	1	0	1	distal	0.000105681950132578	TRUE
