gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
ANK2	9.87867900407156e-10	chr4:113070213:+,chr4:113336669:+,chr4:113341882:+,chr4:113353496:+,chr4:113353763:+	4,19,13,18,60	18,10,14,3,7	0.022,0.107,0.073,0.101,0.337	0.2,0.111,0.156,0.033,0.078	0.476	0.2085	0.2675	distal	1.67757930723688e-07	TRUE
CAPRIN1	1.44666039309245e-09	chr11:34091967:+,chr11:34099056:+,chr11:34099516:+,chr11:34100493:+,chr11:34101141:+	3,26,9,10,47	17,7,12,7,4	0.025,0.217,0.075,0.083,0.392	0.274,0.113,0.194,0.113,0.065	0.546	0.275	0.271	distal	2.25196801191392e-07	TRUE
PRPF40A	1.97633593231469e-09	chr2:152656156:-,chr2:152663888:-,chr2:152671274:-,chr2:152672551:-,chr2:152673660:-,chr2:152679395:-	0,16,17,63,19,23	20,10,2,20,21,12	0,0.099,0.106,0.391,0.118,0.143	0.187,0.093,0.019,0.187,0.196,0.112	0.3228	0.3868	-0.064	proximal	2.76137889063644e-07	FALSE
ATF7IP	2.06955591375322e-09	chr12:14424935:+,chr12:14425028:+,chr12:14425192:+,chr12:14434368:+,chr12:14438156:+,chr12:14498552:+	3,0,15,15,0,19	12,13,5,15,19,5	0.045,0,0.224,0.224,0,0.284	0.14,0.151,0.058,0.174,0.221,0.058	0.508	0.3926	0.1154	distal	2.76137889063644e-07	TRUE
GOLM1	3.13426199251798e-09	chr9:86026141:-,chr9:86026915:-,chr9:86027063:-	62,10,6	15,16,25	0.689,0.111,0.067	0.238,0.254,0.397	0.7445	0.365	0.3795	distal	3.9032009346824e-07	TRUE
SETX	3.38061383597542e-09	chr9:132328612:-,chr9:132329003:-,chr9:132329260:-,chr9:132329728:-	20,14,0,1	3,4,11,16	0.323,0.226,0,0.016	0.061,0.082,0.224,0.327	0.473666666666667	0.190333333333333	0.283333333333333	distal	3.9468666535013e-07	TRUE
PPFIA2	3.72384922609422e-09	chr12:81347724:-,chr12:81368726:-,chr12:81375797:-,chr12:81384064:-,chr12:81405861:-,chr12:81457811:-	15,24,11,10,14,22	3,3,31,12,2,4	0.11,0.176,0.081,0.074,0.103,0.162	0.038,0.038,0.392,0.152,0.025,0.051	0.3496	0.3694	-0.0198	proximal	4.09185314961412e-07	FALSE
FNBP1L	6.29911774506051e-09	chr1:93523310:+,chr1:93523489:+,chr1:93530804:+,chr1:93530882:+,chr1:93550970:+,chr1:93552649:+,chr1:93553107:+,chr1:93554661:+	1,65,127,30,37,50,45,71	19,49,104,18,18,18,46,19	0.002,0.129,0.251,0.059,0.073,0.099,0.089,0.141	0.052,0.135,0.287,0.05,0.05,0.05,0.127,0.052	0.445142857142857	0.347857142857143	0.0972857142857143	distal	6.53708441542946e-07	FALSE
CNN3	7.77094130770869e-09	chr1:94896957:-,chr1:94897208:-,chr1:94897406:-,chr1:94897502:-,chr1:94897617:-,chr1:94901708:-	72,14,23,12,12,46	111,20,4,4,14,12	0.391,0.076,0.125,0.065,0.065,0.25	0.665,0.12,0.024,0.024,0.084,0.072	0.5658	0.8018	-0.236	proximal	7.64006229621044e-07	TRUE
PDIA6	8.24531424312916e-09	chr2:10783391:-,chr2:10783855:-,chr2:10784081:-,chr2:10788704:-,chr2:10790782:-	34,32,26,52,16	7,57,2,52,11	0.209,0.196,0.16,0.319,0.098	0.053,0.429,0.015,0.391,0.083	0.51575	0.48	0.0357500000000001	distal	7.70112350308263e-07	FALSE
MPP3	8.78600343495745e-09	chr17:43801443:-,chr17:43809000:-,chr17:43824763:-	17,30,1	2,7,17	0.279,0.492,0.016	0.054,0.189,0.459	0.525	0.1485	0.3765	distal	7.81535924595263e-07	TRUE
EIF2S3	9.42431498208066e-09	chrX:24064290:+,chrX:24077468:+,chrX:24077971:+,chrX:24078806:+	13,14,14,2	18,0,0,17	0.241,0.259,0.259,0.037	0.5,0,0,0.472	0.296	0.472	-0.176	proximal	8.00210017569394e-07	TRUE
EIF3F	1.12789184711458e-08	chr11:7996007:+,chr11:7996171:+,chr11:7997474:+,chr11:7997562:+	3,195,13,14	12,90,27,0	0.013,0.816,0.054,0.059	0.087,0.652,0.196,0	0.367	0.348	0.019	distal	8.80775010816572e-07	FALSE
SLC44A5	1.13161671625255e-08	chr1:75210822:-,chr1:75211911:-,chr1:75212184:-,chr1:75213300:-	14,0,11,15	1,12,3,0	0.156,0,0.122,0.167	0.026,0.316,0.079,0	0.196666666666667	0.263	-0.0663333333333334	proximal	8.80775010816572e-07	FALSE
FAM13B	1.97403414888001e-08	chr5:137942919:-,chr5:137948988:-,chr5:137953380:-	18,0,18	3,12,1	0.254,0,0.254	0.1,0.4,0.033	0.254	0.3	-0.046	proximal	1.47499831604314e-06	FALSE
ARPP21	2.30688832703908e-08	chr3:35652381:+,chr3:35682883:+,chr3:35687847:+,chr3:35707004:+,chr3:35794446:+	0,62,90,14,26	13,33,31,5,1	0,0.258,0.375,0.058,0.108	0.102,0.258,0.242,0.039,0.008	0.4035	0.22275	0.18075	distal	1.65741053650346e-06	TRUE
STAU1	3.37052168147385e-08	chr20:49113523:-,chr20:49114828:-,chr20:49124387:-,chr20:49124478:-	25,7,61,22	2,17,17,1	0.207,0.058,0.504,0.182	0.043,0.362,0.362,0.021	0.413666666666667	0.405	0.00866666666666671	distal	2.3319016670345e-06	FALSE
PCMTD2	3.66084392675444e-08	chr20:64273284:+,chr20:64273968:+,chr20:64275653:+,chr20:64276027:+	17,2,0,12	17,15,22,1	0.5,0.059,0,0.353	0.25,0.221,0.324,0.015	0.372666666666667	0.304666666666667	0.0679999999999999	distal	2.44230587684903e-06	FALSE
OSER1	7.07902939962486e-08	chr20:44195939:-,chr20:44196496:-,chr20:44196912:-	0,6,11	38,12,4	0,0.353,0.647	0.679,0.214,0.071	0.1765	0.786	-0.6095	proximal	4.55987135120663e-06	TRUE
DHX29	9.00628562165503e-08	chr5:55283742:-,chr5:55285831:-,chr5:55289365:-,chr5:55294075:-,chr5:55295405:-,chr5:55297340:-	11,0,19,27,27,13	6,10,1,3,6,4	0.091,0,0.157,0.223,0.223,0.107	0.12,0.2,0.02,0.06,0.12,0.08	0.319	0.34	-0.021	proximal	5.60791384708386e-06	FALSE
IDH3A	1.04145803975398e-07	chr15:78169405:+,chr15:78169608:+,chr15:78170542:+	4,16,3	11,0,21	0.174,0.696,0.13	0.333,0,0.636	0.478	0.636	-0.158	proximal	6.27562457503364e-06	TRUE
SAMD14	1.08971136334169e-07	chr17:50111309:-,chr17:50112671:-,chr17:50116886:-	16,10,39	24,11,1	0.246,0.154,0.6	0.6,0.275,0.025	0.323	0.7375	-0.4145	proximal	6.36119008350709e-06	TRUE
PTPN12	1.29067661571505e-07	chr7:77571115:+,chr7:77571151:+,chr7:77637037:+	14,24,0	2,21,23	0.246,0.421,0	0.04,0.42,0.46	0.2105	0.67	-0.4595	proximal	7.16682774266089e-06	TRUE
MKRN2	1.30445472832158e-07	chr3:12576705:+,chr3:12583355:+,chr3:12583713:+	3,29,11	14,2,18	0.064,0.617,0.234	0.412,0.059,0.529	0.5425	0.5585	-0.016	proximal	7.16682774266089e-06	FALSE
AKAP9	1.79946656127413e-07	chr7:92000950:+,chr7:92001203:+,chr7:92001737:+,chr7:92002569:+,chr7:92042717:+,chr7:92097678:+	36,38,16,0,16,13	30,5,10,14,8,17	0.148,0.156,0.066,0,0.066,0.053	0.208,0.035,0.069,0.097,0.056,0.118	0.1634	0.2556	-0.0922	proximal	9.60401010417162e-06	FALSE
MSH2	1.97311313185909e-07	chr2:47471005:+,chr2:47482839:+,chr2:47483223:+	17,16,1	4,0,12	0.459,0.432,0.027	0.182,0,0.545	0.243	0.545	-0.302	proximal	1.02382648064244e-05	TRUE
OAZ1	2.14839499366074e-07	chr19:2273241:+,chr19:2273325:+,chr19:2273488:+	59,23,162	47,65,109	0.242,0.094,0.664	0.213,0.294,0.493	0.711	0.64	0.0710000000000001	distal	1.05864338105329e-05	FALSE
USP33	2.15355719914481e-07	chr1:77695987:-,chr1:77711770:-,chr1:77722738:-,chr1:77739275:-	21,24,0,8	7,14,24,10	0.356,0.407,0,0.136	0.123,0.246,0.421,0.175	0.627333333333333	0.427333333333333	0.2	distal	1.05864338105329e-05	TRUE
NEUROD6	2.38566873664691e-07	chr7:31337465:-,chr7:31337925:-,chr7:31338080:-,chr7:31338259:-,chr7:31339095:-	203,136,103,199,110	200,197,118,115,88	0.236,0.158,0.12,0.232,0.128	0.253,0.25,0.15,0.146,0.112	0.4725	0.552	-0.0795000000000001	proximal	1.14267415386062e-05	FALSE
RPIA	2.56286440776611e-07	chr2:88750266:+,chr2:88750449:+,chr2:88750929:+	7,6,33	11,18,3	0.152,0.13,0.717	0.344,0.562,0.094	0.782	0.375	0.407	distal	1.19685767842677e-05	TRUE
BRWD1	2.76984484864344e-07	chr21:39236611:-,chr21:39250818:-,chr21:39296437:-,chr21:39296775:-,chr21:39298077:-	31,30,32,9,14	24,55,6,11,1	0.223,0.216,0.23,0.065,0.101	0.205,0.47,0.051,0.094,0.009	0.51625	0.6065	-0.0902499999999999	proximal	1.24775793611833e-05	FALSE
CLIP1	2.80545146236456e-07	chr12:122332988:-,chr12:122333057:-,chr12:122340982:-,chr12:122341087:-,chr12:122341223:-	14,2,6,23,33	0,10,16,15,8	0.115,0.016,0.049,0.189,0.27	0,0.139,0.222,0.208,0.111	0.19875	0.26725	-0.0685	proximal	1.24775793611833e-05	FALSE
CALM1	3.03030545720049e-07	chr14:90403939:+,chr14:90405107:+,chr14:90405213:+,chr14:90405610:+,chr14:90408268:+	61,52,88,166,20	78,22,39,63,17	0.149,0.127,0.215,0.405,0.049	0.333,0.094,0.167,0.269,0.073	0.492	0.38175	0.11025	distal	1.31642106838384e-05	TRUE
ERP44	4.17814581140586e-07	chr9:99981977:-,chr9:99982143:-,chr9:99982393:-,chr9:99982494:-	12,4,14,21	28,14,7,1	0.218,0.073,0.255,0.382	0.444,0.222,0.111,0.016	0.351666666666667	0.629	-0.277333333333333	proximal	1.77381281266049e-05	TRUE
FAM13A	4.60343820781356e-07	chr4:88727059:-,chr4:88731382:-,chr4:88747716:-,chr4:88780656:-,chr4:88781331:-,chr4:88989630:-	15,65,13,14,1,0	5,60,2,3,10,11	0.111,0.481,0.096,0.104,0.007,0	0.048,0.571,0.019,0.029,0.095,0.105	0.5964	0.5468	0.0496000000000001	distal	1.90900355812484e-05	FALSE
RIMS1	4.70097235940807e-07	chr6:72102374:+,chr6:72182512:+,chr6:72250946:+	0,17,10	12,4,0	0,0.586,0.345	0.75,0.25,0	0.638	0.125	0.513	distal	1.90900355812484e-05	TRUE
RB1CC1	5.04785286902459e-07	chr8:52642537:-,chr8:52642766:-,chr8:52656995:-,chr8:52657181:-,chr8:52657243:-,chr8:52657292:-,chr8:52661118:-	11,12,12,12,8,23,18	5,2,5,0,27,6,19	0.092,0.101,0.101,0.101,0.067,0.193,0.151	0.05,0.02,0.05,0,0.267,0.059,0.188	0.3485	0.198833333333333	0.149666666666667	distal	2.00625301262509e-05	TRUE
CTNND2	5.33250120163117e-07	chr5:11110870:-,chr5:11394874:-	22,0	4,16	0.815,0	0.154,0.615	0.815	0.154	0.661	distal	2.0752317176348e-05	TRUE
NGLY1	5.65643842864659e-07	chr3:25719275:-,chr3:25751143:-	15,23	45,4	0.333,0.511	0.849,0.075	0.333	0.849	-0.516	proximal	2.15637285402282e-05	TRUE
PHLDA1	7.05738429882297e-07	chr12:76028536:-,chr12:76029049:-,chr12:76029568:-	2,0,25	23,20,20	0.045,0,0.568	0.329,0.286,0.286	0.045	0.472	-0.427	proximal	2.63663877404026e-05	TRUE
PGM2L1	7.69648722762685e-07	chr11:74334288:-,chr11:74336210:-	0,18	13,1	0,0.243	0.342,0.026	0	0.342	-0.342	proximal	2.81902708651117e-05	TRUE
KIAA1324	7.91853934015425e-07	chr1:109164999:+,chr1:109193572:+,chr1:109203229:+	11,0,22	0,14,11	0.2,0,0.4	0,0.311,0.244	0.4	0.3995	0.000500000000000056	distal	2.84458297834772e-05	FALSE
CEP170	8.51928142269667e-07	chr1:243164980:-,chr1:243165893:-,chr1:243172730:-,chr1:243172775:-,chr1:243185790:-,chr1:243191027:-,chr1:243191331:-	48,79,41,5,38,17,27	37,26,51,15,18,29,19	0.155,0.255,0.132,0.016,0.123,0.055,0.087	0.152,0.107,0.21,0.062,0.074,0.119,0.078	0.513666666666667	0.456666666666667	0.057	distal	3.00264484860328e-05	FALSE
CIAPIN1	9.58227164064508e-07	chr16:57428189:-,chr16:57428552:-	11,49	26,11	0.183,0.817	0.703,0.297	0.183	0.703	-0.52	proximal	3.31475618976389e-05	TRUE
RNMT	1.03540788657287e-06	chr18:13731836:+,chr18:13746285:+,chr18:13761202:+,chr18:13764556:+	13,14,10,1	2,29,0,10	0.325,0.35,0.25,0.025	0.044,0.644,0,0.222	0.308333333333333	0.436666666666667	-0.128333333333333	proximal	3.46172689445521e-05	TRUE
ZNF711	1.03777679919428e-06	chrX:85245961:+,chrX:85255741:+,chrX:85264345:+,chrX:85270103:+,chrX:85270875:+	12,6,14,108,11	25,15,28,50,13	0.065,0.032,0.075,0.581,0.059	0.172,0.103,0.193,0.345,0.09	0.54025	0.471	0.06925	distal	3.46172689445521e-05	FALSE
ZC4H2	1.10968023785608e-06	chrX:64915825:-,chrX:64916485:-	14,5	0,25	0.538,0.192	0,0.962	0.538	0	0.538	distal	3.63663628827221e-05	TRUE
TSEN2	1.17270594502225e-06	chr3:12516961:+,chr3:12533317:+	0,15	15,1	0,0.789	0.556,0.037	0.789	0.037	0.752	distal	3.77692190569234e-05	TRUE
COX11	1.31468292682249e-06	chr17:54956752:-,chr17:54961942:-,chr17:54962107:-	10,21,1	0,13,18	0.204,0.429,0.02	0,0.325,0.45	0.4185	0.1625	0.256	distal	4.16241984288884e-05	TRUE
KIF3A	1.36080339178468e-06	chr5:132703514:-,chr5:132715761:-,chr5:132715842:-	33,6,41	24,15,4	0.308,0.056,0.383	0.296,0.185,0.049	0.336	0.3885	-0.0524999999999999	proximal	4.2366345597563e-05	FALSE
WDR33	1.50717554942549e-06	chr2:127721874:-,chr2:127723313:-,chr2:127763113:-,chr2:127764473:-	4,0,1,13	14,11,15,3	0.174,0,0.043,0.565	0.264,0.208,0.283,0.057	0.188333333333333	0.497	-0.308666666666667	proximal	4.61541627266691e-05	TRUE
RTN4	1.54063484498399e-06	chr2:54972189:-,chr2:54981278:-,chr2:55026078:-,chr2:55026600:-,chr2:55027115:-	64,3,38,133,120	58,19,11,98,60	0.15,0.007,0.089,0.311,0.28	0.184,0.06,0.035,0.31,0.19	0.2775	0.324	-0.0465	proximal	4.63453044250278e-05	FALSE
CFAP97	1.56984291352543e-06	chr4:185161803:-,chr4:185190255:-	5,19	21,1	0.167,0.633	0.75,0.036	0.167	0.75	-0.583	proximal	4.63453044250278e-05	TRUE
MYNN	1.60576605115695e-06	chr3:169784676:+,chr3:169786770:+	22,0	4,14	0.537,0	0.103,0.359	0	0.359	-0.359	proximal	4.63453044250278e-05	TRUE
HSPA5	1.61265780922206e-06	chr9:125236247:-,chr9:125236755:-,chr9:125236815:-,chr9:125236992:-,chr9:125240207:-	41,49,22,39,23	64,20,5,47,38	0.236,0.282,0.126,0.224,0.132	0.364,0.114,0.028,0.267,0.216	0.5665	0.53025	0.03625	distal	4.63453044250278e-05	FALSE
YWHAQ	1.87409633241301e-06	chr2:9583977:-,chr2:9584267:-,chr2:9584630:-,chr2:9584936:-	560,263,62,52	300,170,80,17	0.579,0.272,0.064,0.054	0.522,0.296,0.139,0.03	0.781666666666667	0.765666666666667	0.0159999999999999	distal	5.30426052870834e-05	FALSE
POGK	1.91470796082636e-06	chr1:166851472:+,chr1:166852891:+,chr1:166853163:+,chr1:166854466:+	7,3,11,14	12,20,1,3	0.2,0.086,0.314,0.4	0.333,0.556,0.028,0.083	0.638	0.287	0.351	distal	5.33832010570693e-05	TRUE
GNG2	2.02497266495192e-06	chr14:51966931:+,chr14:51967414:+,chr14:51967879:+,chr14:51969795:+	67,20,18,120	14,0,2,82	0.268,0.08,0.072,0.48	0.137,0,0.02,0.804	0.554666666666667	0.817333333333333	-0.262666666666667	proximal	5.56271902666204e-05	TRUE
ZNF71	2.11649485901269e-06	chr19:56623415:+,chr19:56623551:+	44,1	17,17	0.88,0.02	0.459,0.459	0.02	0.459	-0.439	proximal	5.72987303860246e-05	TRUE
IST1	2.15944809155302e-06	chr16:71916785:+,chr16:71927808:+,chr16:71928996:+	0,22,45	10,2,24	0,0.293,0.6	0.233,0.047,0.558	0.7465	0.5815	0.165	distal	5.7626414786015e-05	TRUE
UBE2I	2.19913210395561e-06	chr16:1325350:+,chr16:1326766:+,chr16:1327015:+	179,1,18	165,16,2	0.873,0.005,0.088	0.887,0.086,0.011	0.0905	0.054	0.0365	distal	5.78588559181559e-05	FALSE
ACIN1	2.2532435891315e-06	chr14:23058564:-,chr14:23061315:-,chr14:23080360:-	44,79,28	30,51,69	0.27,0.485,0.172	0.183,0.311,0.421	0.5125	0.3385	0.174	distal	5.84591531180228e-05	TRUE
ZNF608	2.3441903728507e-06	chr5:124647918:-,chr5:124648255:-,chr5:124648879:-	23,58,54	6,28,84	0.15,0.379,0.353	0.045,0.212,0.636	0.3395	0.151	0.1885	distal	5.99855837874672e-05	TRUE
ANKRD36C	2.43687833513403e-06	chr2:95857435:-,chr2:95921630:-,chr2:95923518:-,chr2:95929095:-,chr2:95958613:-,chr2:95978153:-	10,20,0,10,37,12	2,8,17,5,50,5	0.063,0.126,0,0.063,0.233,0.075	0.013,0.054,0.114,0.034,0.336,0.034	0.2356	0.2054	0.0301999999999999	distal	6.13754463503245e-05	FALSE
NARS1	2.46603680183426e-06	chr18:57600659:-,chr18:57601123:-,chr18:57601584:-,chr18:57615669:-	40,11,45,3	8,0,26,13	0.328,0.09,0.369,0.025	0.131,0,0.426,0.213	0.511	0.273	0.238	distal	6.13754463503245e-05	TRUE
DNMT3A	2.49707383438151e-06	chr2:25232976:-,chr2:25234140:-,chr2:25234207:-	14,1,21	0,14,27	0.389,0.028,0.583	0,0.326,0.628	0.403	0.163	0.24	distal	6.13754463503245e-05	TRUE
RBFOX1	2.64236807962134e-06	chr16:7588205:+,chr16:7709638:+,chr16:7711573:+,chr16:7713340:+	7,3,10,11	14,15,0,1	0.08,0.034,0.114,0.125	0.167,0.179,0,0.012	0.212333333333333	0.0716666666666667	0.140666666666667	distal	6.39408713355376e-05	TRUE
SEC61A2	2.68806529633437e-06	chr10:12165363:+,chr10:12165407:+	8,28	21,3	0.205,0.718	0.808,0.115	0.718	0.115	0.603	distal	6.39408713355376e-05	TRUE
PJA1	2.70413749224168e-06	chrX:69160861:-,chrX:69161103:-	134,0	67,14	0.957,0	0.827,0.173	0.957	0.827	0.13	distal	6.39408713355376e-05	TRUE
RUNX1T1	2.74337714928633e-06	chr8:91954969:-,chr8:91957137:-,chr8:91959588:-,chr8:91959998:-	11,0,22,25	1,10,29,7	0.124,0,0.247,0.281	0.012,0.122,0.354,0.085	0.206333333333333	0.211333333333333	-0.005	proximal	6.40578564358358e-05	FALSE
CDC42BPB	3.06362234869623e-06	chr14:102963090:-,chr14:102968322:-,chr14:102975725:-	1,22,30	24,19,16	0.016,0.361,0.492	0.381,0.302,0.254	0.1965	0.532	-0.3355	proximal	7.06524265106735e-05	TRUE
SGCB	3.59598526726126e-06	chr4:52022924:-,chr4:52023010:-,chr4:52023162:-,chr4:52023696:-	81,45,0,46	88,29,10,14	0.399,0.222,0,0.227	0.54,0.178,0.061,0.086	0.547	0.679	-0.132	proximal	8.12978636733133e-05	TRUE
KLF7	3.61227124458512e-06	chr2:207079453:-,chr2:207080855:-	0,16	14,2	0,0.444	0.467,0.067	0	0.467	-0.467	proximal	8.12978636733133e-05	TRUE
SFPQ	3.93683765677131e-06	chr1:35176380:-,chr1:35183600:-,chr1:35184129:-,chr1:35188011:-,chr1:35189013:-	34,23,38,49,121	35,18,35,46,33	0.122,0.083,0.137,0.176,0.435	0.2,0.103,0.2,0.263,0.189	0.29675	0.443	-0.14625	proximal	8.68523888697737e-05	TRUE
SRSF11	3.95206266270383e-06	chr1:70246870:+,chr1:70250436:+,chr1:70250708:+,chr1:70251068:+,chr1:70252001:+	20,35,22,0,15	35,43,5,10,5	0.175,0.307,0.193,0,0.132	0.289,0.355,0.041,0.083,0.041	0.30525	0.2125	0.09275	distal	8.68523888697737e-05	FALSE
EXOSC10	4.58874936055405e-06	chr1:11066618:-,chr1:11086509:-	8,10	36,0	0.258,0.323	0.878,0	0.258	0.878	-0.62	proximal	9.96719047152903e-05	TRUE
SMIM14	4.76790467122334e-06	chr4:39550279:-,chr4:39550907:-,chr4:39551449:-,chr4:39551521:-	2,24,12,26	11,32,2,5	0.026,0.312,0.156,0.338	0.153,0.444,0.028,0.069	0.286	0.458333333333333	-0.172333333333333	proximal	0.000102372941676382	TRUE
NEUROG2	4.90824514584739e-06	chr4:112513516:-,chr4:112513643:-	50,2	10,11	0.847,0.034	0.385,0.423	0.847	0.385	0.462	distal	0.000104188658323215	TRUE
SNX6	5.39197279906802e-06	chr14:34561409:-,chr14:34562403:-,chr14:34563019:-,chr14:34581566:-	15,10,1,23	14,10,11,1	0.221,0.147,0.015,0.338	0.318,0.227,0.25,0.023	0.324	0.552666666666667	-0.228666666666667	proximal	0.000113038713838771	TRUE
HNRNPA2B1	5.44619070957674e-06	chr7:26189927:-,chr7:26190125:-,chr7:26190329:-,chr7:26191844:-,chr7:26196593:-	49,36,25,432,109	17,41,40,242,55	0.071,0.052,0.036,0.624,0.158	0.04,0.098,0.095,0.576,0.131	0.284	0.305	-0.021	proximal	0.000113038713838771	FALSE
NAP1L4	5.68305530215507e-06	chr11:2944437:-,chr11:2958488:-,chr11:2969899:-	70,23,20	20,34,23	0.519,0.17,0.148	0.227,0.386,0.261	0.604	0.42	0.184	distal	0.000116658761587095	TRUE
AKT3	5.90488064595561e-06	chr1:243545511:-,chr1:243645894:-	2,20	10,0	0.045,0.455	0.455,0	0.045	0.455	-0.41	proximal	0.000119532585695632	TRUE
ELAVL2	5.95736461754344e-06	chr9:23690853:-,chr9:23691569:-,chr9:23691880:-	13,21,26	0,6,42	0.186,0.3,0.371	0,0.092,0.646	0.336	0.046	0.29	distal	0.000119532585695632	TRUE
LMBR1L	6.04331423477641e-06	chr12:49097139:-,chr12:49101031:-	79,6	25,18	0.929,0.071	0.543,0.391	0.929	0.543	0.386	distal	0.000119532585695632	TRUE
HSDL1	6.07901265582713e-06	chr16:84122141:-,chr16:84122281:-,chr16:84122714:-	1,15,1	14,6,15	0.056,0.833,0.056	0.292,0.125,0.312	0.4725	0.3545	0.118	distal	0.000119532585695632	TRUE
MXI1	6.72745104251717e-06	chr10:110245953:+,chr10:110279293:+,chr10:110279938:+,chr10:110285108:+,chr10:110285432:+,chr10:110286635:+	0,34,13,52,61,14	12,13,6,29,15,8	0,0.188,0.072,0.287,0.337,0.077	0.126,0.137,0.063,0.305,0.158,0.084	0.5852	0.446	0.1392	distal	0.00013090498486898	TRUE
MARCHF5	7.23057325067446e-06	chr10:92351711:+,chr10:92351856:+,chr10:92352068:+,chr10:92353964:+	17,2,36,10	20,15,16,0	0.25,0.029,0.529,0.147	0.333,0.25,0.267,0	0.509333333333333	0.261333333333333	0.248	distal	0.000138746980478329	TRUE
FANCC	7.27901717712859e-06	chr9:95099054:-,chr9:95100798:-	12,3	0,19	0.8,0.2	0,1	0.8	0	0.8	distal	0.000138746980478329	TRUE
BAZ1A	7.4153581920738e-06	chr14:34783166:-,chr14:34801133:-	1,20	10,1	0.019,0.37	0.182,0.018	0.019	0.182	-0.163	proximal	0.000139918071745392	TRUE
AP3S1	7.59290333360464e-06	chr5:115913493:+,chr5:115913984:+,chr5:115914081:+	5,18,62	21,10,24	0.052,0.188,0.646	0.382,0.182,0.436	0.74	0.527	0.213	distal	0.000141835434271735	TRUE
TMED4	7.78153492231431e-06	chr7:44577894:-,chr7:44578310:-,chr7:44579380:-,chr7:44579904:-	15,4,24,15	0,10,19,0	0.242,0.065,0.387,0.242	0,0.333,0.633,0	0.414333333333333	0.433	-0.0186666666666667	proximal	0.000143919873612704	FALSE
