gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
ARHGAP12	5.44988941509668e-07	chr10:31812772:-,chr10:31831764:-	13,0	0,16	0.542,0	0,0.842	0.542	0	0.542	distal	2.24766651331714e-05	TRUE
KDM1A	6.20708498028873e-07	chr1:23055165:+,chr1:23071272:+,chr1:23072168:+,chr1:23083686:+	28,10,0,2	20,3,23,10	0.636,0.227,0,0.045	0.317,0.048,0.365,0.159	0.120666666666667	0.418333333333333	-0.297666666666667	proximal	2.48465960534499e-05	TRUE
CENPV	1.04269466479116e-06	chr17:16342537:-,chr17:16347508:-,chr17:16348061:-,chr17:16348324:-	42,4,13,7	146,18,2,14	0.618,0.059,0.191,0.103	0.777,0.096,0.011,0.074	0.721	0.844666666666667	-0.123666666666666	proximal	4.05459268223076e-05	TRUE
EXT2	1.12262135142893e-06	chr11:44244929:+,chr11:44245425:+	3,14	33,4	0.176,0.824	0.892,0.108	0.824	0.108	0.716	distal	4.12211841589711e-05	TRUE
GNG2	1.13606714730781e-06	chr14:51966931:+,chr14:51967879:+,chr14:51969795:+	13,21,40	14,2,82	0.149,0.241,0.46	0.137,0.02,0.804	0.5805	0.814	-0.2335	proximal	4.12211841589711e-05	TRUE
HNRNPH3	1.15092211465166e-06	chr10:68341301:+,chr10:68341788:+,chr10:68342271:+,chr10:68343193:+	25,13,8,23	21,39,74,53	0.312,0.162,0.1,0.288	0.108,0.201,0.381,0.273	0.408666666666667	0.594	-0.185333333333333	proximal	4.12211841589711e-05	TRUE
CTNND2	1.2903844524872e-06	chr5:11110870:-,chr5:11394874:-	20,0	4,16	0.714,0	0.154,0.615	0.714	0.154	0.56	distal	4.503110871372e-05	TRUE
WDR33	1.66415628956682e-06	chr2:127721874:-,chr2:127723313:-,chr2:127763113:-,chr2:127764473:-	3,0,1,12	14,11,15,3	0.158,0,0.053,0.632	0.264,0.208,0.283,0.057	0.175666666666667	0.497	-0.321333333333333	proximal	5.6274183647196e-05	TRUE
PSIP1	1.71781185373269e-06	chr9:15464066:-,chr9:15468650:-,chr9:15470842:-,chr9:15471191:-,chr9:15472631:-,chr9:15474079:-,chr9:15474208:-,chr9:15486882:-,chr9:15490049:-	10,14,0,0,2,33,32,5,7	1,20,10,10,10,41,28,24,19	0.078,0.109,0,0,0.016,0.258,0.25,0.039,0.055	0.005,0.105,0.053,0.053,0.053,0.216,0.147,0.126,0.1	0.3455	0.32975	0.01575	distal	5.6274183647196e-05	FALSE
INA	1.73660228742265e-06	chr10:103288619:+,chr10:103288687:+,chr10:103290346:+	30,18,23	63,1,19	0.33,0.198,0.253	0.741,0.012,0.224	0.352	0.23	0.122	distal	5.6274183647196e-05	TRUE
H3-3B	1.79644659585893e-06	chr17:75776434:-,chr17:75777459:-,chr17:75778023:-,chr17:75778250:-	4,89,23,34	66,324,138,57	0.026,0.582,0.15,0.222	0.11,0.54,0.23,0.095	0.464	0.546666666666667	-0.0826666666666668	proximal	5.68596236503258e-05	FALSE
ATCAY	5.14835431382455e-06	chr19:3925857:+,chr19:3926326:+,chr19:3928082:+	12,26,1	17,14,25	0.308,0.667,0.026	0.25,0.206,0.368	0.3595	0.471	-0.1115	proximal	0.0001592479595708	TRUE
RUNX1T1	5.51103442960949e-06	chr8:91957137:-,chr8:91958907:-,chr8:91959588:-	0,13,6	10,4,29	0,0.464,0.214	0.122,0.049,0.354	0.232	0.1465	0.0855	distal	0.000165250185649493	FALSE
ATP8A1	5.63565858868638e-06	chr4:42598473:-,chr4:42599175:-	1,12	15,0	0.045,0.545	0.882,0	0.045	0.882	-0.837	proximal	0.000165250185649493	TRUE
SEC61A2	5.79493212973037e-06	chr10:12165363:+,chr10:12165407:+	0,11	21,3	0,0.846	0.808,0.115	0.846	0.115	0.731	distal	0.000165250185649493	TRUE
OAZ1	5.91891101193724e-06	chr19:2273241:+,chr19:2273325:+,chr19:2273488:+	40,16,114	47,65,109	0.235,0.094,0.671	0.213,0.294,0.493	0.718	0.64	0.0780000000000001	distal	0.000165250185649493	FALSE
BOLA2-SMG1P6	5.94949235622716e-06	chr16:29443249:-,chr16:29444401:-	11,13	39,1	0.458,0.542	0.975,0.025	0.458	0.975	-0.517	proximal	0.000165250185649493	TRUE
KIF5A	6.13216979622897e-06	chr12:57555965:+,chr12:57569601:+,chr12:57586628:+	0,46,13	11,77,1	0,0.754,0.213	0.115,0.802,0.01	0.59	0.411	0.179	distal	0.000166917661853353	TRUE
PHYHIPL	6.43982489916032e-06	chr10:59246145:+,chr10:59246330:+	57,10	23,29	0.722,0.127	0.426,0.537	0.127	0.537	-0.41	proximal	0.00016876183882892	TRUE
RTN4	6.50518184851163e-06	chr2:54972189:-,chr2:54981278:-,chr2:55026078:-,chr2:55026600:-,chr2:55027115:-	26,1,18,109,38	58,19,11,98,60	0.113,0.004,0.078,0.472,0.165	0.184,0.06,0.035,0.31,0.19	0.273	0.324	-0.051	proximal	0.00016876183882892	FALSE
GET1	6.57191583977424e-06	chr21:39397374:+,chr21:39397700:+,chr21:39397788:+,chr21:39397889:+	12,21,17,1	0,39,42,11	0.214,0.375,0.304,0.018	0,0.402,0.433,0.113	0.345666666666667	0.535666666666667	-0.19	proximal	0.00016876183882892	TRUE
MRPS5	6.7450782302531e-06	chr2:95087207:-,chr2:95104224:-	14,10	49,0	0.35,0.25	0.803,0	0.35	0.803	-0.453	proximal	0.000170000953173601	TRUE
PTBP2	6.87671472269245e-06	chr1:96812877:+,chr1:96814372:+,chr1:96814793:+,chr1:96814881:+	10,7,7,10	2,14,24,0	0.217,0.152,0.152,0.217	0.034,0.237,0.407,0	0.369	0.350333333333333	0.0186666666666667	distal	0.000170167431592444	FALSE
SGCB	8.10195546344326e-06	chr4:52020709:-,chr4:52022924:-,chr4:52023010:-,chr4:52023162:-,chr4:52023696:-	15,54,3,0,16	7,88,29,10,14	0.163,0.587,0.033,0,0.174	0.043,0.54,0.178,0.061,0.086	0.61975	0.55225	0.0675	distal	0.000196906453316898	FALSE
EIF4A2	8.50059068552574e-06	chr3:186789767:+,chr3:186789897:+	33,449	86,451	0.067,0.914	0.155,0.814	0.914	0.814	0.1	distal	0.000202970244263167	TRUE
SMARCA1	9.92479052246784e-06	chrX:129471216:-,chrX:129499777:-,chrX:129507947:-	3,24,6	27,11,10	0.049,0.393,0.098	0.325,0.133,0.12	0.2455	0.3915	-0.146	proximal	0.000232890343122047	TRUE
EIF1	1.05234959098087e-05	chr17:41690999:+,chr17:41691644:+,chr17:41692668:+	62,169,19	70,459,27	0.237,0.645,0.073	0.123,0.81,0.048	0.3955	0.453	-0.0575	proximal	0.000242753863275418	FALSE
RBM17	1.1442434162754e-05	chr10:6105097:+,chr10:6113014:+,chr10:6115628:+	0,10,12	12,0,8	0,0.312,0.375	0.364,0,0.242	0.531	0.242	0.289	distal	0.000259552548258469	TRUE
SEPTIN7	1.19148193815324e-05	chr7:35882569:+,chr7:35898297:+,chr7:35903104:+,chr7:35905307:+	103,63,39,8	119,62,47,52	0.442,0.27,0.167,0.034	0.406,0.212,0.16,0.177	0.235333333333333	0.354333333333333	-0.119	proximal	0.000265837199643697	TRUE
CSNK2A1	1.21550346240907e-05	chr20:482694:-,chr20:483044:-,chr20:499900:-,chr20:505139:-	21,2,7,17	3,14,12,27	0.42,0.04,0.14,0.34	0.043,0.203,0.174,0.391	0.493333333333333	0.236333333333333	0.257	distal	0.000266822614893346	TRUE
ARID4B	1.2521746792441e-05	chr1:235220318:-,chr1:235220428:-,chr1:235224748:-,chr1:235229237:-,chr1:235240334:-,chr1:235246444:-	0,10,4,16,17,14	11,7,15,14,5,36	0,0.123,0.049,0.198,0.21,0.173	0.089,0.056,0.121,0.113,0.04,0.29	0.249	0.2596	-0.0106	proximal	0.000270509482293845	FALSE
PLPP5	1.29473339450171e-05	chr8:38263130:-,chr8:38264309:-	2,12	24,3	0.071,0.429	0.533,0.067	0.071	0.533	-0.462	proximal	0.000275333148424504	TRUE
CACYBP	1.37632524098683e-05	chr1:175008704:+,chr1:175010264:+,chr1:175010368:+,chr1:175010801:+	3,7,14,13	13,25,3,6	0.071,0.167,0.333,0.31	0.26,0.5,0.06,0.12	0.587666666666667	0.326666666666667	0.261	distal	0.000288181331228164	TRUE
RPL22	1.53224863311068e-05	chr1:6185020:-,chr1:6185119:-,chr1:6186218:-,chr1:6186615:-	27,0,33,67	18,16,78,163	0.203,0,0.248,0.504	0.065,0.058,0.281,0.586	0.285666666666667	0.197333333333333	0.0883333333333333	distal	0.000315968240858127	FALSE
RTN1	1.66495471307989e-05	chr14:59595983:-,chr14:59596174:-	496,262	366,310	0.646,0.341	0.53,0.449	0.646	0.53	0.116	distal	0.000338209457388319	TRUE
GPR89B	1.71280822725329e-05	chr1:147993020:+,chr1:147993339:+	15,1	0,10	0.625,0.042	0,0.909	0.042	0.909	-0.867	proximal	0.000342813529013489	TRUE
NREP	1.74757433481524e-05	chr5:111729303:-,chr5:111729731:-,chr5:111730035:-	227,27,258	502,71,348	0.415,0.049,0.472	0.512,0.072,0.355	0.4395	0.548	-0.1085	proximal	0.000344702705751237	TRUE
MATR3	1.85295018670164e-05	chr5:139319032:+,chr5:139322957:+,chr5:139325489:+,chr5:139329704:+,chr5:139330395:+	184,14,75,32,39	273,76,116,27,55	0.459,0.035,0.187,0.08,0.097	0.409,0.114,0.174,0.04,0.082	0.25925	0.2275	0.03175	distal	0.000360266457728704	FALSE
ZRANB2	1.91770303708609e-05	chr1:71063291:-,chr1:71068221:-,chr1:71069752:-,chr1:71070919:-	10,11,10,13	0,0,12,25	0.135,0.149,0.135,0.176	0,0,0.211,0.439	0.279333333333333	0.0703333333333333	0.209	distal	0.000363903676817141	TRUE
ATRX	1.92513333804807e-05	chrX:77683759:-,chrX:77683930:-,chrX:77683973:-,chrX:77684359:-,chrX:77693854:-	9,22,7,49,13	38,21,20,37,36	0.061,0.15,0.048,0.333,0.088	0.175,0.097,0.092,0.171,0.166	0.28075	0.3365	-0.05575	proximal	0.000363903676817141	FALSE
CALR	1.96678313881548e-05	chr19:12943630:+,chr19:12943762:+,chr19:12944473:+	13,14,31	0,31,56	0.224,0.241,0.534	0,0.356,0.644	0.6545	0.822	-0.1675	proximal	0.000366683815332586	TRUE
MARCKS	2.02163370924009e-05	chr6:113860581:+,chr6:113861806:+	18,12	4,37	0.6,0.4	0.089,0.822	0.4	0.822	-0.422	proximal	0.000371601976715867	TRUE
PRMT2	2.04776989373182e-05	chr21:46637978:+,chr21:46659140:+,chr21:46659537:+,chr21:46661270:+,chr21:46664941:+	2,6,32,10,84	11,21,12,15,64	0.013,0.039,0.208,0.065,0.545	0.071,0.136,0.078,0.097,0.416	0.7075	0.56175	0.14575	distal	0.000371601976715867	TRUE
NCAM1	2.20605930129613e-05	chr11:113214510:+,chr11:113275423:+,chr11:113275627:+,chr11:113275701:+,chr11:113276748:+	3,99,59,37,16	14,49,17,33,13	0.014,0.454,0.271,0.17,0.073	0.099,0.348,0.121,0.234,0.092	0.4495	0.415	0.0345	distal	0.000394965157257549	FALSE
BCLAF1	2.23455673099421e-05	chr6:136260500:-,chr6:136261275:-,chr6:136268217:-,chr6:136272002:-,chr6:136276045:-,chr6:136276347:-,chr6:136276439:-,chr6:136278359:-	3,16,1,6,9,4,14,7	12,6,22,32,23,12,40,10	0.044,0.235,0.015,0.088,0.132,0.059,0.206,0.103	0.07,0.035,0.128,0.186,0.134,0.07,0.233,0.058	0.409285714285714	0.408428571428571	0.000857142857142834	distal	0.000394965157257549	FALSE
TLE5	2.46877685704294e-05	chr19:3052910:-,chr19:3053062:-,chr19:3053159:-	19,3,4	15,21,32	0.731,0.115,0.154	0.221,0.309,0.471	0.7885	0.3755	0.413	distal	0.000430769910568646	TRUE
MKKS	2.53332707313343e-05	chr20:10405184:-,chr20:10413545:-,chr20:10413708:-	4,10,0	25,4,11	0.235,0.588,0	0.581,0.093,0.256	0.529	0.6275	-0.0985	proximal	0.000436437740067671	FALSE
PRPF6	2.60459126153827e-05	chr20:63984997:+,chr20:63993437:+,chr20:64033097:+	12,18,48	51,10,51	0.146,0.22,0.585	0.44,0.086,0.44	0.695	0.483	0.212	distal	0.000443106088369197	TRUE
SAFB	2.65498025889829e-05	chr19:5653396:+,chr19:5654100:+,chr19:5654436:+,chr19:5668478:+	11,11,11,22	34,9,0,42	0.157,0.157,0.157,0.314	0.33,0.087,0,0.408	0.471	0.437	0.034	distal	0.000446102238563033	FALSE
CCT8	2.74848548490627e-05	chr21:29056326:-,chr21:29056482:-,chr21:29061272:-,chr21:29063484:-	72,0,19,16	131,15,72,10	0.643,0,0.17,0.143	0.57,0.065,0.313,0.043	0.699666666666667	0.717666666666667	-0.0179999999999999	proximal	0.000450819308710367	FALSE
OSER1	2.74930217655845e-05	chr20:44195939:-,chr20:44196496:-	0,10	38,12	0,0.909	0.679,0.214	0	0.679	-0.679	proximal	0.000450819308710367	TRUE
MAP4	2.89482732982116e-05	chr3:47877418:-,chr3:47916689:-,chr3:47973079:-	0,0,21	10,12,14	0,0,0.75	0.2,0.24,0.28	0	0.32	-0.32	proximal	0.000469030951891261	TRUE
PTGES3	3.11647878892551e-05	chr12:56663349:-,chr12:56663601:-,chr12:56664183:-,chr12:56664442:-	40,36,13,27	51,91,2,27	0.32,0.288,0.104,0.216	0.287,0.511,0.011,0.152	0.546666666666667	0.631333333333333	-0.0846666666666667	proximal	0.000499003250791484	FALSE
ABI2	3.1728704881309e-05	chr2:203427456:+,chr2:203427508:+,chr2:203428590:+	10,17,7	3,0,15	0.208,0.354,0.146	0.075,0,0.375	0.323	0.375	-0.052	proximal	0.000502125201668158	FALSE
SAFB2	3.33010167715865e-05	chr19:5586999:-,chr19:5595431:-,chr19:5600185:-,chr19:5610654:-,chr19:5612541:-	1,10,4,23,0	13,27,20,19,17	0.022,0.222,0.089,0.511,0	0.12,0.25,0.185,0.176,0.157	0.36075	0.444	-0.08325	proximal	0.000520950388806083	FALSE
DST	3.39594277977843e-05	chr6:56517217:-,chr6:56639522:-	0,11	10,0	0,0.109	0.238,0	0	0.238	-0.238	proximal	0.000525213423099823	TRUE
HSPA5	3.5447417142877e-05	chr9:125236247:-,chr9:125236755:-,chr9:125236992:-,chr9:125240207:-	33,20,6,6	64,20,47,38	0.446,0.27,0.081,0.081	0.364,0.114,0.267,0.216	0.653	0.529	0.124	distal	0.000539144339135705	TRUE
TSEN2	3.56524544615822e-05	chr3:12516961:+,chr3:12533317:+	1,11	15,1	0.045,0.5	0.556,0.037	0.5	0.037	0.463	distal	0.000539144339135705	TRUE
PLPPR5	3.77553874333863e-05	chr1:98891216:-,chr1:98892368:-,chr1:98892807:-	5,0,17	11,12,5	0.2,0,0.68	0.234,0.255,0.106	0.2	0.3615	-0.1615	proximal	0.000564671234031194	TRUE
HSDL1	4.03263081822244e-05	chr16:84122141:-,chr16:84122281:-,chr16:84122714:-	0,10,1	14,6,15	0,0.5,0.05	0.292,0.125,0.312	0.25	0.3545	-0.1045	proximal	0.000595257855050289	TRUE
ZC3H14	4.082242049578e-05	chr14:88574767:+,chr14:88578115:+,chr14:88611888:+,chr14:88613509:+	13,0,12,0	8,10,14,17	0.481,0,0.444,0	0.14,0.175,0.246,0.298	0.296	0.520333333333333	-0.224333333333333	proximal	0.000595257855050289	TRUE
RAB18	4.13492129712887e-05	chr10:27533845:+,chr10:27539757:+,chr10:27539828:+	18,2,23	3,12,36	0.346,0.038,0.442	0.048,0.194,0.581	0.461	0.678	-0.217	proximal	0.000595257855050289	TRUE
CALM1	4.15499604921216e-05	chr14:90403939:+,chr14:90405107:+,chr14:90405213:+,chr14:90405610:+,chr14:90408268:+	75,42,124,111,24	78,22,39,63,17	0.183,0.103,0.303,0.271,0.059	0.333,0.094,0.167,0.269,0.073	0.4395	0.38175	0.05775	distal	0.000595257855050289	FALSE
ANK2	4.42811857659784e-05	chr4:113070213:+,chr4:113238732:+,chr4:113336669:+,chr4:113341882:+	0,12,11,10	18,3,10,14	0,0.194,0.177,0.161	0.2,0.033,0.111,0.156	0.343666666666667	0.241	0.102666666666667	distal	0.000627778060703089	TRUE
SYT11	4.49738772194606e-05	chr1:155868153:+,chr1:155881254:+,chr1:155881618:+,chr1:155885060:+,chr1:155885191:+	11,12,17,3,0	21,3,21,14,16	0.229,0.25,0.354,0.062,0	0.256,0.037,0.256,0.171,0.195	0.286	0.4605	-0.1745	proximal	0.000631025225728721	TRUE
OS9	4.99887403798953e-05	chr12:57719089:+,chr12:57719138:+,chr12:57721557:+	18,10,15	1,14,28	0.4,0.222,0.333	0.023,0.326,0.651	0.444	0.814	-0.37	proximal	0.000694231384255485	TRUE
UQCRFS1	5.16191102909131e-05	chr19:29207270:-,chr19:29207349:-,chr19:29207388:-	31,17,5	31,7,29	0.585,0.321,0.094	0.443,0.1,0.414	0.7455	0.493	0.2525	distal	0.000707360276104932	TRUE
SUPT16H	5.19735691480479e-05	chr14:21352683:-,chr14:21361093:-,chr14:21363055:-,chr14:21363439:-	13,0,4,5	3,12,12,13	0.419,0,0.129,0.161	0.042,0.167,0.167,0.181	0.462	0.209	0.253	distal	0.000707360276104932	TRUE
RFC2	5.37371767712255e-05	chr7:74231664:-,chr7:74231847:-	33,1	21,19	0.943,0.029	0.429,0.388	0.943	0.429	0.514	distal	0.000724121758273642	TRUE
METTL9	5.80232885337131e-05	chr16:21655565:+,chr16:21655936:+,chr16:21656141:+	0,29,18	20,48,11	0,0.518,0.321	0.198,0.475,0.109	0.58	0.3465	0.2335	distal	0.000774212702886113	TRUE
ASRGL1	6.04803022415507e-05	chr11:62392607:+,chr11:62393409:+	1,29	16,14	0.03,0.879	0.4,0.35	0.879	0.35	0.529	distal	0.000799162051949035	TRUE
CCDC82	6.42474545871683e-05	chr11:96383321:-,chr11:96384198:-,chr11:96384480:-	21,6,3	5,11,15	0.362,0.103,0.052	0.085,0.186,0.254	0.4135	0.178	0.2355	distal	0.000835580442373291	TRUE
HLTF	6.44643250912532e-05	chr3:149046204:-,chr3:149059730:-,chr3:149071619:-,chr3:149074270:-	15,12,7,18	6,6,33,28	0.263,0.211,0.123,0.316	0.06,0.06,0.33,0.28	0.444666666666667	0.21	0.234666666666667	distal	0.000835580442373291	TRUE
PGM2L1	6.55569412350263e-05	chr11:74334288:-,chr11:74336424:-,chr11:74347211:-	3,13,10	13,1,3	0.052,0.224,0.172	0.342,0.026,0.079	0.164	0.355	-0.191	proximal	0.000841726386989347	TRUE
SLC25A11	6.96507543926438e-05	chr17:4937219:-,chr17:4937312:-	0,40	18,32	0,1	0.36,0.64	0	0.36	-0.36	proximal	0.000885931558209235	TRUE
CBWD1	7.12012048818703e-05	chr9:121042:-,chr9:154744:-	0,12	10,1	0,0.571	0.417,0.042	0	0.417	-0.417	proximal	0.000889384330776767	TRUE
GPM6A	7.12291638902775e-05	chr4:175632943:-,chr4:175633448:-,chr4:175634532:-,chr4:175634820:-,chr4:175640800:-	146,56,49,155,14	219,149,49,279,53	0.338,0.13,0.113,0.359,0.032	0.287,0.195,0.064,0.366,0.069	0.58175	0.55675	0.025	distal	0.000889384330776767	FALSE
