gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
TCP1	4.02882082524572e-08	chr6:159778498:-,chr6:159778952:-,chr6:159784002:-	14,91,20	25,21,2	0.111,0.722,0.159	0.521,0.438,0.042	0.472	0.74	-0.268	proximal	1.61555715092353e-06	TRUE
SENP7	7.11876267600875e-08	chr3:101366661:-,chr3:101370351:-,chr3:101372060:-	10,0,25	1,11,3	0.2,0,0.5	0.053,0.579,0.158	0.2	0.3425	-0.1425	proximal	2.76253919330275e-06	TRUE
TSPAN6	8.57511244068402e-08	chrX:100627786:-,chrX:100629025:-,chrX:100629692:-	10,58,8	0,4,12	0.125,0.725,0.1	0,0.25,0.75	0.4875	0.125	0.3625	distal	3.12648826267414e-06	TRUE
RBBP4	8.57640171805873e-08	chr1:32680505:+,chr1:32680653:+	10,153	8,7	0.061,0.927	0.471,0.412	0.927	0.412	0.515	distal	3.12648826267414e-06	TRUE
GLE1	1.13727256569797e-07	chr9:128541427:+,chr9:128542288:+	0,16	16,0	0,0.727	1,0	0.727	0	0.727	distal	3.94349757778002e-06	TRUE
SUMO3	1.14731849727598e-07	chr21:44805624:-,chr21:44805862:-	99,10	5,10	0.908,0.092	0.333,0.667	0.908	0.333	0.575	distal	3.94349757778002e-06	TRUE
CANX	1.38342749337954e-07	chr5:179709995:+,chr5:179710047:+,chr5:179724712:+,chr5:179724793:+,chr5:179728862:+,chr5:179729260:+,chr5:179730656:+	21,28,77,24,71,43,17	2,6,11,21,7,4,0	0.067,0.089,0.246,0.077,0.227,0.137,0.054	0.038,0.115,0.212,0.404,0.135,0.077,0	0.454833333333333	0.446	0.00883333333333336	distal	4.62295354037663e-06	FALSE
PAX6	1.88724790671104e-07	chr11:31789837:-,chr11:31793214:-,chr11:31793758:-	86,3,21	27,16,4	0.672,0.023,0.164	0.551,0.327,0.082	0.6835	0.7145	-0.031	proximal	6.13610603181995e-06	FALSE
ING5	2.00407225947199e-07	chr2:241698603:+,chr2:241712056:+	0,18	13,0	0,0.75	1,0	0.75	0	0.75	distal	6.34447086353896e-06	TRUE
GMPS	2.05879428928114e-07	chr3:155914547:+,chr3:155916043:+,chr3:155937713:+	22,1,13	3,10,0	0.611,0.028,0.361	0.231,0.769,0	0.375	0.3845	-0.00950000000000001	proximal	6.35058853847491e-06	FALSE
CENPU	2.59284823804045e-07	chr4:184695002:-,chr4:184717150:-	32,2	1,10	0.516,0.032	0.053,0.526	0.516	0.053	0.463	distal	7.79799107590665e-06	TRUE
SGO1	3.36120166862486e-07	chr3:20170488:-,chr3:20174640:-,chr3:20176737:-	0,11,0	11,1,11	0,0.458,0	0.282,0.026,0.282	0.229	0.295	-0.066	proximal	9.86225757891635e-06	FALSE
PRMT2	3.83629745008274e-07	chr21:46659140:+,chr21:46659537:+,chr21:46660144:+,chr21:46664941:+	17,39,15,72	0,0,12,9	0.108,0.247,0.095,0.456	0,0,0.522,0.391	0.601666666666667	0.739	-0.137333333333333	proximal	1.07419526712266e-05	TRUE
EMC8	3.83960070542598e-07	chr16:85778629:-,chr16:85779314:-,chr16:85779403:-	27,12,16	0,0,20	0.429,0.19,0.254	0,0,1	0.524	0	0.524	distal	1.07419526712266e-05	TRUE
HP1BP3	4.78214108462793e-07	chr1:20767585:-,chr1:20770933:-,chr1:20773587:-,chr1:20776600:-	19,24,55,35	32,5,22,5	0.106,0.134,0.307,0.196	0.386,0.06,0.265,0.06	0.297666666666667	0.514333333333333	-0.216666666666667	proximal	1.30748084654714e-05	TRUE
KCTD10	6.55204461641799e-07	chr12:109448668:-,chr12:109449976:-	19,0	0,10	1,0	0,0.833	1	0	1	distal	1.75157992745574e-05	TRUE
PPP4R3B	8.50487845186809e-07	chr2:55564416:-,chr2:55574232:-,chr2:55613997:-	11,20,15	16,0,0	0.151,0.274,0.205	0.615,0,0	0.288	0.615	-0.327	proximal	2.2242106038255e-05	TRUE
HSP90B1	9.04134808000077e-07	chr12:103932415:+,chr12:103937748:+,chr12:103942764:+,chr12:103946640:+,chr12:103947422:+,chr12:103947926:+	17,4,17,12,33,26	4,12,1,0,4,14	0.139,0.033,0.139,0.098,0.27,0.213	0.108,0.324,0.027,0,0.108,0.378	0.55	0.54	0.01	distal	2.31420037026403e-05	FALSE
TAOK3	1.06770401003478e-06	chr12:118150591:-,chr12:118172628:-,chr12:118177204:-	0,12,12	12,0,4	0,0.207,0.207	0.706,0,0.235	0.1035	0.706	-0.6025	proximal	2.64108435262332e-05	TRUE
UBE2D1	1.07729906850281e-06	chr10:58368016:+,chr10:58369596:+,chr10:58369625:+	14,20,1	2,6,15	0.368,0.526,0.026	0.08,0.24,0.6	0.289	0.72	-0.431	proximal	2.64108435262332e-05	TRUE
NADK	1.09770754473122e-06	chr1:1751235:-,chr1:1752515:-	4,26	12,0	0.129,0.839	1,0	0.129	1	-0.871	proximal	2.64108435262332e-05	TRUE
EGR1	1.45624041477073e-06	chr5:138468120:+,chr5:138468602:+,chr5:138469034:+,chr5:138469300:+	213,125,46,82	26,2,1,23	0.447,0.263,0.097,0.172	0.464,0.036,0.018,0.411	0.324333333333333	0.435	-0.110666666666667	proximal	3.43501415484155e-05	TRUE
ACIN1	1.57488758607318e-06	chr14:23058564:-,chr14:23061315:-,chr14:23063437:-,chr14:23080360:-	50,18,11,30	9,17,0,0	0.459,0.165,0.101,0.275	0.333,0.63,0,0	0.602666666666667	0.753	-0.150333333333333	proximal	3.64344185778084e-05	TRUE
CCNL2	1.75984193865343e-06	chr1:1385711:-,chr1:1387335:-	0,20	10,1	0,0.513	0.909,0.091	0	0.909	-0.909	proximal	3.99450915509449e-05	TRUE
MAP2	1.85372774438716e-06	chr2:209580099:+,chr2:209683159:+,chr2:209692830:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+	18,16,10,19,13,29	5,0,3,2,17,1	0.115,0.102,0.064,0.121,0.083,0.185	0.119,0,0.071,0.048,0.405,0.024	0.37	0.4052	-0.0352000000000001	proximal	4.12969347499584e-05	FALSE
CDKN1B	1.93791462377472e-06	chr12:12718845:+,chr12:12722369:+	11,92	18,18	0.097,0.814	0.474,0.474	0.814	0.474	0.34	distal	4.23874780436543e-05	TRUE
FAM13B	2.02273430016048e-06	chr5:137948988:-,chr5:138020228:-	1,13	16,0	0.026,0.342	0.727,0	0.026	0.727	-0.701	proximal	4.34526671980903e-05	TRUE
UBXN4	2.33659429408994e-06	chr2:135769811:+,chr2:135770658:+,chr2:135782799:+	9,28,12	16,3,0	0.132,0.412,0.176	0.842,0.158,0	0.382	0.079	0.303	distal	4.85330217402338e-05	TRUE
ZBED5	2.33991293510686e-06	chr11:10852797:-,chr11:10852879:-,chr11:10854619:-	17,8,45	3,11,2	0.218,0.103,0.577	0.167,0.611,0.111	0.2695	0.4725	-0.203	proximal	4.85330217402338e-05	TRUE
MFAP4	2.38763081682769e-06	chr17:19383459:-,chr17:19383662:-	11,0	1,18	1,0	0.053,0.947	1	0.053	0.947	distal	4.86833876719274e-05	TRUE
PIK3R2	2.54548085554231e-06	chr19:18168509:+,chr19:18170229:+	0,14	12,0	0,0.636	0.857,0	0.636	0	0.636	distal	5.10368911536234e-05	TRUE
SDCCAG8	2.67730709842159e-06	chr1:243305712:+,chr1:243426489:+	20,3	0,13	0.465,0.07	0,0.929	0.07	0.929	-0.859	proximal	5.26788964580598e-05	TRUE
CCP110	2.75554570765915e-06	chr16:19540701:+,chr16:19540786:+	19,1	0,10	0.594,0.031	0,0.667	0.031	0.667	-0.636	proximal	5.26788964580598e-05	TRUE
SCRN1	2.75874520104552e-06	chr7:29920259:-,chr7:29923016:-,chr7:29923891:-	39,55,27	15,0,0	0.295,0.417,0.205	0.789,0,0	0.5035	0.789	-0.2855	proximal	5.26788964580598e-05	TRUE
TPM4	2.8420495683443e-06	chr19:16102197:+,chr19:16102357:+,chr19:16103005:+	46,55,34	12,3,27	0.293,0.35,0.217	0.279,0.07,0.628	0.392	0.663	-0.271	proximal	5.34216504799718e-05	TRUE
NCAM1	2.90434664674802e-06	chr11:113275423:+,chr11:113275627:+,chr11:113275701:+,chr11:113276748:+	31,22,19,16	0,0,11,0	0.33,0.234,0.202,0.17	0,0,1,0	0.382666666666667	0.666666666666667	-0.284	proximal	5.37527540928903e-05	TRUE
UBE3A	3.04620835433437e-06	chr15:25337247:-,chr15:25370920:-,chr15:25375498:-	13,6,12	0,14,0	0.289,0.133,0.267	0,0.778,0	0.3555	0.389	-0.0335	proximal	5.55240704585492e-05	FALSE
WDR77	3.3788822530514e-06	chr1:111440257:-,chr1:111440952:-	15,4	0,19	0.5,0.133	0,1	0.5	0	0.5	distal	6.06685873197139e-05	TRUE
NTMT1	3.7985370798261e-06	chr9:129635599:+,chr9:129636099:+	17,0	1,11	1,0	0.083,0.917	0	0.917	-0.917	proximal	6.72005898092764e-05	TRUE
YWHAZ	4.07230147518406e-06	chr8:100918576:-,chr8:100918727:-,chr8:100919541:-,chr8:100919700:-,chr8:100919924:-,chr8:100919980:-,chr8:100920359:-	43,102,7,140,47,39,26	4,29,10,30,3,11,0	0.103,0.245,0.017,0.336,0.113,0.094,0.062	0.046,0.333,0.115,0.345,0.034,0.126,0	0.539833333333333	0.605	-0.0651666666666667	proximal	7.09996909369047e-05	FALSE
ASTN1	4.34504575004365e-06	chr1:176868813:-,chr1:176913152:-	0,11	14,0	0,0.647	1,0	0	1	-1	proximal	7.46727148186073e-05	TRUE
PEA15	4.73409050510681e-06	chr1:160214639:+,chr1:160214819:+,chr1:160215372:+	109,15,508	5,8,42	0.167,0.023,0.779	0.091,0.145,0.764	0.7905	0.8365	-0.046	proximal	8.02128292625844e-05	FALSE
SQLE	4.84310053118039e-06	chr8:125003203:+,chr8:125022164:+,chr8:125022272:+	8,10,84	12,1,12	0.075,0.094,0.792	0.414,0.034,0.414	0.839	0.431	0.408	distal	8.09201380418057e-05	TRUE
RPL15	5.53596922889423e-06	chr3:23919552:+,chr3:23919783:+,chr3:23920772:+,chr3:23920847:+	376,176,148,168	94,18,16,13	0.427,0.2,0.168,0.191	0.662,0.127,0.113,0.092	0.369666666666667	0.209666666666667	0.16	distal	9.12297394843802e-05	TRUE
PHIP	5.950880648869e-06	chr6:78945395:-,chr6:78946763:-,chr6:78982887:-,chr6:78983035:-,chr6:78990885:-	10,26,10,14,113	5,5,1,0,1	0.051,0.133,0.051,0.072,0.579	0.417,0.417,0.083,0,0.083	0.19425	0.77125	-0.577	proximal	9.67420191971542e-05	TRUE
NFIX	6.77118798834453e-06	chr19:13094675:+,chr19:13096969:+,chr19:13098791:+	26,5,21	14,14,0	0.5,0.096,0.404	0.5,0.5,0	0.452	0.25	0.202	distal	0.000108609855333046	TRUE
MXI1	7.49700161288062e-06	chr10:110285151:+,chr10:110286092:+	10,0	0,14	0.2,0	0,0.667	0	0.667	-0.667	proximal	0.000115775848923291	TRUE
LEMD2	7.49700161288062e-06	chr6:33771217:-,chr6:33771398:-	10,0	0,14	1,0	0,1	1	0	1	distal	0.000115775848923291	TRUE
CNN3	7.50666352121086e-06	chr1:94896957:-,chr1:94897208:-,chr1:94897406:-,chr1:94897502:-,chr1:94897617:-,chr1:94901708:-	196,125,30,26,35,103	39,6,6,4,11,1	0.379,0.242,0.058,0.05,0.068,0.199	0.582,0.09,0.09,0.06,0.164,0.015	0.641	0.7648	-0.1238	proximal	0.000115775848923291	TRUE
EIF2AK1	7.73156604141913e-06	chr7:6023831:-,chr7:6024756:-,chr7:6040917:-,chr7:6041141:-	8,39,11,23	10,1,0,11	0.086,0.419,0.118,0.247	0.455,0.045,0,0.5	0.404666666666667	0.485	-0.0803333333333334	proximal	0.000117735113263636	FALSE
VCAN	9.43757855210505e-06	chr5:83520452:+,chr5:83537169:+,chr5:83538176:+,chr5:83580635:+	33,24,14,37	0,12,2,0	0.213,0.155,0.09,0.239	0,0.8,0.133,0	0.350666666666667	0.355333333333333	-0.00466666666666665	proximal	0.00014191758747728	FALSE
CLIC4	1.13133801184037e-05	chr1:24842021:+,chr1:24844321:+	23,6	1,15	0.605,0.158	0.059,0.882	0.158	0.882	-0.724	proximal	0.000165719137711457	TRUE
RPL3	1.13694488859803e-05	chr22:39312884:-,chr22:39312956:-	1961,62	332,29	0.967,0.031	0.915,0.08	0.967	0.915	0.0519999999999999	distal	0.000165719137711457	FALSE
AKAP11	1.14336562178312e-05	chr13:42300372:+,chr13:42301233:+	28,7	0,11	0.667,0.167	0,0.647	0.167	0.647	-0.48	proximal	0.000165719137711457	TRUE
DEGS1	1.2461045634329e-05	chr1:224192896:+,chr1:224193091:+,chr1:224193160:+,chr1:224193441:+	12,19,10,17	0,4,14,0	0.203,0.322,0.169,0.288	0,0.222,0.778,0	0.508	0.592666666666667	-0.0846666666666667	proximal	0.000178459974977355	FALSE
SRSF10	1.38119420548167e-05	chr1:23966445:-,chr1:23970528:-,chr1:23970820:-,chr1:23971360:-,chr1:23978115:-	27,14,7,20,34	3,0,10,0,13	0.225,0.117,0.058,0.167,0.283	0.075,0,0.25,0,0.325	0.3835	0.2	0.1835	distal	0.000195479603434641	TRUE
NAP1L1	1.57852665533528e-05	chr12:76046174:-,chr12:76047596:-,chr12:76049430:-,chr12:76049566:-,chr12:76056132:-	10,48,21,50,17	14,6,3,8,7	0.063,0.302,0.132,0.314,0.107	0.368,0.158,0.079,0.211,0.184	0.434	0.57875	-0.14475	proximal	0.000220810182135854	TRUE
MCL1	1.63094889389392e-05	chr1:150574558:-,chr1:150575962:-	34,23	3,28	0.548,0.371	0.097,0.903	0.548	0.097	0.451	distal	0.000225520864293607	TRUE
DDOST	1.92829829537324e-05	chr1:20651806:-,chr1:20652186:-	55,14	7,17	0.797,0.203	0.292,0.708	0.797	0.292	0.505	distal	0.000263607141969774	TRUE
DHX15	1.98226120639166e-05	chr4:24527475:-,chr4:24539851:-	64,8	6,10	0.842,0.105	0.375,0.625	0.842	0.375	0.467	distal	0.000267939351830244	TRUE
PHACTR1	2.04005696046711e-05	chr6:13227962:+,chr6:13287211:+	0,12	10,0	0,0.6	1,0	0.6	0	0.6	distal	0.00027268761371577	TRUE
ADD1	2.33730461997782e-05	chr4:2926047:+,chr4:2930062:+	46,36	3,28	0.529,0.414	0.097,0.903	0.414	0.903	-0.489	proximal	0.000308986533827837	TRUE
SRSF3	2.48016094893126e-05	chr6:36600198:+,chr6:36602293:+,chr6:36602784:+,chr6:36602935:+,chr6:36603429:+	9,38,130,61,62	16,32,45,20,18	0.029,0.121,0.415,0.195,0.198	0.114,0.229,0.321,0.143,0.129	0.582	0.454	0.128	distal	0.000324308002343947	TRUE
CCND2	2.98640060919394e-05	chr12:4276581:+,chr12:4300193:+,chr12:4300282:+,chr12:4300462:+,chr12:4300989:+,chr12:4301290:+,chr12:4301558:+,chr12:4305353:+	17,89,14,21,28,13,17,25	0,35,0,0,14,0,9,1	0.072,0.376,0.059,0.089,0.118,0.055,0.072,0.105	0,0.547,0,0,0.219,0,0.141,0.016	0.382142857142857	0.340142857142857	0.042	distal	0.000386305369124764	FALSE
ZBED1	3.67135090835733e-05	chrY:2487541:-,chrY:2488342:-	1,17	13,3	0.03,0.515	0.433,0.1	0.03	0.433	-0.403	proximal	0.000469854802420624	TRUE
SEPTIN11	3.83574670660518e-05	chr4:77028696:+,chr4:77030836:+,chr4:77030970:+,chr4:77035654:+	174,172,60,85	9,35,0,10	0.331,0.327,0.114,0.162	0.158,0.614,0,0.175	0.347	0.379666666666667	-0.0326666666666666	proximal	0.000485726661899582	FALSE
H2AZ2	4.16689613168357e-05	chr7:44831571:-,chr7:44834232:-,chr7:44834309:-	0,114,15	13,66,12	0,0.864,0.114	0.141,0.717,0.13	0.432	0.4995	-0.0674999999999999	proximal	0.000517354458125233	FALSE
HLA-A	4.17151973716937e-05	chr6:29945773:+,chr6:29945837:+	96,40	5,17	0.706,0.294	0.227,0.773	0.294	0.773	-0.479	proximal	0.000517354458125233	TRUE
IPO5	4.87297870858052e-05	chr13:98010203:+,chr13:98015624:+,chr13:98022484:+,chr13:98023078:+	11,24,11,24	6,0,0,0	0.145,0.316,0.145,0.316	0.4,0,0,0	0.518	0	0.518	distal	0.000598182998614527	TRUE
PTTG1IP	5.27557565665974e-05	chr21:44849585:-,chr21:44850621:-,chr21:44851588:-	13,20,11	15,0,1	0.295,0.455,0.25	0.938,0,0.062	0.5225	0.938	-0.4155	proximal	0.000641062375248654	TRUE
FBXO5	5.45373146684976e-05	chr6:152970535:-,chr6:152971182:-	21,33	31,6	0.35,0.55	0.721,0.14	0.35	0.721	-0.371	proximal	0.000656083895462027	TRUE
DSTN	6.03787643145693e-05	chr20:17601010:+,chr20:17604624:+,chr20:17607210:+,chr20:17607358:+,chr20:17608000:+,chr20:17608242:+	36,14,13,12,58,33	3,5,0,0,0,0	0.202,0.079,0.073,0.067,0.326,0.185	0.375,0.625,0,0,0,0	0.531	0.125	0.406	distal	0.000719164885845811	TRUE
STX7	6.66167097764625e-05	chr6:132457915:-,chr6:132459513:-	20,23	0,28	0.426,0.489	0,1	0.426	0	0.426	distal	0.000785685312363573	TRUE
SUGP2	6.7443588043077e-05	chr19:18990893:-,chr19:19025322:-	26,4	2,10	0.867,0.133	0.167,0.833	0.867	0.167	0.7	distal	0.000787714916658462	TRUE
RBM25	7.09885135548667e-05	chr14:73103245:+,chr14:73106259:+,chr14:73107849:+,chr14:73110926:+,chr14:73111711:+,chr14:73112194:+	12,18,11,26,15,18	0,8,4,8,20,0	0.089,0.133,0.081,0.193,0.111,0.133	0,0.17,0.085,0.17,0.426,0	0.3966	0.5108	-0.1142	proximal	0.000821145978908698	TRUE
GNAI3	7.49863864160212e-05	chr1:109592110:+,chr1:109593507:+	25,53	13,1	0.287,0.609	0.812,0.062	0.609	0.062	0.547	distal	0.000859129741509271	TRUE
STRBP	8.06532689807491e-05	chr9:123136057:-,chr9:123147804:-	20,5	0,10	0.645,0.161	0,0.833	0.645	0	0.645	distal	0.000907893276535287	TRUE
CD46	8.09981735919304e-05	chr1:207769737:+,chr1:207787460:+	3,16	10,0	0.068,0.364	1,0	0.364	0	0.364	distal	0.000907893276535287	TRUE
BCLAF1	8.15066283173823e-05	chr6:136261275:-,chr6:136272002:-,chr6:136276045:-,chr6:136276439:-	24,33,14,10	5,0,12,7	0.233,0.32,0.136,0.097	0.147,0,0.353,0.206	0.491666666666667	0.264666666666667	0.227	distal	0.000907893276535287	TRUE
SUMO1	8.322965137291e-05	chr2:202206486:-,chr2:202206592:-,chr2:202206776:-	58,30,30	21,0,0	0.453,0.234,0.234	0.955,0,0	0.57	0.955	-0.385	proximal	0.000918580464234961	TRUE
DAAM1	8.54493149537094e-05	chr14:59291305:+,chr14:59330596:+	3,20	13,3	0.091,0.606	0.684,0.158	0.606	0.158	0.448	distal	0.000934504780811931	TRUE
KNSTRN	8.62954000814775e-05	chr15:40394144:+,chr15:40394243:+	11,23	1,58	0.324,0.676	0.016,0.951	0.676	0.951	-0.275	proximal	0.000935255552234391	TRUE
DBN1	8.81398759355862e-05	chr5:177456622:-,chr5:177456925:-,chr5:177457223:-	13,116,34	2,76,2	0.08,0.712,0.209	0.025,0.95,0.025	0.436	0.5	-0.064	proximal	0.000946716703129556	FALSE
ENSA	9.06465537785175e-05	chr1:150622150:-,chr1:150625131:-	79,8	11,10	0.798,0.081	0.5,0.455	0.798	0.5	0.298	distal	0.000965024815889881	TRUE
NBDY	9.31960746656126e-05	chrX:56817571:+,chrX:56818380:+	29,0	10,10	0.744,0	0.455,0.455	0	0.455	-0.455	proximal	0.000983463840550281	TRUE
RTF1	9.83094677773898e-05	chr15:41464833:+,chr15:41475761:+,chr15:41482476:+	18,32,11	1,30,0	0.207,0.368,0.126	0.026,0.789,0	0.31	0.3945	-0.0845	proximal	0.00102832316652972	FALSE
TPR	9.91566810618846e-05	chr1:186313826:-,chr1:186351411:-,chr1:186355500:-,chr1:186359936:-,chr1:186360828:-,chr1:186363420:-	16,15,8,20,17,22	0,0,11,3,10,7	0.112,0.105,0.056,0.14,0.119,0.154	0,0,0.314,0.086,0.286,0.2	0.3094	0.28	0.0294	distal	0.00102832316652972	FALSE
LMAN2	0.000104019928356227	chr5:177331562:-,chr5:177331954:-	93,11	2,5	0.894,0.106	0.286,0.714	0.894	0.286	0.608	distal	0.00106953823771402	TRUE
ELMO2	0.000109045385951739	chr20:46366050:-,chr20:46378929:-	14,0	3,11	1,0	0.214,0.786	1	0.214	0.786	distal	0.00111170846864357	TRUE
