gene_id	lr	df	pvalue	adj_pvalue	bc01	bc02	iNGN_D12_rep1	iNGN_D12_rep2	iNGN_D12_rep3	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
INSIG1:chr7:155308241:155310235:u2	852.334022438554	5	5.49895175615657e-182	3.06691536582005e-179	0.538033448266116	0.527328593614746	0.880534175810841	0.896080730603686	0.866704413472706	0.881106439962411	0.532681020940431	0.34842541902198	chr7:155308595:+_vs_chr7:155310235:+	0.702054583989857	chr7:155308595:+;chr7:155309212:+;chr7:155309545:+;chr7:155309614:+;chr7:155309759:+;chr7:155310235:+	distal	TRUE
UBQLN1:chr9:83659968:83661786:u1	857.915735883391	7	5.86081395536245e-181	2.99634113467905e-178	0.360324408433066	0.363438253877082	0.715041779137514	0.711533255297688	0.656664049958116	0.694413028131106	0.361881331155074	0.332531696976032	chr9:83661432:-_vs_chr9:83659968:-	0.728308669551864	chr9:83659968:-;chr9:83660274:-;chr9:83660769:-;chr9:83660823:-;chr9:83660872:-;chr9:83661432:-;chr9:83661641:-;chr9:83661709:-	distal	TRUE
CCT6A:chr7:56063086:56063989:u1	825.993876595923	5	2.75149734415617e-176	1.29849509279985e-173	0.358654002810807	0.365113733164105	0.558713413762704	0.559869970346476	0.558366108630257	0.558983164246479	0.361883867987456	0.197099296259023	chr7:56063404:+_vs_chr7:56063985:+	0.476866730304768	chr7:56063269:+;chr7:56063305:+;chr7:56063356:+;chr7:56063404:+;chr7:56063515:+;chr7:56063985:+	distal	TRUE
SRSF7:chr2:38743599:38745132:u1	815.695646114735	4	3.05845911709907e-175	1.34026047738591e-172	0.135490429179373	0.137371145094822	0.355552002842171	0.359256318644965	0.361254901960784	0.358687741149307	0.136430787137098	0.222256954012209	chr2:38744895:-_vs_chr2:38743602:-	0.456809409180938	chr2:38743602:-;chr2:38744124:-;chr2:38744505:-;chr2:38744895:-;chr2:38744952:-	distal	TRUE
H3-3B:chr17:75776434:75778594:u1	809.146079726517	8	2.19899973810367e-169	8.993908928844e-167	0.416943372141801	0.419996677057639	0.534385972346391	0.536008878352599	0.520040289743381	0.530145046814124	0.41847002459972	0.111675022214403	chr17:75778250:-_vs_chr17:75776434:-	0.20995430845597	chr17:75776434:-;chr17:75777004:-;chr17:75777309:-;chr17:75777459:-;chr17:75777918:-;chr17:75778023:-;chr17:75778098:-;chr17:75778250:-;chr17:75778550:-	distal	TRUE
EIF4A1:chr17:7578372:7579006:u1	758.185417400324	1	6.66208084353486e-167	2.5544916234429e-164	0.142912128093607	0.143369425199318	0.636415525114155	0.62489983974359	0.584640438844604	0.615318601234117	0.143140776646462	0.472177824587654	chr17:7578627:+_vs_chr17:7579001:+	0.939238913912642	chr17:7578627:+;chr17:7579001:+	distal	TRUE
REEP5:chr5:112876385:112878785:u1	761.047725357512	4	2.09946148820952e-163	7.57658601774437e-161	0.379686940508466	0.381467082715228	0.894755345629231	0.892559206831781	0.887200596065238	0.89150504950875	0.380577011611847	0.510928037896903	chr5:112878645:-_vs_chr5:112876385:-	0.796136111523717	chr5:112876385:-;chr5:112877196:-;chr5:112878132:-;chr5:112878480:-;chr5:112878645:-	distal	TRUE
COX20:chr1:244843041:244845063:u2	746.783161586325	6	4.82749822608071e-158	1.64537231205584e-155	0.49569575376682	0.447511616039535	0.922221548587725	0.929208004991876	0.901706903437538	0.917712152339046	0.471603684903177	0.446108467435869	chr1:244843566:+_vs_chr1:244845057:+	0.733911432976854	chr1:244843284:+;chr1:244843455:+;chr1:244843566:+;chr1:244843656:+;chr1:244843793:+;chr1:244843905:+;chr1:244845057:+	distal	TRUE
RAB2A:chr8:60620770:60623644:u1	707.507211177683	7	1.6596192088694e-148	5.35882307705987e-146	0.280417019490342	0.287805279088677	0.448340805444847	0.448507417963722	0.433755441004911	0.443534554804493	0.284111149289509	0.159423405514984	chr8:60620941:+_vs_chr8:60621994:+	0.422400917061964	chr8:60620941:+;chr8:60621071:+;chr8:60621880:+;chr8:60621994:+;chr8:60622267:+;chr8:60623096:+;chr8:60623154:+;chr8:60623644:+	distal	TRUE
RAB7A:chr3:128813423:128814798:u1	670.414875056304	2	2.63790765759201e-146	8.09178173966349e-144	0.341956726246472	0.351214541378476	0.694000518000518	0.708598322539341	0.719084782395127	0.707227874311662	0.346585633812474	0.360642240499188	chr3:128814095:+_vs_chr3:128814797:+	0.720925146718863	chr3:128814095:+;chr3:128814390:+;chr3:128814797:+	distal	TRUE
CISD2:chr4:102887431:102892806:u1	676.791757325249	9	6.73569577548313e-140	1.96778540869472e-137	0.137230553042655	0.136594946320402	0.179313872892196	0.176518390413563	0.177485614377525	0.177772625894428	0.136912749681529	0.0408598762128995	chr4:102887681:+_vs_chr4:102889242:+	0.2027908642506	chr4:102887609:+;chr4:102887681:+;chr4:102887758:+;chr4:102887884:+;chr4:102888039:+;chr4:102888221:+;chr4:102888572:+;chr4:102889242:+;chr4:102889647:+;chr4:102892807:+	distal	TRUE
RAB18:chr10:27538052:27542239:u1	665.687077534327	9	1.63930980293248e-137	4.57143892772307e-135	0.191344354557887	0.185103430252076	0.351520580681879	0.352555135788317	0.330933159398619	0.345002958622939	0.188223892404981	0.156779066217957	chr10:27538513:+_vs_chr10:27539828:+	0.767956797612641	chr10:27538358:+;chr10:27538513:+;chr10:27539161:+;chr10:27539467:+;chr10:27539630:+;chr10:27539757:+;chr10:27539828:+;chr10:27540159:+;chr10:27540801:+;chr10:27542239:+	distal	TRUE
RPL22:chr1:6185020:6186671:u1	572.992192635444	4	1.0838226793178e-122	2.89097919026725e-120	0.361640109254613	0.370438037620016	0.723733958050656	0.720285554359158	0.680127003222497	0.708048838544104	0.366039073437315	0.342009765106789	chr1:6186218:-_vs_chr1:6185031:-	0.534769749120241	chr1:6185031:-;chr1:6185109:-;chr1:6186046:-;chr1:6186218:-;chr1:6186615:-	distal	TRUE
HNRNPA1:chr12:54284549:54287087:u2	543.597553483327	3	1.69694049977474e-117	4.33780415254918e-115	0.0993196118175254	0.100309448051573	0.139674004183858	0.1399744375374	0.135362126536291	0.13833685608585	0.099814529934549	0.0385223261513007	chr12:54284881:+_vs_chr12:54285246:+	0.347786338362853	chr12:54284815:+;chr12:54284881:+;chr12:54285246:+;chr12:54287087:+	distal	TRUE
RPL15:chr3:23919502:23920989:u1	549.908985646558	5	1.33783678323165e-116	3.28305146605046e-114	0.397427488750902	0.421296660700161	0.779268232436629	0.767843925382504	0.724482234860905	0.757198130893346	0.409362074725531	0.347836056167815	chr3:23919552:+_vs_chr3:23920843:+	0.713441715934479	chr3:23919552:+;chr3:23919656:+;chr3:23919710:+;chr3:23919783:+;chr3:23920843:+;chr3:23920968:+	distal	TRUE
SNX6:chr14:34561093:34563121:u1	549.446262164405	5	1.68397586262236e-116	3.85395438340086e-114	0.305614739870059	0.308410293952022	0.495186414541253	0.494383733582891	0.497460615149631	0.495676921091258	0.30701251691104	0.188664404180218	chr14:34562484:-_vs_chr14:34561409:-	0.515514854339785	chr14:34561093:-;chr14:34561409:-;chr14:34562403:-;chr14:34562484:-;chr14:34562716:-;chr14:34562809:-	distal	TRUE
NUTF2:chr16:67870914:67872566:u1	526.421592253901	1	1.6961168435505e-116	3.85395438340086e-114	0.0367118914604948	0.0452865064695009	0.457425742574257	0.4875	0.440771349862259	0.461899030812172	0.0409991989649979	0.420899831847174	chr16:67871316:+_vs_chr16:67872567:+	0.841853506995299	chr16:67871316:+;chr16:67872567:+	distal	TRUE
SEPTIN2:chr2:241351943:241354026:u2	535.950410579477	5	1.38287038426866e-113	3.02996778838866e-111	0.624505777507253	0.624103227348175	0.808561675662151	0.809665589769226	0.793919171823966	0.804048812418448	0.624304502427714	0.179744309990734	chr2:241352555:+_vs_chr2:241354027:+	0.472224126477133	chr2:241352007:+;chr2:241352091:+;chr2:241352555:+;chr2:241352839:+;chr2:241353736:+;chr2:241354027:+	distal	TRUE
RAC1:chr7:6402447:6403967:u1	519.099016500848	2	1.90143194561446e-113	4.0225120642568e-111	0.302323035338628	0.276697730229736	0.847655469787224	0.777356915799984	0.816468109173174	0.813826831586794	0.289510382784182	0.524316448802612	chr7:6402692:+_vs_chr7:6403965:+	0.978826664793987	chr7:6402614:+;chr7:6402692:+;chr7:6403965:+	distal	TRUE
SAP18:chr13:21147343:21149097:u1	533.64324813155	6	4.73705419429995e-112	9.68727582734339e-110	0.252442794537217	0.27881194105289	0.598982296831914	0.622070973618125	0.566432970343204	0.595828746931081	0.265627367795054	0.330201379136027	chr13:21147602:+_vs_chr13:21148838:+	0.694429026583124	chr13:21147364:+;chr13:21147416:+;chr13:21147602:+;chr13:21148351:+;chr13:21148548:+;chr13:21148838:+;chr13:21149077:+	distal	TRUE
PCBP2:chr12:53479443:53481162:u1	527.333424864191	6	1.08486720024036e-110	2.14698718499182e-108	0.135225032396239	0.11724972583767	0.16974046104002	0.171270683506369	0.168310214652232	0.16977378639954	0.126237379116954	0.043536407282586	chr12:53479624:+_vs_chr12:53479795:+	0.785033591777816	chr12:53479567:+;chr12:53479624:+;chr12:53479795:+;chr12:53480039:+;chr12:53480249:+;chr12:53480808:+;chr12:53480890:+	distal	TRUE
GNB1:chr1:1785285:1787053:u2	503.307104855365	2	5.10799930271903e-110	9.79299241318164e-108	0.665466127618866	0.65671527122829	0.964003626029383	0.972606786933745	0.974745833756104	0.970452082239744	0.661090699423578	0.309361382816166	chr1:1786758:-_vs_chr1:1785290:-	0.63539427432146	chr1:1785290:-;chr1:1786758:-;chr1:1786837:-	distal	TRUE
TPM3:chr1:154155304:154158968:u2	509.58182849345	4	5.67018224482084e-109	1.05413842642351e-106	0.67313203994913	0.672202489266067	0.635493955924411	0.639207132382338	0.633811734605099	0.636170940970616	0.672667264607598	-0.0364963236369821	chr1:154158612:-_vs_chr1:154156364:-	-0.109075326753118	chr1:154155308:-;chr1:154155692:-;chr1:154156364:-;chr1:154156842:-;chr1:154157362:-;chr1:154158612:-	proximal	FALSE
NDUFAF4:chr6:96889315:96891103:u1	480.47715360982	3	8.11688256204318e-104	1.46461983876867e-101	0.196285370236845	0.191122905403535	0.866739624547521	0.881891875557167	0.852218200185201	0.86694990009663	0.19370413782019	0.67324576227644	chr6:96891012:-_vs_chr6:96889315:-	1.31921579532814	chr6:96889315:-;chr6:96889475:-;chr6:96889949:-;chr6:96891012:-	distal	TRUE
TMEM183A:chr1:203022950:203024848:u1	482.510145035936	6	4.91786312809168e-101	8.62031151166926e-99	0.187653253548568	0.186842922777587	0.384981123122198	0.37552490648596	0.348100876570494	0.369535635392884	0.187248088163077	0.182287547229807	chr1:203023540:+_vs_chr1:203024848:+	0.35346968983205	chr1:203023257:+;chr1:203023382:+;chr1:203023540:+;chr1:203023592:+;chr1:203023806:+;chr1:203024044:+;chr1:203024848:+	distal	TRUE
RNF2:chr1:185100302:185102603:u1	480.107022253287	7	1.512886108014e-99	2.57821007574053e-97	0.300031316880608	0.292851917615245	0.518191294793664	0.514411948139175	0.510852741888952	0.51448532827393	0.296441617247926	0.218043711026004	chr1:185101056:+_vs_chr1:185102177:+	0.497622580239905	chr1:185100387:+;chr1:185100767:+;chr1:185101056:+;chr1:185101155:+;chr1:185102053:+;chr1:185102177:+;chr1:185102223:+;chr1:185102603:+	distal	TRUE
NUDT5:chr10:12165328:12167701:u1	468.985736475359	5	3.93889723681402e-99	6.53111744536595e-97	0.0528259586309111	0.0513968677697236	0.451718168393224	0.37235898683187	0.352220684118218	0.392099279781104	0.0521114132003173	0.339987866580786	chr10:12167576:-_vs_chr10:12165330:-	0.64475550204027	chr10:12165330:-;chr10:12165471:-;chr10:12165653:-;chr10:12166433:-;chr10:12167477:-;chr10:12167576:-	distal	TRUE
EIF4B:chr12:53040224:53042215:u1	463.672442827003	5	5.51760935055817e-98	8.90803509623009e-96	0.555418014298079	0.512686663195075	0.840754585122698	0.842486008593512	0.832143970546089	0.838461521420766	0.534052338746577	0.304409182674189	chr12:53040332:+_vs_chr12:53042209:+	0.589718351308715	chr12:53040332:+;chr12:53040695:+;chr12:53040894:+;chr12:53041114:+;chr12:53041556:+;chr12:53042209:+	distal	TRUE
DERL1:chr8:123013164:123015446:u1	466.66716047473	6	1.26812080909136e-97	1.99485158045526e-95	0.400054194812734	0.415844109734007	0.79079385285059	0.785399237251089	0.747719762257665	0.774637617453115	0.407949152273371	0.366688465179744	chr8:123015276:-_vs_chr8:123013346:-	0.649059054369355	chr8:123013170:-;chr8:123013346:-;chr8:123013788:-;chr8:123014148:-;chr8:123014993:-;chr8:123015209:-;chr8:123015276:-	distal	TRUE
POMP:chr13:28678103:28678959:u1	466.24308994746	7	1.44092549975253e-96	2.21001948524544e-94	0.22055571659282	0.225832083683845	0.526079765090693	0.53220823798627	0.472506555534744	0.510264852870569	0.223193900138332	0.287070952732237	chr13:28678199:+_vs_chr13:28678496:+	0.616543037879358	chr13:28678199:+;chr13:28678289:+;chr13:28678391:+;chr13:28678496:+;chr13:28678777:+;chr13:28678860:+;chr13:28678913:+;chr13:28678959:+	distal	TRUE
PPP2CA:chr5:134194332:134197771:u1	481.905911625829	11	2.30914998617138e-96	3.45527686955157e-94	0.175465541917034	0.175441700042799	0.20480997698007	0.205794183239252	0.196422453933465	0.202342204717596	0.175453620979917	0.0268885837376791	chr5:134197097:-_vs_chr5:134196546:-	0.1569856305695	chr5:134194332:-;chr5:134194519:-;chr5:134195105:-;chr5:134196300:-;chr5:134196546:-;chr5:134196641:-;chr5:134196733:-;chr5:134196967:-;chr5:134197025:-;chr5:134197097:-;chr5:134197328:-;chr5:134197603:-	distal	FALSE
ATP6V1B2:chr8:20220403:20221696:u1	430.757248559195	1	1.1119193642782e-95	1.62419649996351e-93	0.622157006603081	0.57825086306099	0.959455706748126	0.961514778325123	0.946126622099882	0.955699035724377	0.600203934832036	0.355495100892341	chr8:20220536:+_vs_chr8:20221696:+	0.718019191479146	chr8:20220536:+;chr8:20221696:+	distal	TRUE
TMEM50A:chr1:25360706:25362361:u1	448.526410027902	5	1.02124504380944e-94	1.45705542878394e-92	0.559125240671652	0.556131580743425	0.854113706562182	0.838288223750478	0.842818437251617	0.845073455854759	0.557628410707539	0.28744504514722	chr1:25360990:+_vs_chr1:25362361:+	0.525129493846925	chr1:25360990:+;chr1:25361065:+;chr1:25361140:+;chr1:25361510:+;chr1:25362270:+;chr1:25362361:+	distal	TRUE
AASDHPPT:chr11:106096908:106098695:u1	439.685111910443	4	7.37350240115277e-94	1.02810084616073e-91	0.571746407444204	0.561969174784682	0.974492812005155	0.970852192749555	0.940583832880856	0.961976279211855	0.566857791114443	0.395118488097412	chr11:106096991:+_vs_chr11:106098695:+	0.800355382322596	chr11:106096991:+;chr11:106097379:+;chr11:106098192:+;chr11:106098594:+;chr11:106098695:+	distal	TRUE
PARP1:chr1:226360691:226361459:u1	425.804544274368	3	5.69219282271423e-92	7.76035621496707e-90	0.488967810185885	0.488185042080151	0.722090363186471	0.728857575141702	0.776435792105733	0.742461243477969	0.488576426133018	0.253884817344951	chr1:226361003:-_vs_chr1:226360691:-	0.796527111084548	chr1:226360691:-;chr1:226360802:-;chr1:226361003:-;chr1:226361200:-	distal	TRUE
PAK1:chr11:77322017:77323298:u1	417.244203887181	2	2.49213935140823e-91	3.32375541758467e-89	0.57180692976186	0.569305725554196	0.882785730015415	0.878230026862999	0.869993281075028	0.877003012651147	0.570556327658028	0.30644668499312	chr11:77322972:-_vs_chr11:77322022:-	0.546169532193555	chr11:77322022:-;chr11:77322901:-;chr11:77322972:-	distal	TRUE
MDH2:chr7:76066411:76067508:u1	414.407492734696	2	1.02933401127505e-90	1.3436093955686e-88	0.131589913046245	0.129954908258721	0.282324919859532	0.273956779063543	0.263515581288699	0.273265760070591	0.130772410652483	0.142493349418108	chr7:76066590:+_vs_chr7:76067508:+	0.311105295058545	chr7:76066495:+;chr7:76066590:+;chr7:76067508:+	distal	TRUE
KLC1:chr14:103685638:103686231:u2	407.036536354331	1	1.61883295547834e-90	2.06907087122075e-88	0.768683274021352	0.78525641025641	0.984409526147803	0.985462892119357	0.986700251889169	0.985524223385443	0.776969842138881	0.208554381246562	chr14:103685896:+_vs_chr14:103686225:+	0.416391577961349	chr14:103685896:+;chr14:103686225:+	distal	TRUE
CIAO1:chr2:96271352:96274162:u1	438.314046830732	8	1.17865690737379e-89	1.47572655647718e-87	0.0704825349786242	0.0568216330570035	0.358555910002193	0.41157718431329	0.328619982777409	0.366251025697631	0.0636520840178139	0.302598941679817	chr2:96271554:+_vs_chr2:96274127:+	0.4513500299272	chr2:96271554:+;chr2:96271643:+;chr2:96271715:+;chr2:96271775:+;chr2:96271855:+;chr2:96273233:+;chr2:96273336:+;chr2:96273873:+;chr2:96274127:+	distal	TRUE
SERF2:chr15:43793774:43796089:u1	408.128258788833	2	2.37724886989439e-89	2.91688436336041e-87	0.158766112178209	0.106558272947752	0.856752740853781	0.818078883517972	0.770389867685559	0.81507383068577	0.132662192562981	0.68241163812279	chr15:43794043:+_vs_chr15:43796062:+	1.37016313237743	chr15:43794043:+;chr15:43794562:+;chr15:43796062:+	distal	TRUE
DPH3:chr3:16257061:16260763:u1	432.022612101181	7	3.21461349860651e-89	3.86699094391195e-87	0.341121504185877	0.364829064123176	0.712794431486418	0.723277859403255	0.707045324040713	0.714372538310129	0.352975284154527	0.361397254155602	chr3:16260389:-_vs_chr3:16257978:-	0.817866924763657	chr3:16257061:-;chr3:16257915:-;chr3:16257978:-;chr3:16258210:-;chr3:16258458:-;chr3:16259499:-;chr3:16260017:-;chr3:16260389:-	distal	TRUE
METTL9:chr16:21655433:21657473:u1	406.575477881823	3	8.33358088522605e-88	9.83202283285805e-86	0.117346637208998	0.122960925568224	0.306235899597608	0.313349072399	0.321235992952643	0.313606988316417	0.120153781388611	0.193453206927806	chr16:21655936:+_vs_chr16:21657471:+	0.403792943569495	chr16:21655828:+;chr16:21655936:+;chr16:21657193:+;chr16:21657471:+	distal	TRUE
GRPEL1:chr4:7058895:7060861:u1	393.109538352248	4	8.57108641017666e-84	9.92143681630826e-82	0.355725511972672	0.356493658515125	0.479252199964068	0.488795523056398	0.488546186395343	0.485531303138603	0.356109585243898	0.129421717894705	chr4:7060527:-_vs_chr4:7058895:-	0.270642030227591	chr4:7058895:-;chr4:7060054:-;chr4:7060191:-;chr4:7060527:-;chr4:7060812:-	distal	TRUE
EIF4E:chr4:98871684:98881027:u1	392.950197539554	7	7.74772736427971e-81	8.80227914441778e-79	0.221336849392359	0.215513954810963	0.362950444915273	0.35919233380897	0.337449490867949	0.353197423197397	0.218425402101661	0.134772021095736	chr4:98880376:-_vs_chr4:98879276:-	0.348586683930821	chr4:98878762:-;chr4:98878869:-;chr4:98879276:-;chr4:98879576:-;chr4:98879862:-;chr4:98880061:-;chr4:98880223:-;chr4:98880376:-	distal	TRUE
PPIA:chr7:44801423:44803117:u1	358.204035455819	1	6.92871587868084e-80	7.72866762103763e-78	0.0757065948855989	0.0821566110397946	0.524298425735797	0.487640449438202	0.44535175879397	0.48576354465599	0.0789316029626968	0.406831941693293	chr7:44801628:+_vs_chr7:44803117:+	0.812492378226122	chr7:44801628:+;chr7:44803117:+	distal	TRUE
C11orf58:chr11:16755105:16758340:u1	401.280400597025	11	3.27260240973159e-79	3.58525281851845e-77	0.219751930103341	0.220049880626901	0.235623003127614	0.233248133940098	0.230886074010325	0.233252403692679	0.219900905365121	0.0133514983275577	chr11:16755347:+_vs_chr11:16755890:+	0.0995435556558067	chr11:16755152:+;chr11:16755247:+;chr11:16755347:+;chr11:16755466:+;chr11:16755767:+;chr11:16755890:+;chr11:16756029:+;chr11:16756144:+;chr11:16757141:+;chr11:16757979:+;chr11:16758105:+;chr11:16758338:+	distal	FALSE
RANBP1:chr22:20127053:20127355:u1	363.975711305946	3	1.4039223801235e-78	1.5110638249224e-76	0.775650392068972	0.788301493290901	0.940205584213196	0.949305310438186	0.929980719567403	0.939830538072928	0.781975942679936	0.157854595392992	chr22:20127183:+_vs_chr22:20127349:+	0.51950512073656	chr22:20127066:+;chr22:20127116:+;chr22:20127183:+;chr22:20127349:+	distal	TRUE
ZFAND5:chr9:72351413:72355952:u1	376.084716901678	6	3.85781831920284e-78	4.08064058419128e-76	0.661874404224521	0.668773408941814	0.78898849532309	0.787327437645739	0.777331223313726	0.784549052094185	0.665323906583168	0.119225145511017	chr9:72355872:-_vs_chr9:72354458:-	0.251820661203524	chr9:72354119:-;chr9:72354229:-;chr9:72354458:-;chr9:72354724:-;chr9:72355628:-;chr9:72355872:-;chr9:72355938:-	distal	TRUE
SRI:chr7:88205117:88206477:u2	371.238738528293	5	4.6702027837865e-78	4.8562193353441e-76	0.372478784678371	0.376557086365896	0.775474405194112	0.766811628307522	0.694221264591224	0.745502432697619	0.374517935522133	0.370984497175486	chr7:88206289:-_vs_chr7:88205115:-	0.814448294425564	chr7:88205115:-;chr7:88205229:-;chr7:88205856:-;chr7:88206136:-;chr7:88206289:-;chr7:88206368:-	distal	TRUE
HSPA5:chr9:125234853:125236591:u1	354.511938689509	2	1.04402435296876e-77	1.06751490091056e-75	0.00290734014010358	0.00235750333593137	0.0385352527136014	0.0404334873277271	0.0355086821717779	0.0381591407377021	0.00263242173801747	0.0355267189996846	chr9:125236247:-_vs_chr9:125234853:-	0.0710742830367217	chr9:125234853:-;chr9:125235490:-;chr9:125236247:-	distal	FALSE
ST13:chr22:40824535:40826537:u1	397.513660760189	12	1.27186845759849e-77	1.27916606350274e-75	0.300400302861916	0.295541765400467	0.529503159885742	0.524396008355342	0.456049880801915	0.503316349681	0.297971034131192	0.205345315549808	chr22:40826130:-_vs_chr22:40824595:-	0.407002096135079	chr22:40824535:-;chr22:40824595:-;chr22:40824779:-;chr22:40824838:-;chr22:40825023:-;chr22:40825083:-;chr22:40825143:-;chr22:40825273:-;chr22:40825328:-;chr22:40826007:-;chr22:40826130:-;chr22:40826273:-;chr22:40826501:-	distal	TRUE
KCTD10:chr12:109448655:109451594:u1	345.890654318623	1	3.32676984558038e-77	3.29189241977994e-75	0.132394366197183	0.122743682310469	0.69969040247678	0.673048600883652	0.674958540630182	0.682565847996872	0.127569024253826	0.554996823743045	chr12:109449976:-_vs_chr12:109448659:-	1.10881611429172	chr12:109448659:-;chr12:109449976:-	distal	TRUE
PCMT1:chr6:149810616:149811421:u2	347.81798120607	2	2.966777848863e-76	2.88907652424992e-74	0.637229437229437	0.636442917116789	0.906381470056821	0.901855630726571	0.885048679656002	0.897761926813131	0.636836177173113	0.260925749640018	chr6:149810908:+_vs_chr6:149811415:+	0.522224332706887	chr6:149810908:+;chr6:149811215:+;chr6:149811415:+	distal	TRUE
SNX3:chr6:108211224:108212194:u1	345.645870289081	2	8.78927231753468e-76	8.42534151063676e-74	0.549182214340961	0.547362368485442	0.645881215121134	0.647561827924028	0.637037240357101	0.643493427800754	0.548272291413201	0.0952211363875533	chr6:108211513:-_vs_chr6:108211227:-	0.408486571999274	chr6:108211227:-;chr6:108211513:-;chr6:108211837:-	distal	TRUE
